# Simulated Annealing
# Total number of throws: M = 10000
# Number of blocks: N = 100
# Throws per block: L = 100
# Initial position: x0 = 0
# Uniform proposal half-width for Metropolis: delta = 1.2
# Initial parameters: (mu,sigma) = (1, 0.5)
# Initial value of beta = 1
# Beta increment = 1
# Number of optimization steps for each beta value = 50
# delta_mu = 0.5
# delta_sigma = 0.5
# Required precision on mu: err_mu = 0.01
# Required precision on sigma: err_sigma = 0.01
# Columns:
# 1) beta
# 2) mu
# 3) sigma
# 4) H_old
# 4) err_old
# 5) Acceptance rate: A = accepted/attempted
2 -0.721779 0.72257 -0.396119 0.0116982 0.7495
2 -0.621265 0.707723 -0.347844 0.0102737 0.7092
2 -0.686048 0.736439 -0.346785 0.0162269 0.7275
2 -0.686048 0.736439 -0.346785 0.0162269 0.6264
2 -0.753076 0.839995 -0.21274 0.0451318 0.7516
2 -0.678811 0.78074 -0.327648 0.0216717 0.7298
2 -0.826557 0.564474 -0.409666 0.00903291 0.6728
2 -0.657772 0.570582 -0.355513 0.0112006 0.7264
2 -0.830557 0.49683 -0.260239 0.0167599 0.5854
2 -0.830557 0.49683 -0.260239 0.0167599 0.3029
2 -0.830557 0.49683 -0.260239 0.0167599 0.6698
2 -0.834537 0.737302 -0.346581 0.0226464 0.7766
2 -0.834537 0.737302 -0.346581 0.0226464 0.8118
2 -0.900767 0.652743 -0.417841 0.0119881 0.7197
2 -0.80781 0.537631 -0.373172 0.0109926 0.6577
2 -0.628167 0.758692 -0.353432 0.011664 0.7171
2 -0.812377 0.66821 -0.43904 0.00945672 0.7613
2 -0.694362 0.456747 -0.152204 0.0224346 0.6175
2 -0.519276 0.65758 -0.240991 0.0135949 0.6542
2 -0.330602 0.598103 0.109123 0.0206103 0.5801
2 -0.330602 0.598103 0.109123 0.0206103 0.5243
2 -0.17519 0.392784 1.15495 0.0446331 0.3933
2 -0.348474 0.391703 0.477824 0.0271149 0.5218
2 -0.348474 0.391703 0.477824 0.0271149 0.4539
2 -0.348474 0.391703 0.477824 0.0271149 0.3453
2 -0.589055 0.375581 0.37604 0.0393898 0.5797
2 -0.60666 0.440685 -0.0822683 0.0331084 0.6525
2 -0.708664 0.317066 1.26081 0.0819883 0.3834
2 -0.659465 0.421604 0.0458523 0.0326545 0.5837
2 -0.867435 0.596659 -0.419477 0.00881352 0.6806
2 -1.10172 0.796881 0.300932 0.0765994 0.7524
2 -0.978404 0.555844 -0.283459 0.0100855 0.5775
2 -0.980813 0.661866 -0.272501 0.0251085 0.699
2 -1.02521 0.444473 0.0705393 0.0237924 0.4423
2 -1.02521 0.444473 0.0705393 0.0237924 0.2759
3 -0.866874 0.374576 0.560051 0.0464578 0.3819
3 -0.866874 0.374576 0.560051 0.0464578 0.2077
3 -0.866874 0.374576 0.560051 0.0464578 0.2859
3 -0.975979 0.436615 0.0873141 0.0282503 0.4439
3 -0.975979 0.436615 0.0873141 0.0282503 0.3466
3 -0.975979 0.436615 0.0873141 0.0282503 0.3036
3 -0.975979 0.436615 0.0873141 0.0282503 0.287
3 -0.812136 0.463898 -0.202817 0.024893 0.5418
3 -0.812136 0.463898 -0.202817 0.024893 0.4901
3 -0.794684 0.566674 -0.431303 0.00733734 0.6853
3 -0.77135 0.51317 -0.34367 0.0140503 0.6442
3 -0.77135 0.51317 -0.34367 0.0140503 0.4326
3 -0.77135 0.51317 -0.34367 0.0140503 0.4844
3 -0.722839 0.435136 -0.0287297 0.0284906 0.5673
3 -0.643232 0.518028 -0.29857 0.0141455 0.7104
3 -0.808658 0.57694 -0.436231 0.00629832 0.6936
3 -0.85206 0.584153 -0.418596 0.00801441 0.6673
3 -0.905815 0.655644 -0.360296 0.0217554 0.7185
3 -1.06182 0.721025 0.0909365 0.0647062 0.713
3 -1.14988 0.664428 0.0848633 0.0397644 0.623
3 -1.19668 0.694954 0.395139 0.0714224 0.6385
3 -1.20877 0.528711 0.278831 0.0257319 0.4957
3 -1.07997 0.471783 0.044357 0.0186498 0.4568
3 -0.932149 0.57343 -0.373681 0.0109332 0.626
3 -0.932149 0.57343 -0.373681 0.0109332 0.4034
3 -0.829881 0.667602 -0.444802 0.00997661 0.7564
3 -0.881034 0.518469 -0.313795 0.0126547 0.5849
3 -0.881034 0.518469 -0.313795 0.0126547 0.3611
3 -0.714891 0.580046 -0.392998 0.00772785 0.7322
3 -0.861015 0.712661 -0.360508 0.0195027 0.7739
3 -0.861015 0.712661 -0.360508 0.0195027 0.7952
3 -0.76428 0.593024 -0.426845 0.0059529 0.7321
3 -0.76027 0.693237 -0.390225 0.0200731 0.7661
3 -0.808968 0.560344 -0.412246 0.00834543 0.6759
3 -0.68212 0.640877 -0.408203 0.00807173 0.7353
3 -0.586426 0.675971 -0.331101 0.0135779 0.687
3 -0.608121 0.798028 -0.32101 0.0313701 0.7044
3 -0.729843 0.810534 -0.303777 0.0234054 0.7502
3 -0.841215 0.690886 -0.387509 0.0211105 0.769
3 -0.804624 0.764895 -0.330158 0.0300791 0.7758
3 -0.810107 0.746968 -0.375858 0.0178751 0.7758
3 -0.810107 0.746968 -0.375858 0.0178751 0.745
3 -0.810107 0.746968 -0.375858 0.0178751 0.7978
3 -0.921197 0.742651 -0.270431 0.034917 0.7769
3 -0.806526 0.722453 -0.360176 0.0229042 0.772
3 -0.802766 0.645469 -0.433496 0.0102773 0.7481
3 -0.91497 0.675058 -0.404452 0.0168044 0.7325
3 -0.949696 0.55424 -0.307982 0.0107827 0.5881
3 -0.955547 0.651719 -0.335947 0.0196094 0.7
3 -0.826938 0.802678 -0.3003 0.0248983 0.7841
4 -0.826938 0.802678 -0.3003 0.0248983 0.7859
4 -0.782272 0.841964 -0.221384 0.0481354 0.7583
4 -0.760848 0.870806 -0.240198 0.0391714 0.7613
4 -0.760848 0.870806 -0.240198 0.0391714 0.7833
4 -0.778212 0.832486 -0.200295 0.0608445 0.7683
4 -0.718359 0.797183 -0.334473 0.0184865 0.7455
4 -0.663549 0.796515 -0.338484 0.0265032 0.7263
4 -0.663549 0.796515 -0.338484 0.0265032 0.6719
4 -0.663549 0.796515 -0.338484 0.0265032 0.7428
4 -0.686648 0.805235 -0.351341 0.0182534 0.7341
4 -0.713847 0.681388 -0.413388 0.0112404 0.7419
4 -0.724632 0.778753 -0.360885 0.0286163 0.7421
4 -0.825992 0.660323 -0.403396 0.0168253 0.7505
4 -0.862394 0.713001 -0.386763 0.0205921 0.772
4 -0.862394 0.713001 -0.386763 0.0205921 0.7685
4 -0.933736 0.736246 -0.238674 0.0338915 0.766
4 -0.975494 0.733191 -0.118677 0.0527364 0.7662
4 -0.904809 0.774767 -0.134511 0.0593525 0.7934
4 -0.915157 0.781119 -0.204947 0.0375478 0.7993
4 -0.915157 0.781119 -0.204947 0.0375478 0.8141
4 -0.915157 0.781119 -0.204947 0.0375478 0.7895
4 -1.0353 0.769578 0.0503254 0.0686512 0.7557
4 -0.986892 0.780987 -0.0484136 0.05096 0.7857
4 -0.9106 0.697321 -0.326326 0.0256 0.7465
4 -0.930098 0.680044 -0.34319 0.0245731 0.7296
4 -0.834618 0.79266 -0.308806 0.0300257 0.7876
4 -0.840836 0.889259 -0.0783685 0.0448766 0.7784
4 -0.893524 0.974074 0.166882 0.0742453 0.7983
4 -0.893524 0.974074 0.166882 0.0742453 0.7933
4 -0.807713 1.05832 0.375435 0.150105 0.7644
4 -0.766364 1.16291 0.421376 0.122652 0.7692
4 -0.766364 1.16291 0.421376 0.122652 0.7883
4 -0.770647 1.15675 0.410308 0.142137 0.7805
4 -0.753739 1.16609 0.464325 0.116013 0.7795
4 -0.753739 1.16609 0.464325 0.116013 0.7838
4 -0.630429 1.17606 0.173384 0.120553 0.7696
4 -0.633582 1.20957 0.267433 0.0874447 0.767
4 -0.633582 1.20957 0.267433 0.0874447 0.764
4 -0.623866 1.1196 0.0308666 0.0599225 0.7492
4 -0.663202 1.01258 -0.0631876 0.045746 0.7553
4 -0.547741 0.90911 -0.310363 0.019532 0.7104
4 -0.540601 0.8121 -0.299995 0.0172348 0.6905
4 -0.496349 0.849398 -0.327293 0.0112347 0.686
4 -0.560956 0.811672 -0.301081 0.0166079 0.6976
4 -0.507203 0.842221 -0.301341 0.0136556 0.6827
4 -0.533529 0.945189 -0.279084 0.0287358 0.7055
4 -0.604314 0.921554 -0.200263 0.0653341 0.7284
4 -0.622073 0.977371 -0.203953 0.0580315 0.7347
4 -0.534898 0.917357 -0.254033 0.0308665 0.7008
4 -0.553162 0.984495 -0.222054 0.02836 0.7171
5 -0.554761 1.02158 -0.102511 0.0890667 0.73
5 -0.650494 0.948327 -0.152945 0.0584128 0.7329
5 -0.70949 0.98515 -0.104181 0.0630145 0.746
5 -0.648629 1.05821 -0.065125 0.0874224 0.7465
5 -0.648629 1.05821 -0.065125 0.0874224 0.75
5 -0.569576 1.07411 -0.156642 0.0422798 0.737
5 -0.523746 1.0067 -0.14821 0.0624734 0.7188
5 -0.565355 0.928328 -0.296378 0.0202472 0.7124
5 -0.56464 0.973251 -0.210859 0.0492032 0.7221
5 -0.56464 0.973251 -0.210859 0.0492032 0.7453
5 -0.621706 0.918645 -0.215155 0.0344296 0.7254
5 -0.621706 0.918645 -0.215155 0.0344296 0.7648
5 -0.591778 0.87317 -0.291955 0.0247606 0.7112
5 -0.624891 0.883129 -0.307734 0.0184098 0.7285
5 -0.708845 0.824981 -0.315614 0.0234104 0.7441
5 -0.708845 0.824981 -0.315614 0.0234104 0.7673
5 -0.692566 0.810443 -0.318653 0.0245682 0.7373
5 -0.749849 0.891145 -0.178523 0.0390109 0.7572
5 -0.726097 0.954195 -0.0533491 0.0571796 0.752
5 -0.673147 1.00774 -0.0512451 0.0677386 0.7449
5 -0.767758 1.03193 0.0407599 0.0780122 0.7723
5 -0.750436 0.980569 0.0619065 0.0921057 0.764
5 -0.750436 0.980569 0.0619065 0.0921057 0.7859
5 -0.719621 0.920399 -0.179853 0.0418196 0.7483
5 -0.664643 0.973268 -0.125617 0.0588886 0.7341
5 -0.664643 0.973268 -0.125617 0.0588886 0.7587
5 -0.664643 0.973268 -0.125617 0.0588886 0.7653
5 -0.668029 0.998559 -0.149082 0.0549105 0.7431
5 -0.601605 1.0325 -0.0339587 0.0703643 0.7412
5 -0.668623 1.03314 -0.0851721 0.0486745 0.7497
5 -0.679326 1.07251 0.06517 0.0851524 0.7457
5 -0.653644 1.10986 0.143328 0.0787106 0.7533
5 -0.653644 1.10986 0.143328 0.0787106 0.7568
5 -0.696803 1.13741 0.222736 0.0972711 0.7684
5 -0.696803 1.13741 0.222736 0.0972711 0.7869
5 -0.79266 1.06264 0.175702 0.103458 0.7723
5 -0.888439 1.10214 0.486093 0.11445 0.7944
5 -0.939198 1.00645 0.56811 0.15924 0.7959
5 -0.982311 1.00211 0.394404 0.0970944 0.8152
5 -0.982311 1.00211 0.394404 0.0970944 0.8335
5 -0.982311 1.00211 0.394404 0.0970944 0.7981
5 -0.982311 1.00211 0.394404 0.0970944 0.8268
5 -0.973215 0.939036 0.250531 0.109306 0.8146
5 -0.973215 0.939036 0.250531 0.109306 0.7987
5 -0.973215 0.939036 0.250531 0.109306 0.8193
5 -0.973215 0.939036 0.250531 0.109306 0.8108
5 -0.874622 0.977318 0.195057 0.0880191 0.7825
5 -0.874622 0.977318 0.195057 0.0880191 0.8049
5 -0.874622 0.977318 0.195057 0.0880191 0.8045
5 -0.874622 0.977318 0.195057 0.0880191 0.8041
6 -0.874622 0.977318 0.195057 0.0880191 0.777
6 -0.874622 0.977318 0.195057 0.0880191 0.7915
6 -0.843041 1.01305 0.164545 0.086998 0.7738
6 -0.843041 1.01305 0.164545 0.086998 0.7886
6 -0.794821 0.967289 0.0114082 0.0680212 0.7676
6 -0.72592 0.973687 0.0106262 0.104332 0.7573
6 -0.689003 0.920674 -0.198278 0.048595 0.7422
6 -0.713152 0.846988 -0.289186 0.0381262 0.7388
6 -0.673664 0.817211 -0.285249 0.0272353 0.7285
6 -0.744653 0.865617 -0.234002 0.033821 0.7529
6 -0.772398 0.930347 -0.132735 0.0437451 0.7564
6 -0.826298 0.888634 0.0269418 0.0649929 0.7676
6 -0.850727 0.842062 -0.235447 0.0380501 0.7871
6 -0.850727 0.842062 -0.235447 0.0380501 0.7644
6 -0.80782 0.809086 -0.318706 0.0255996 0.7808
6 -0.731094 0.783872 -0.349052 0.021489 0.7515
6 -0.80806 0.715385 -0.408122 0.0137665 0.7733
6 -0.797142 0.727654 -0.396387 0.0174804 0.7868
6 -0.790839 0.716304 -0.42045 0.0111812 0.781
6 -0.808072 0.724944 -0.373014 0.0291752 0.78
6 -0.839477 0.733732 -0.351617 0.021985 0.7799
6 -0.794595 0.725347 -0.374577 0.0192352 0.765
6 -0.735478 0.731586 -0.378913 0.0160928 0.7533
6 -0.735478 0.731586 -0.378913 0.0160928 0.7599
6 -0.685172 0.734774 -0.366938 0.0146509 0.7334
6 -0.731045 0.701413 -0.389472 0.0125961 0.7503
6 -0.731045 0.701413 -0.389472 0.0125961 0.7319
6 -0.800381 0.743512 -0.357311 0.0204419 0.7692
6 -0.859365 0.753867 -0.311912 0.0225442 0.781
6 -0.794247 0.708261 -0.424209 0.0110969 0.7638
6 -0.794247 0.708261 -0.424209 0.0110969 0.7487
6 -0.794247 0.708261 -0.424209 0.0110969 0.7805
6 -0.782812 0.678546 -0.40096 0.0190392 0.7591
6 -0.860665 0.726024 -0.349549 0.0226011 0.7837
6 -0.865446 0.674899 -0.395006 0.0188718 0.7407
6 -0.94158 0.612359 -0.364368 0.0141387 0.6631
6 -0.900867 0.651731 -0.364276 0.0346706 0.7208
6 -0.825994 0.710202 -0.389688 0.0202171 0.7795
6 -0.825994 0.710202 -0.389688 0.0202171 0.7835
6 -0.753453 0.679638 -0.429407 0.00814345 0.762
6 -0.77085 0.656055 -0.425971 0.0102122 0.759
6 -0.70515 0.69727 -0.390422 0.0111738 0.7495
6 -0.715246 0.746708 -0.351728 0.0153213 0.7503
6 -0.71966 0.737843 -0.373914 0.0159705 0.7482
6 -0.739018 0.74001 -0.377809 0.0159915 0.755
6 -0.811085 0.742405 -0.362975 0.0217078 0.7735
6 -0.747395 0.662033 -0.412332 0.0102639 0.7595
6 -0.708364 0.639912 -0.403533 0.00830342 0.7546
6 -0.661321 0.604597 -0.389559 0.00917346 0.7285
6 -0.600599 0.637419 -0.317699 0.0114835 0.7009
7 -0.600166 0.655916 -0.336039 0.0104869 0.6943
7 -0.543195 0.653848 -0.256062 0.013448 0.6759
7 -0.543195 0.653848 -0.256062 0.013448 0.6719
7 -0.481484 0.648196 -0.195513 0.0164628 0.6425
7 -0.520017 0.64773 -0.210678 0.0147568 0.6524
7 -0.475342 0.60739 -0.151554 0.0160678 0.6329
7 -0.464264 0.630861 -0.161489 0.0145582 0.6189
7 -0.504008 0.560057 -0.135062 0.0171578 0.6387
7 -0.504008 0.560057 -0.135062 0.0171578 0.6151
7 -0.499642 0.513322 -0.0676876 0.0169556 0.6391
7 -0.452757 0.525918 -0.0318527 0.0182174 0.6076
7 -0.478622 0.509223 -0.0474881 0.0184003 0.6257
7 -0.478622 0.509223 -0.0474881 0.0184003 0.5831
7 -0.478622 0.509223 -0.0474881 0.0184003 0.5801
7 -0.44609 0.478189 0.0727345 0.0195706 0.5956
7 -0.449041 0.434028 0.144489 0.0248818 0.6053
7 -0.491351 0.415101 0.134488 0.0261916 0.6304
7 -0.558456 0.461471 -0.0969632 0.0216458 0.6595
7 -0.537344 0.528623 -0.179196 0.016155 0.6718
7 -0.541597 0.573254 -0.234687 0.0160922 0.6609
7 -0.541597 0.573254 -0.234687 0.0160922 0.6742
7 -0.552493 0.611883 -0.270182 0.0132631 0.6668
7 -0.575627 0.664872 -0.29959 0.0109659 0.6948
7 -0.589651 0.700571 -0.31491 0.0114327 0.7034
7 -0.559362 0.762513 -0.297932 0.0129937 0.6875
7 -0.541853 0.825632 -0.308206 0.0141361 0.694
7 -0.510912 0.825768 -0.289211 0.0171941 0.6817
7 -0.575614 0.759193 -0.297858 0.0264031 0.6948
7 -0.637559 0.774789 -0.347562 0.0106585 0.7207
7 -0.691814 0.709473 -0.369676 0.0128791 0.7393
7 -0.752414 0.756144 -0.321167 0.0368631 0.7517
7 -0.698089 0.687554 -0.397906 0.0084467 0.7486
7 -0.75007 0.620461 -0.433317 0.00639813 0.7515
7 -0.70573 0.65861 -0.384387 0.0125556 0.7518
7 -0.692247 0.616358 -0.408785 0.00781688 0.7397
7 -0.715763 0.619238 -0.417907 0.006233 0.7503
7 -0.772343 0.658005 -0.423869 0.0113269 0.7583
7 -0.716151 0.693468 -0.395193 0.0129314 0.7491
7 -0.725986 0.712869 -0.399909 0.0114343 0.7516
7 -0.78199 0.752157 -0.391593 0.0154393 0.7722
7 -0.78199 0.752157 -0.391593 0.0154393 0.7806
7 -0.78199 0.752157 -0.391593 0.0154393 0.7698
7 -0.740147 0.791626 -0.348312 0.0292762 0.7494
7 -0.79376 0.750612 -0.395417 0.018123 0.7821
7 -0.800669 0.735127 -0.361714 0.0205438 0.7824
7 -0.74133 0.794913 -0.341851 0.0205967 0.7554
7 -0.701162 0.8426 -0.319256 0.0225988 0.7455
7 -0.642254 0.811791 -0.310624 0.0180195 0.7252
7 -0.711745 0.785852 -0.295324 0.0280081 0.749
7 -0.683151 0.752134 -0.35292 0.0157393 0.7358
8 -0.736724 0.780471 -0.300037 0.0259953 0.759
8 -0.768108 0.755821 -0.351649 0.0242183 0.7597
8 -0.811397 0.727372 -0.357733 0.0279181 0.7883
8 -0.811397 0.727372 -0.357733 0.0279181 0.786
8 -0.803087 0.780821 -0.309586 0.0237117 0.7756
8 -0.825939 0.794681 -0.303143 0.0339468 0.784
8 -0.788426 0.742378 -0.38865 0.0144671 0.7709
8 -0.765558 0.739684 -0.338168 0.0209101 0.7662
8 -0.819223 0.783232 -0.316399 0.0318302 0.7828
8 -0.862605 0.769292 -0.303721 0.0280021 0.7872
8 -0.808232 0.768557 -0.272769 0.028492 0.7704
8 -0.774973 0.734512 -0.365417 0.019366 0.7722
8 -0.813274 0.741084 -0.352674 0.0223789 0.781
8 -0.813274 0.741084 -0.352674 0.0223789 0.7723
8 -0.77217 0.736237 -0.368348 0.0158537 0.7798
8 -0.826102 0.727554 -0.373361 0.0222825 0.7868
8 -0.822856 0.707726 -0.351283 0.0214617 0.7697
8 -0.880418 0.655009 -0.413596 0.013787 0.7345
8 -0.880418 0.655009 -0.413596 0.013787 0.7754
8 -0.871705 0.706583 -0.353622 0.0254499 0.763
8 -0.869726 0.683533 -0.351782 0.0190952 0.7551
8 -0.84505 0.640859 -0.425721 0.011033 0.7333
8 -0.863452 0.582943 -0.429556 0.00786407 0.679
8 -0.879044 0.546915 -0.382398 0.0100007 0.6221
8 -0.90919 0.546241 -0.35076 0.00915503 0.5998
8 -0.90919 0.546241 -0.35076 0.00915503 0.527
8 -0.914289 0.526374 -0.317324 0.0123043 0.5746
8 -0.914289 0.526374 -0.317324 0.0123043 0.5106
8 -0.914289 0.526374 -0.317324 0.0123043 0.5646
8 -0.867714 0.509257 -0.303506 0.0143856 0.5751
8 -0.843738 0.550272 -0.38962 0.00875251 0.6488
8 -0.809266 0.512509 -0.325572 0.0126443 0.6185
8 -0.8663 0.540299 -0.366444 0.0103193 0.6067
8 -0.858193 0.59377 -0.434247 0.00588831 0.6904
8 -0.858193 0.59377 -0.434247 0.00588831 0.6381
8 -0.874381 0.566788 -0.410273 0.00860141 0.6482
8 -0.913273 0.590179 -0.383907 0.00917559 0.6456
8 -0.913273 0.590179 -0.383907 0.00917559 0.6266
8 -0.926708 0.609018 -0.384447 0.0131229 0.6666
8 -0.892475 0.617149 -0.400794 0.0252911 0.6998
8 -0.892475 0.617149 -0.400794 0.0252911 0.7194
8 -0.895612 0.655828 -0.400676 0.0183295 0.7264
8 -0.886487 0.689968 -0.359806 0.0229835 0.7461
8 -0.94731 0.720278 -0.286937 0.0254185 0.7586
8 -0.976546 0.680711 -0.290301 0.0226 0.7163
8 -0.926965 0.633037 -0.364953 0.0196789 0.6955
8 -0.911935 0.693998 -0.32538 0.0340028 0.7466
8 -0.881037 0.649761 -0.399606 0.0156361 0.7322
8 -0.881037 0.649761 -0.399606 0.0156361 0.749
8 -0.888856 0.616823 -0.429831 0.0111212 0.7044
9 -0.881339 0.644503 -0.413466 0.014703 0.7144
9 -0.886362 0.645615 -0.435927 0.0111627 0.717
9 -0.916081 0.603308 -0.4023 0.0104109 0.6616
9 -0.951571 0.611973 -0.358044 0.0157162 0.6506
9 -0.940438 0.637498 -0.364167 0.015721 0.6878
9 -0.95613 0.600168 -0.330455 0.0129436 0.6325
9 -0.921909 0.611494 -0.386886 0.0133268 0.6646
9 -0.952033 0.664358 -0.331566 0.0197059 0.7169
9 -0.9749 0.70035 -0.232797 0.0345151 0.7193
9 -0.934168 0.707491 -0.309848 0.0236675 0.7478
9 -0.934168 0.707491 -0.309848 0.0236675 0.7589
9 -0.887102 0.689106 -0.36476 0.0207419 0.7573
9 -0.939871 0.634034 -0.381321 0.0193929 0.6982
9 -0.966108 0.621287 -0.32942 0.0145549 0.6552
9 -0.992009 0.621502 -0.259055 0.022682 0.6448
9 -1.03722 0.656508 -0.187123 0.0346788 0.6681
9 -1.03722 0.656508 -0.187123 0.0346788 0.6937
9 -1.03722 0.656508 -0.187123 0.0346788 0.619
9 -1.06955 0.615558 -0.12797 0.0294462 0.6104
9 -1.06955 0.615558 -0.12797 0.0294462 0.6487
9 -1.02703 0.560977 -0.232886 0.0166845 0.5541
9 -1.05203 0.580909 -0.174262 0.0198228 0.5739
9 -1.0783 0.577951 -0.179708 0.0171498 0.5718
9 -1.0783 0.577951 -0.179708 0.0171498 0.5886
9 -1.0783 0.577951 -0.179708 0.0171498 0.5736
9 -1.05424 0.528221 -0.140922 0.017574 0.5226
9 -1.02155 0.560741 -0.217237 0.0194989 0.5787
9 -1.02155 0.560741 -0.217237 0.0194989 0.5673
9 -1.02155 0.560741 -0.217237 0.0194989 0.5301
9 -1.02155 0.560741 -0.217237 0.0194989 0.6006
9 -1.00689 0.6155 -0.290115 0.0178917 0.6316
9 -1.0356 0.594003 -0.230704 0.0196913 0.6032
9 -0.98576 0.588977 -0.304602 0.0186745 0.6148
9 -1.01991 0.57929 -0.299984 0.0173785 0.5927
9 -1.01991 0.57929 -0.299984 0.0173785 0.5505
9 -0.997111 0.632455 -0.29925 0.0184742 0.652
9 -1.04453 0.577236 -0.201914 0.0165604 0.5761
9 -0.999574 0.625828 -0.289623 0.0177655 0.6483
9 -0.999574 0.625828 -0.289623 0.0177655 0.6454
9 -0.999574 0.625828 -0.289623 0.0177655 0.6625
9 -0.999574 0.625828 -0.289623 0.0177655 0.6094
9 -0.999574 0.625828 -0.289623 0.0177655 0.6817
9 -1.02899 0.595002 -0.24353 0.0191491 0.6052
9 -1.02899 0.595002 -0.24353 0.0191491 0.6242
