           1      26.028      26.028           0
           2     23.0497     24.5388     1.48917
           3     26.1263      25.068     1.00957
           4     25.3402     25.1361     0.71711
           5     25.0565     25.1201    0.555699
           6     23.3762     24.8295    0.538843
           7     23.9699     24.7067     0.47167
           8     20.5475     24.1868    0.661176
           9     25.0453     24.2822    0.590853
          10     27.3298     24.5869    0.610052
          11     25.6872      24.687    0.560806
          12     23.5093     24.5888    0.521264
          13     22.8567     24.4556    0.497661
          14     23.4912     24.3867    0.465866
          15     23.2756     24.3126    0.439978
          16     25.5711     24.3913     0.41901
          17     25.2984     24.4446    0.397192
          18     25.6686     24.5126      0.3806
          19     25.5121     24.5652    0.363834
          20     24.8127     24.5776    0.345385
          21     24.2475     24.5619    0.328903
          22     24.7111     24.5687     0.31367
          23     23.7623     24.5336    0.301766
          24     24.7833      24.544    0.289106
          25     23.8655     24.5169    0.278626
          26     21.9842     24.4195    0.284867
          27     23.0567      24.369    0.278722
          28     21.8972     24.2807    0.282718
          29      23.475     24.2529    0.274206
          30     25.7863      24.304    0.269794
          31     26.4109      24.372    0.269651
          32     22.5932     24.3164     0.26694
          33      26.142     24.3717    0.264573
          34     22.3188     24.3114     0.26368
          35     25.2092      24.337    0.257317
          36     25.1562     24.3598    0.251101
          37     23.5004     24.3365    0.245322
          38     23.5088     24.3148     0.23977
          39     24.5291     24.3203    0.233606
          40     23.2014     24.2923    0.229403
          41     23.6195     24.2759    0.224338
          42     29.5324      24.401     0.25218
          43     22.6162     24.3595    0.249719
          44     24.1327     24.3544    0.244032
          45     23.7708     24.3414      0.2389
          46     23.9787     24.3335    0.233782
          47     22.4248     24.2929    0.232331
          48     25.4478      24.317    0.228708
          49     23.5719     24.3018    0.224507
          50     24.5265     24.3063    0.220017
          51     25.8239      24.336    0.217703
          52     26.0659     24.3693    0.216052
          53     25.9205     24.3985    0.213948
          54     24.2155     24.3952    0.209976
          55     23.7537     24.3835    0.206452
          56     24.8469     24.3918    0.202901
          57     21.2934     24.3374    0.206589
          58     25.7795     24.3623    0.204513
          59     24.7527     24.3689    0.201126
          60     27.1244     24.4148    0.203008
          61     24.3003     24.4129    0.199661
          62     24.0843     24.4076    0.196486
          63      24.855     24.4147    0.193472
          64     21.5536       24.37    0.195603
          65     23.0469     24.3497    0.193643
          66     27.1258     24.3917     0.19527
          67     23.6509     24.3807    0.192651
          68     26.2293     24.4079    0.191734
          69     23.2821     24.3916    0.189638
          70     25.0483     24.4009    0.187144
          71     26.6854     24.4331    0.187275
          72     27.3508     24.4736     0.18905
          73     25.2735     24.4846    0.186764
          74     21.6565     24.4464    0.188145
          75      22.859     24.4252    0.186822
          76     23.1094     24.4079    0.185159
          77     23.4244     24.3951    0.183184
          78     25.1447     24.4047    0.181075
          79     22.8176     24.3846    0.179894
          80     25.0781     24.3933    0.177842
          81     25.1744      24.403    0.175898
          82     24.9526     24.4097    0.173868
          83      26.423     24.4339    0.173465
          84     26.0933     24.4537    0.172523
          85     26.6789     24.4798    0.172479
          86     21.9002     24.4499    0.173081
          87     20.9176     24.4093    0.175831
          88     22.3366     24.3857     0.17541
          89     22.4303     24.3637    0.174814
          90     26.1759     24.3839     0.17403
          91      21.179     24.3486    0.175673
          92     28.4016     24.3927    0.179251
          93     28.2511     24.4342    0.182102
          94     22.4697     24.4133    0.181363
          95     24.2123     24.4112    0.179456
          96     23.4355      24.401    0.177867
          97     24.4329     24.4013    0.176024
          98     25.8407      24.416    0.174837
          99     25.7366     24.4294    0.173575
         100     24.3908      24.429    0.171831
