# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with Gaussian transition probability
# Total number of throws (sampled points): M = 2000
# Number of blocks: N = 2000
# Throws per block: L = 1
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 20)
# Gaussian proposal standard deviation: sigma = 0.75
# Acceptance rate: A = accepted/attempted = 0.5195
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 20)
# Gaussian proposal standard deviation: sigma = 1.9
# Acceptance rate: A = accepted/attempted = 0.5015
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
382 0.974858 3.85263 0.249616 5.43072 7.98866 0.225321
383 1.22893 3.84578 0.249058 5.43072 7.98198 0.224831
384 1.22893 3.83896 0.248502 4.2404 7.97224 0.224457
385 1.17888 3.83205 0.247952 3.88336 7.96162 0.224125
386 1.87063 3.82697 0.247361 3.88336 7.95106 0.223793
387 1.87063 3.82192 0.246772 3.88336 7.94054 0.223461
388 1.87063 3.81689 0.246187 2.83135 7.92738 0.223273
389 1.84578 3.81182 0.245606 2.83135 7.91428 0.223083
390 1.84578 3.80678 0.245027 2.83135 7.90124 0.222892
391 2.50393 3.80345 0.244422 2.83135 7.88828 0.222699
392 2.50393 3.80013 0.24382 2.83135 7.87538 0.222504
393 2.79114 3.79757 0.243213 2.83135 7.86254 0.222308
394 2.36941 3.79394 0.242622 2.83135 7.84977 0.222111
395 1.91753 3.78919 0.242053 4.55174 7.84142 0.221705
396 2.25351 3.78531 0.241472 4.55174 7.83312 0.2213
397 2.78775 3.7828 0.240877 6.24196 7.82911 0.220779
398 2.78775 3.7803 0.240284 5.757 7.8239 0.220285
399 2.78775 3.77781 0.239694 6.7483 7.82121 0.219749
400 2.78775 3.77534 0.239106 4.27952 7.81235 0.219377
401 2.78775 3.77287 0.238522 4.51939 7.80414 0.218984
402 2.00366 3.76847 0.237969 4.51939 7.79597 0.218591
403 1.71391 3.76337 0.237432 4.51939 7.78784 0.218199
404 1.64132 3.75812 0.236902 7.01975 7.78594 0.217667
405 1.34574 3.75217 0.236391 7.01975 7.78404 0.217137
406 1.46078 3.74652 0.235876 5.98203 7.77961 0.216647
407 1.46078 3.74091 0.235363 5.76228 7.77465 0.216171
408 0.608855 3.73323 0.234911 6.914 7.77254 0.215651
409 0.608855 3.72559 0.23446 6.914 7.77044 0.215133
410 0.608855 3.71799 0.234011 4.9884 7.76366 0.214715
411 0.670255 3.71057 0.233559 2.86794 7.75174 0.214523
412 0.670255 3.70319 0.233108 2.86794 7.73989 0.21433
413 0.920464 3.69646 0.23264 2.86794 7.72809 0.214135
414 0.916261 3.68974 0.232175 2.86794 7.71635 0.21394
415 1.43489 3.68431 0.231678 2.86794 7.70467 0.213743
416 1.43489 3.6789 0.231184 2.86794 7.69304 0.213545
417 1.56352 3.67383 0.230685 2.86794 7.68147 0.213347
418 1.57114 3.6688 0.230187 2.86794 7.66996 0.213147
419 1.57114 3.66379 0.229692 2.7362 7.65818 0.212963
420 1.57114 3.65881 0.229198 3.84273 7.6491 0.21265
421 1.26897 3.65313 0.228724 3.68467 7.63968 0.212353
422 1.24768 3.64743 0.228252 3.68467 7.63031 0.212056
423 0.935615 3.64102 0.227802 7.06788 7.62898 0.211559
424 2.09099 3.63736 0.227294 6.40571 7.62609 0.211079
425 1.66409 3.63272 0.226806 4.80836 7.61946 0.210686
426 1.89516 3.62864 0.22631 4.80836 7.61287 0.210294
427 1.69725 3.62412 0.225824 4.80836 7.6063 0.209904
428 1.84632 3.61997 0.225334 4.80836 7.59976 0.209515
429 2.10364 3.61643 0.224836 4.80836 7.59325 0.209127
430 2.28557 3.61334 0.224334 4.80836 7.58678 0.208741
431 2.57391 3.61092 0.223826 4.9367 7.58063 0.208347
432 2.52153 3.6084 0.223322 4.9367 7.57451 0.207954
433 2.22665 3.60521 0.222828 6.68193 7.57245 0.207484
434 2.22665 3.60203 0.222337 7.05241 7.57125 0.207008
435 2.22665 3.59887 0.221848 4.89998 7.56511 0.206623
436 2.22665 3.59573 0.221361 4.89998 7.559 0.206239
437 1.68092 3.59134 0.220897 6.00357 7.55544 0.205798
438 1.48009 3.58652 0.220445 6.00357 7.55189 0.205358
439 2.15172 3.58326 0.219966 6.00357 7.54837 0.20492
440 1.01027 3.57741 0.219544 6.66919 7.54637 0.204463
441 1.57266 3.57286 0.219092 5.79282 7.54239 0.204038
442 1.57266 3.56834 0.218643 5.79282 7.53843 0.203614
443 1.38474 3.56341 0.218205 5.79282 7.53449 0.203192
444 1.70434 3.55922 0.217753 5.79282 7.53057 0.202772
445 1.63083 3.55489 0.217306 5.79282 7.52667 0.202354
446 1.63083 3.55057 0.216861 5.24745 7.52155 0.201964
447 1.65473 3.54633 0.216417 5.24745 7.51647 0.201576
448 1.65473 3.54211 0.215975 6.51663 7.51424 0.201138
449 1.65473 3.53791 0.215534 6.01083 7.51089 0.200717
450 1.63279 3.53367 0.215096 6.11765 7.50779 0.200295
451 2.27634 3.53088 0.214637 5.98638 7.50442 0.199879
452 2.27634 3.52811 0.21418 5.52152 7.50003 0.199484
453 1.3393 3.52328 0.213761 5.52152 7.49566 0.199091
454 1.34595 3.51848 0.213344 5.14334 7.49048 0.19872
455 1.34595 3.51371 0.212928 6.38515 7.48805 0.198297
456 1.34595 3.50895 0.212513 3.50575 7.47932 0.198055
457 1.10902 3.5037 0.212113 2.75817 7.46899 0.197891
458 1.10902 3.49847 0.211714 2.75817 7.4587 0.197726
459 1.10902 3.49327 0.211316 2.75817 7.44846 0.19756
460 1.10902 3.48808 0.21092 2.75817 7.43827 0.197394
461 1.41769 3.48359 0.21051 2.75817 7.42811 0.197227
462 1.41769 3.47912 0.210101 2.75817 7.41801 0.197059
463 1.44691 3.47473 0.209693 2.48478 7.40735 0.196921
464 1.61512 3.47072 0.209279 2.48478 7.39674 0.196782
465 1.29089 3.46604 0.208881 4.12899 7.38971 0.196484
466 1.67584 3.46219 0.208468 4.82665 7.38421 0.19614
467 1.67584 3.45837 0.208056 4.82665 7.37874 0.195796
468 1.78101 3.45478 0.207642 2.6826 7.3687 0.195634
469 1.78101 3.45122 0.207229 2.27185 7.35784 0.195519
470 1.78101 3.44766 0.206819 2.99986 7.34856 0.195323
471 1.83208 3.44423 0.206407 2.99986 7.33933 0.195126
472 1.83208 3.44082 0.205998 4.69963 7.33374 0.194793
473 2.14995 3.43809 0.20558 4.69963 7.32817 0.19446
474 2.71714 3.43657 0.205152 5.86393 7.32508 0.194074
475 1.98731 3.43352 0.204742 7.34873 7.32513 0.193665
476 1.98731 3.43048 0.204334 7.34873 7.32518 0.193258
477 1.98731 3.42745 0.203928 5.12207 7.32056 0.192908
478 1.94251 3.42435 0.203524 5.12207 7.31596 0.192558
479 2.12372 3.42163 0.203117 5.10694 7.31135 0.192211
480 2.12372 3.41893 0.202712 6.53156 7.30973 0.191817
481 2.20512 3.4164 0.202305 6.53156 7.30811 0.191425
482 2.20512 3.41389 0.201901 6.53156 7.3065 0.191034
483 2.20512 3.41139 0.201498 6.53156 7.30489 0.190645
484 2.20512 3.40889 0.201097 6.53156 7.30329 0.190258
485 1.6467 3.40526 0.200714 6.47814 7.30159 0.189872
486 1.6467 3.40164 0.200334 6.47814 7.2999 0.189489
487 1.6467 3.39804 0.199954 6.47814 7.29821 0.189107
488 1.6467 3.39445 0.199577 6.47814 7.29653 0.188727
489 1.88364 3.39136 0.199192 6.47814 7.29486 0.188348
490 2.40907 3.38936 0.198795 6.47814 7.29319 0.18797
491 2.22755 3.38699 0.198404 5.95645 7.29047 0.187607
492 2.22755 3.38463 0.198014 6.27889 7.28841 0.187236
493 2.22755 3.38229 0.197626 6.27889 7.28636 0.186867
494 2.22755 3.37995 0.19724 5.75304 7.28326 0.186515
495 1.6785 3.37651 0.196871 2.99032 7.27459 0.186339
496 1.67396 3.37308 0.196503 4.43338 7.26886 0.186051
497 1.74024 3.36979 0.196135 3.04055 7.26035 0.185872
498 1.74024 3.36652 0.195768 3.04055 7.25188 0.185691
499 1.60808 3.363 0.195407 3.6367 7.24463 0.18546
500 2.09042 3.36045 0.195033 3.6367 7.23742 0.18523
501 2.05477 3.35785 0.19466 3.6367 7.23023 0.184999
502 1.55531 3.35426 0.194305 3.6367 7.22307 0.184769
503 1.74297 3.35105 0.193945 3.32467 7.21532 0.184564
504 1.74297 3.34786 0.193586 3.32467 7.2076 0.184359
505 2.22531 3.34564 0.193215 3.90147 7.20106 0.18411
506 2.22531 3.34342 0.192846 9.04238 7.20469 0.183782
507 2.13461 3.34104 0.19248 8.54529 7.20734 0.183438
508 2.13461 3.33867 0.192115 8.54529 7.20997 0.183096
509 2.13461 3.3363 0.191752 8.54529 7.2126 0.182755
510 1.70748 3.33311 0.191402 8.54529 7.21521 0.182415
511 1.2059 3.32894 0.191073 9.11225 7.21892 0.182095
512 1.2059 3.3248 0.190744 9.11225 7.22262 0.181777
513 0.435302 3.31916 0.190455 9.11225 7.2263 0.181459
514 0.435302 3.31355 0.190167 8.29376 7.22838 0.181118
515 0.435302 3.30796 0.18988 7.47691 7.22886 0.180767
516 1.43177 3.30433 0.189547 7.47691 7.22934 0.180417
517 1.43177 3.30071 0.189214 8.8437 7.23246 0.180094
518 0.84419 3.29596 0.188908 8.21414 7.23436 0.179756
519 0.84419 3.29124 0.188603 8.21414 7.23625 0.17942
520 0.84419 3.28653 0.188299 7.74377 7.23722 0.179077
521 0.84419 3.28185 0.187995 9.7582 7.24206 0.178798
522 1.00675 3.27749 0.187686 9.7582 7.24688 0.178521
523 0.256147 3.27171 0.187415 7.29513 7.24697 0.178179
524 0.256147 3.26596 0.187146 6.48662 7.24552 0.177844
525 0.256147 3.26022 0.186877 6.48662 7.24408 0.177511
526 0.256147 3.25451 0.186609 6.08056 7.24187 0.177187
527 0.767612 3.24979 0.186314 3.45521 7.23468 0.176997
528 0.767612 3.24509 0.18602 4.23625 7.229 0.176752
529 0.767612 3.24041 0.185727 3.84391 7.2226 0.176534
530 0.920362 3.23603 0.185428 3.84391 7.21623 0.176316
531 1.11705 3.23204 0.185122 3.84391 7.20988 0.176098
532 0.696137 3.22727 0.184835 5.23716 7.20617 0.175806
533 0.848441 3.22281 0.184542 8.0097 7.20768 0.175482
534 0.848441 3.21836 0.18425 7.55354 7.20832 0.175154
535 0.848441 3.21393 0.183958 6.91847 7.20778 0.174828
536 0.848441 3.20952 0.183668 6.91847 7.20724 0.174502
537 0.848441 3.20512 0.183378 6.91847 7.20671 0.174178
538 0.551046 3.20019 0.183103 6.91847 7.20617 0.173854
539 0.551046 3.19528 0.18283 6.46333 7.20479 0.173537
540 0.551046 3.19038 0.182556 6.46333 7.20342 0.173221
541 0.551046 3.1855 0.182284 7.77585 7.20448 0.172903
542 0.551046 3.18064 0.182012 7.77585 7.20553 0.172587
543 0.551046 3.1758 0.181741 5.48516 7.20236 0.172298
544 0.968884 3.17174 0.181452 5.48516 7.19921 0.17201
545 0.760253 3.16732 0.181173 5.48516 7.19606 0.171723
546 0.616995 3.16265 0.180901 6.69779 7.19515 0.171411
547 0.616995 3.15799 0.18063 4.53438 7.19028 0.171166
548 0.616995 3.15335 0.18036 4.48836 7.18535 0.170925
549 0.604506 3.14871 0.180091 4.48836 7.18044 0.170684
550 0.604506 3.14409 0.179823 4.48836 7.17555 0.170444
551 0.77131 3.13978 0.179548 3.2149 7.16836 0.170286
552 0.77131 3.13549 0.179273 4.01622 7.16265 0.170073
553 0.77131 3.13121 0.179 2.11293 7.15352 0.17001
554 0.77131 3.12695 0.178727 3.09212 7.14618 0.169862
555 1.62027 3.12424 0.178426 3.22309 7.13912 0.169703
556 1.62027 3.12153 0.178125 4.3797 7.13415 0.16947
557 1.94002 3.11941 0.177818 4.3797 7.12921 0.169237
558 1.94002 3.1173 0.177511 5.55019 7.12638 0.168958
559 2.3006 3.11584 0.177199 5.55019 7.12356 0.168679
560 2.95232 3.11555 0.176883 5.55019 7.12075 0.168401
561 3.51606 3.11626 0.176569 5.55019 7.11795 0.168123
562 3.51606 3.11697 0.176256 7.06141 7.11785 0.167824
563 3.7918 3.11817 0.175946 7.06141 7.11775 0.167526
564 3.7918 3.11936 0.175638 7.36843 7.11819 0.167229
565 3.3656 3.1198 0.175328 7.61681 7.11908 0.166935
566 3.3656 3.12023 0.175018 6.11736 7.11731 0.166649
567 3.2942 3.12054 0.17471 6.11736 7.11554 0.166364
568 3.33071 3.12091 0.174402 6.95715 7.11526 0.166072
569 3.07646 3.12083 0.174095 6.95715 7.11499 0.16578
570 2.85835 3.12037 0.17379 6.95715 7.11471 0.165489
571 2.85835 3.11991 0.173486 6.95715 7.11443 0.165199
572 1.42248 3.11695 0.173208 7.96879 7.11593 0.164917
573 1.42248 3.11399 0.172931 7.96879 7.11741 0.164635
574 1.46619 3.11112 0.172653 7.96879 7.1189 0.164355
575 1.46619 3.10826 0.172376 7.68304 7.11988 0.164072
576 0.930172 3.10448 0.172118 5.68654 7.11739 0.163806
577 0.548035 3.10005 0.171877 4.58705 7.11301 0.16358
578 0.548035 3.09563 0.171636 4.31393 7.10816 0.163369
579 0.675763 3.09145 0.17139 4.31393 7.10334 0.163158
580 0.675763 3.08729 0.171145 4.31393 7.09853 0.162947
581 0.475709 3.08279 0.17091 4.13258 7.09342 0.162747
582 0.475709 3.07831 0.170674 4.13258 7.08834 0.162546
583 0.775459 3.07436 0.170427 4.13258 7.08327 0.162346
584 0.775459 3.07043 0.170181 3.53469 7.07719 0.162182
585 0.775459 3.0665 0.169935 3.53469 7.07113 0.162018
586 0.775459 3.06259 0.16969 3.53469 7.0651 0.161854
587 0.775459 3.0587 0.169445 2.17554 7.05677 0.161792
588 0.775459 3.05481 0.169201 2.17554 7.04847 0.16173
589 0.775459 3.05094 0.168958 2.17554 7.04019 0.161667
590 0.775459 3.04709 0.168716 2.17554 7.03195 0.161603
591 0.775459 3.04324 0.168474 2.17554 7.02373 0.161539
592 0.775459 3.03941 0.168232 2.17554 7.01554 0.161474
593 0.775459 3.03559 0.167992 2.17554 7.00738 0.161407
594 0.775459 3.03179 0.167752 2.17554 6.99925 0.161341
595 0.775459 3.028 0.167513 4.66636 6.99533 0.161117
596 0.775459 3.02422 0.167274 5.49839 6.99281 0.160866
597 1.47487 3.02162 0.167014 5.49839 6.99031 0.160616
598 1.75083 3.0195 0.166748 3.8698 6.98509 0.160432
599 1.00646 3.01614 0.166503 3.8698 6.97989 0.160248
600 0.939657 3.01268 0.166262 3.8698 6.97471 0.160065
601 0.939657 3.00923 0.166021 3.8698 6.96954 0.159882
602 0.368085 3.00484 0.165803 3.8698 6.96439 0.159699
603 0.368085 3.00047 0.165585 3.8698 6.95926 0.159517
604 0.368085 2.99611 0.165368 3.8698 6.95415 0.159334
605 0.368085 2.99176 0.165152 2.96355 6.94755 0.159208
606 0.368085 2.98744 0.164936 4.57417 6.94363 0.158993
607 0.368085 2.98312 0.16472 2.39119 6.93613 0.158908
608 0.368085 2.97882 0.164506 2.51153 6.92886 0.158813
609 0.368085 2.97453 0.164291 2.51153 6.9216 0.158718
610 0.368085 2.97026 0.164077 2.51153 6.91437 0.158622
611 0.368085 2.966 0.163864 3.15293 6.90822 0.158482
612 0.368085 2.96176 0.163651 4.01606 6.90349 0.158294
613 0.368085 2.95752 0.163438 5.07633 6.90051 0.158063
614 1.17534 2.95462 0.163198 5.07633 6.89754 0.157834
615 1.02794 2.95149 0.162962 5.07633 6.89458 0.157604
616 1.02794 2.94837 0.162728 5.07633 6.89163 0.157376
617 0.691424 2.94471 0.162505 5.07633 6.88868 0.157148
618 0.446135 2.94067 0.162292 5.7872 6.8869 0.156904
619 0.446135 2.93664 0.16208 5.7872 6.88512 0.15666
620 0.695001 2.93302 0.161859 5.7872 6.88335 0.156418
621 0.695001 2.92942 0.161638 4.57094 6.87963 0.15621
622 0.695001 2.92582 0.161418 1.66441 6.87125 0.156184
623 0.695001 2.92224 0.161198 5.03582 6.8683 0.155961
624 0.695001 2.91867 0.160979 4.05942 6.8638 0.155776
625 0.695001 2.91512 0.160761 4.05942 6.85931 0.155591
626 0.695001 2.91157 0.160543 4.05942 6.85484 0.155406
627 0.695001 2.90803 0.160326 4.05942 6.85038 0.155222
628 0.695001 2.90451 0.160109 4.05942 6.84594 0.155039
629 0.695001 2.901 0.159893 5.05639 6.84309 0.154818
630 0.969235 2.89793 0.159668 5.10623 6.84033 0.154597
631 1.11734 2.89511 0.15944 5.10623 6.83759 0.154376
632 1.14022 2.89233 0.159212 5.44778 6.83539 0.154147
633 0.838846 2.88909 0.158993 5.44778 6.83319 0.153919
634 0.838846 2.88585 0.158775 4.82043 6.83002 0.153709
635 1.22708 2.88324 0.158546 4.82043 6.82686 0.153499
636 2.2869 2.8823 0.1583 4.82043 6.8237 0.15329
637 1.76332 2.88055 0.158061 4.82043 6.82056 0.153082
638 1.76332 2.8788 0.157823 5.31303 6.81819 0.15286
639 1.76332 2.87705 0.157585 5.31303 6.81584 0.152639
640 1.76332 2.87531 0.157348 5.31303 6.81349 0.152418
641 1.76332 2.87358 0.157112 6.26161 6.81263 0.152183
642 1.76332 2.87185 0.156877 6.26161 6.81177 0.151948
643 1.70644 2.87003 0.156643 6.26161 6.81091 0.151714
644 1.58172 2.86803 0.156412 6.26161 6.81006 0.15148
645 1.24029 2.86551 0.15619 5.51661 6.80806 0.151259
646 0.933436 2.86252 0.155977 5.0995 6.80541 0.151048
647 0.853986 2.85942 0.155767 3.74754 6.80068 0.150888
648 0.853986 2.85632 0.155557 3.74754 6.79597 0.150729
649 0.853986 2.85324 0.155348 1.76916 6.78823 0.150695
650 0.853986 2.85016 0.155139 2.0271 6.7809 0.150641
651 0.853986 2.84709 0.154931 1.88267 6.77338 0.150598
652 0.853986 2.84404 0.154723 1.88267 6.76588 0.150554
653 0.853986 2.84099 0.154516 2.82225 6.75984 0.150444
654 1.15788 2.83842 0.154301 2.82225 6.75382 0.150335
655 1.15788 2.83585 0.154087 1.78804 6.74624 0.150296
656 1.15788 2.83329 0.153873 4.85726 6.74336 0.150095
657 1.15788 2.83074 0.15366 4.85726 6.74049 0.149894
658 1.15788 2.8282 0.153447 4.85726 6.73762 0.149693
659 1.15788 2.82566 0.153235 4.85726 6.73477 0.149493
660 1.17226 2.82316 0.153023 4.85726 6.73193 0.149293
661 1.52666 2.8212 0.152804 4.85726 6.72909 0.149094
662 1.81401 2.81968 0.152581 4.85726 6.72626 0.148896
663 1.81401 2.81816 0.152358 5.12702 6.72385 0.148691
664 1.93963 2.81684 0.152134 5.12702 6.72145 0.148486
665 1.61163 2.81502 0.151916 3.64448 6.71682 0.148335
666 1.61163 2.81322 0.151698 5.51685 6.71502 0.148123
667 1.59321 2.81139 0.151482 5.51685 6.71322 0.147911
668 1.76492 2.80982 0.151263 6.33708 6.71266 0.147691
669 1.46099 2.80781 0.15105 6.33708 6.7121 0.147471
670 0.516741 2.80439 0.150863 6.33708 6.71154 0.147252
671 1.2326 2.80204 0.150656 6.33708 6.71098 0.147033
672 1.2326 2.79971 0.15045 5.83874 6.70968 0.14682
673 1.2326 2.79738 0.150245 4.962 6.70708 0.146625
674 1.2326 2.79506 0.150039 4.63898 6.70401 0.146439
675 1.2326 2.79274 0.149835 4.63898 6.70096 0.146254
676 1.2326 2.79044 0.149631 4.63898 6.69791 0.146069
677 1.2326 2.78813 0.149427 4.63898 6.69486 0.145885
678 1.16614 2.78574 0.149226 3.34935 6.68993 0.145753
679 1.16614 2.78336 0.149025 3.34935 6.68501 0.145622
680 1.16614 2.78098 0.148825 3.34935 6.6801 0.14549
681 1.16614 2.77861 0.148625 3.34935 6.67521 0.145359
682 1.22082 2.77632 0.148425 4.36449 6.67183 0.145185
683 1.22082 2.77405 0.148225 4.92318 6.66926 0.144995
684 1.06185 2.77154 0.148029 4.92318 6.66671 0.144805
685 0.768625 2.76862 0.147842 2.90854 6.66123 0.144698
686 0.998449 2.76604 0.147648 2.90854 6.65576 0.14459
687 0.856931 2.76326 0.14746 2.90854 6.6503 0.144482
688 0.664474 2.76021 0.147277 2.90854 6.64486 0.144375
689 1.59047 2.75851 0.147073 2.90854 6.63944 0.144267
690 1.59047 2.75682 0.146869 2.90854 6.63403 0.144159
691 0.857102 2.75407 0.146682 3.14178 6.62898 0.144039
692 0.857102 2.75133 0.146496 3.14178 6.62394 0.143919
693 0.857102 2.74859 0.14631 3.14178 6.61891 0.143799
694 0.857102 2.74587 0.146124 3.14178 6.6139 0.143679
695 0.757125 2.74301 0.145942 5.77549 6.6127 0.143477
696 1.01561 2.74052 0.145753 5.77549 6.61149 0.143276
697 1.01561 2.73805 0.145565 3.18744 6.60658 0.143155
698 1.01561 2.73558 0.145377 3.18744 6.60168 0.143033
699 0.947084 2.73302 0.145191 3.18744 6.5968 0.142912
700 1.97148 2.73194 0.144988 3.74011 6.59272 0.142766
701 1.97148 2.73085 0.144785 3.74011 6.58865 0.14262
702 1.97148 2.72977 0.144583 3.74011 6.58459 0.142475
703 2.52754 2.72948 0.144377 3.74011 6.58055 0.142329
704 2.08464 2.72857 0.144175 1.60962 6.57348 0.142302
705 2.16175 2.72776 0.143972 3.24754 6.56877 0.142179
706 1.69909 2.7263 0.143776 3.17658 6.56396 0.142059
707 1.69909 2.72485 0.14358 3.17658 6.55917 0.141938
708 1.69909 2.7234 0.143384 3.75176 6.55521 0.141793
709 2.08965 2.72251 0.143184 3.75176 6.55125 0.141648
710 2.08965 2.72162 0.142985 3.75176 6.54731 0.141504
711 2.28593 2.721 0.142785 5.62779 6.54602 0.14131
712 2.2524 2.72035 0.142586 5.62779 6.54473 0.141118
713 2.2524 2.71969 0.142388 5.62779 6.54344 0.140925
714 1.59909 2.71812 0.142197 4.84422 6.54106 0.140748
715 1.59909 2.71656 0.142006 4.75181 6.53856 0.140573
716 1.59909 2.715 0.141816 4.73377 6.53604 0.140399
717 1.59909 2.71344 0.141627 4.73377 6.53352 0.140226
718 1.59909 2.71189 0.141438 2.21047 6.5275 0.14016
719 1.59909 2.71034 0.14125 2.21047 6.5215 0.140094
720 1.59909 2.7088 0.141062 4.48838 6.51867 0.139927
721 1.59909 2.70726 0.140875 5.34882 6.51705 0.139743
722 1.49273 2.70557 0.140689 4.00374 6.51357 0.139592
723 1.62124 2.70407 0.140503 5.13823 6.51167 0.139412
724 1.62124 2.70258 0.140316 5.77754 6.51065 0.139223
725 2.03825 2.70166 0.140126 3.23333 6.50613 0.139104
726 1.33501 2.69978 0.139945 3.23333 6.50163 0.138986
727 1.49096 2.69812 0.139763 3.23333 6.49713 0.138867
728 1.56675 2.69656 0.139579 3.23333 6.49265 0.138749
729 0.719519 2.69385 0.139414 3.23333 6.48818 0.138631
730 0.719519 2.69115 0.139249 3.23333 6.48372 0.138512
731 0.719519 2.68845 0.139085 3.23333 6.47927 0.138394
732 0.719519 2.68576 0.13892 6.08022 6.47873 0.138206
733 0.719519 2.68308 0.138757 6.96142 6.47938 0.138019
734 0.869139 2.68061 0.13859 6.96142 6.48004 0.137832
735 0.869139 2.67814 0.138423 6.96142 6.4807 0.137646
736 1.0102 2.67588 0.138253 7.35504 6.48188 0.137464
737 1.0102 2.67362 0.138084 7.35504 6.48307 0.137283
738 1.0102 2.67136 0.137915 7.35504 6.48425 0.137102
739 1.0102 2.66911 0.137747 7.35504 6.48543 0.136921
740 1.0102 2.66687 0.137579 7.35504 6.4866 0.136741
741 1.0102 2.66464 0.137411 7.17528 6.48753 0.136559
742 0.871012 2.66222 0.137247 7.17528 6.48846 0.136378
743 0.871012 2.65981 0.137084 7.52361 6.48985 0.136202
744 0.851353 2.65738 0.136921 4.50449 6.48718 0.136045
745 0.767774 2.65484 0.13676 4.50449 6.48452 0.135888
746 0.767774 2.65231 0.1366 4.50449 6.48187 0.135732
747 0.767774 2.64979 0.136441 2.25208 6.47621 0.135668
748 0.767774 2.64727 0.136281 2.25208 6.47056 0.135604
749 0.767774 2.64476 0.136122 2.25208 6.46493 0.13554
750 0.767774 2.64226 0.135964 2.25208 6.45931 0.135476
751 1.14465 2.64027 0.135797 2.25208 6.45371 0.135411
752 1.14465 2.63828 0.135631 4.14924 6.45064 0.135266
753 1.00057 2.6361 0.135468 5.1137 6.44887 0.135098
754 1.29969 2.63433 0.1353 5.10549 6.44709 0.13493
755 1.29969 2.63256 0.135132 5.10549 6.44531 0.134763
756 0.657171 2.62995 0.134979 5.10549 6.44354 0.134596
757 0.968458 2.62775 0.134818 5.10549 6.44177 0.13443
758 0.968458 2.62557 0.134658 5.10549 6.44001 0.134264
759 1.42728 2.62399 0.13449 5.10549 6.43825 0.134099
760 1.42728 2.62241 0.134322 5.10549 6.43649 0.133934
761 0.920683 2.62018 0.134164 5.04061 6.43466 0.13377
762 0.920683 2.61795 0.134006 5.04061 6.43283 0.133607
763 0.920683 2.61572 0.133849 5.04061 6.43101 0.133444
764 0.920683 2.6135 0.133692 6.22693 6.43074 0.13327
765 0.951831 2.61133 0.133535 6.22693 6.43047 0.133096
766 0.951831 2.60916 0.133378 6.22693 6.43021 0.132922
767 1.59466 2.60784 0.133211 5.2708 6.4287 0.132757
768 1.59466 2.60652 0.133044 5.2708 6.42719 0.132593
769 1.59466 2.60521 0.132877 6.01427 6.42665 0.132421
770 1.00275 2.60313 0.132721 6.01427 6.42612 0.13225
771 1.00275 2.60105 0.132565 5.99768 6.42556 0.13208
772 0.351747 2.59814 0.132425 5.07485 6.42381 0.13192
773 0.351747 2.59523 0.132286 4.04161 6.42073 0.131786
774 0.351747 2.59233 0.132146 4.04161 6.41765 0.131651
775 0.420835 2.58953 0.132005 4.04161 6.41459 0.131517
776 0.420835 2.58673 0.131865 4.92164 6.41266 0.131361
777 0.359382 2.58387 0.131726 4.92164 6.41075 0.131206
778 0.359382 2.58101 0.131588 6.04943 6.41028 0.131038
779 0.359382 2.57816 0.13145 6.58146 6.4105 0.13087
780 0.359382 2.57531 0.131312 6.58146 6.41072 0.130702
781 0.359382 2.57247 0.131174 6.58146 6.41094 0.130535
782 0.359382 2.56964 0.131037 6.58146 6.41116 0.130368
783 1.26445 2.56798 0.13088 7.78783 6.41291 0.130214
784 1.18346 2.56621 0.130725 6.65411 6.41322 0.130048
785 1.18346 2.56445 0.13057 7.19903 6.41422 0.129886
786 1.18346 2.56269 0.130416 7.90468 6.41612 0.129734
787 0.857316 2.56053 0.130268 7.32724 6.41728 0.129575
788 0.857316 2.55837 0.130121 5.58623 6.41622 0.129414
789 0.857316 2.55621 0.129974 5.58623 6.41517 0.129254
790 0.857316 2.55406 0.129827 7.90853 6.41706 0.129105
791 0.857316 2.55191 0.12968 7.90853 6.41895 0.128955
792 0.979469 2.54993 0.129532 7.90853 6.42083 0.128806
793 0.979469 2.54795 0.129383 7.36792 6.42202 0.128649
794 1.16461 2.54621 0.129232 7.52354 6.42341 0.128494
795 0.861086 2.54409 0.129087 7.52354 6.42479 0.12834
796 1.13904 2.54232 0.128937 7.16496 6.42572 0.128182
797 1.13904 2.54056 0.128787 6.14776 6.42537 0.128022
798 0.732666 2.53829 0.128645 6.27454 6.42519 0.127861
799 0.732666 2.53603 0.128504 6.27454 6.425 0.127701
800 1.474 2.53471 0.12835 4.25091 6.42228 0.12757
801 1.22763 2.53308 0.1282 4.04835 6.41932 0.127446
802 1.6856 2.53202 0.128045 4.74825 6.41723 0.127304
803 1.21659 2.53038 0.127896 4.74825 6.41515 0.127162
804 1.71417 2.52937 0.12774 4.74825 6.41308 0.127021
805 1.84937 2.52852 0.127584 4.22448 6.41036 0.126892
806 1.84937 2.52768 0.127429 2.76092 6.40583 0.126815
807 1.35967 2.52623 0.127279 2.76092 6.40132 0.126738
