# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with Gaussian transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Gaussian proposal standard deviation: sigma = 0.75
# Acceptance rate: A = accepted/attempted = 0.505173
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Gaussian proposal standard deviation: sigma = 1.9
# Acceptance rate: A = accepted/attempted = 0.495557
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
1342 1.46737 1.50006 0.00340411 5.16332 4.99786 0.0084204
1343 1.42091 1.50001 0.00340208 4.85527 4.99775 0.0084148
1344 1.53906 1.50003 0.00339968 5.07351 4.99781 0.00840873
1345 1.41547 1.49997 0.00339773 4.88214 4.99772 0.00840291
1346 1.35995 1.49987 0.0033968 4.77929 4.99756 0.00839824
1347 1.41958 1.49981 0.0033948 4.84377 4.99744 0.00839278
1348 1.45082 1.49977 0.00339247 5.06959 4.9975 0.00838672
1349 1.48565 1.49976 0.00338997 5.23414 4.99767 0.00838233
1350 1.56941 1.49981 0.00338786 4.91174 4.99761 0.00837637
1351 1.36975 1.49972 0.00338672 4.49102 4.99723 0.00837856
1352 1.67317 1.49984 0.00338664 4.76913 4.99706 0.00837406
1353 1.33233 1.49972 0.0033864 4.93753 4.99702 0.00836798
1354 1.42774 1.49967 0.00338432 4.76809 4.99685 0.00836351
1355 1.3743 1.49958 0.00338308 4.85505 4.99675 0.00835799
1356 1.62109 1.49966 0.00338177 5.09259 4.99682 0.00835212
1357 1.41137 1.4996 0.00337991 5.28968 4.99703 0.00834876
1358 1.50381 1.4996 0.00337742 4.56018 4.99671 0.00834881
1359 1.33299 1.49948 0.00337716 5.11113 4.9968 0.00834308
1360 1.77616 1.49968 0.0033808 4.64227 4.99654 0.00834102
1361 1.48894 1.49968 0.00337833 4.91763 4.99648 0.00833509
1362 1.51684 1.49969 0.00337587 4.85782 4.99638 0.00832959
1363 1.52407 1.49971 0.00337344 5.30278 4.9966 0.00832651
1364 1.36262 1.49961 0.00337246 5.00674 4.99661 0.00832041
1365 1.43452 1.49956 0.00337033 4.61691 4.99633 0.00831897
1366 1.48437 1.49955 0.00336788 4.3533 4.99586 0.00832619
1367 1.48392 1.49954 0.00336543 4.75095 4.99568 0.00832203
1368 1.84335 1.49979 0.00337235 5.21565 4.99584 0.0083175
1369 1.61601 1.49987 0.00337095 5.53468 4.99623 0.00832073
1370 1.50302 1.49987 0.00336849 5.01091 4.99624 0.00831466
1371 1.46152 1.49985 0.00336615 5.01835 4.99626 0.00830861
1372 1.62685 1.49994 0.00336497 5.03198 4.99629 0.00830259
1373 1.48109 1.49992 0.00336255 4.76985 4.99612 0.00829818
1374 1.59755 1.5 0.00336085 4.82949 4.996 0.00829303
1375 1.69288 1.50014 0.00336133 4.66212 4.99576 0.00829055
1376 1.49286 1.50013 0.00335889 5.63006 4.99622 0.00829734
1377 1.44595 1.50009 0.00335668 4.34049 4.99574 0.00830498
1378 1.46752 1.50007 0.00335433 5.02504 4.99576 0.00829897
1379 1.79667 1.50028 0.00335879 5.43184 4.99608 0.00829898
1380 1.4766 1.50027 0.0033564 4.89959 4.99601 0.00829326
1381 1.59108 1.50033 0.00335461 4.92017 4.99596 0.00828743
1382 1.78345 1.50054 0.00335844 5.40496 4.99625 0.00828672
1383 1.45627 1.5005 0.00335616 5.1695 4.99638 0.00828168
1384 1.37867 1.50042 0.00335489 5.4463 4.9967 0.00828207
1385 1.53702 1.50044 0.00335257 5.0409 4.99673 0.00827615
1386 1.66263 1.50056 0.0033522 5.05727 4.99678 0.00827029
1387 1.65374 1.50067 0.0033516 5.03924 4.99681 0.00826439
1388 1.40063 1.5006 0.00334996 5.06023 4.99685 0.00825856
1389 1.68448 1.50073 0.00335016 4.62675 4.99659 0.00825691
1390 1.43877 1.50069 0.00334805 4.72493 4.99639 0.00825328
1391 1.6186 1.50077 0.00334671 5.60761 4.99683 0.00825904
1392 1.56698 1.50082 0.00334465 4.84576 4.99672 0.00825382
1393 1.47465 1.5008 0.0033423 5.29145 4.99693 0.00825061
1394 1.59037 1.50086 0.00334052 5.56696 4.99734 0.00825482
1395 1.71765 1.50102 0.00334174 4.69601 4.99713 0.00825173
1396 1.48008 1.501 0.00333938 4.88039 4.99704 0.00824624
1397 1.37766 1.50092 0.00333815 5.43318 4.99736 0.00824625
1398 1.54871 1.50095 0.00333594 4.82633 4.99723 0.00824125
1399 1.30526 1.50081 0.00333649 5.22894 4.9974 0.00823703
1400 1.24634 1.50063 0.00333905 5.36232 4.99766 0.00823527
1401 1.47916 1.50061 0.00333671 5.07467 4.99771 0.00822957
1402 1.446 1.50057 0.00333455 4.81054 4.99758 0.00822478
1403 1.64745 1.50068 0.00333382 5.93035 4.99825 0.00824576
1404 1.84612 1.50092 0.00334052 5.47907 4.99859 0.008247
1405 1.56953 1.50097 0.0033385 5.08635 4.99865 0.00824137
1406 1.44331 1.50093 0.00333637 4.87708 4.99856 0.00823596
1407 1.57842 1.50099 0.00333446 5.03488 4.99859 0.00823014
1408 1.36327 1.50089 0.00333352 4.8813 4.99851 0.00822472
1409 1.5632 1.50093 0.00333145 4.99999 4.99851 0.00821888
1410 1.41037 1.50087 0.0033297 4.76752 4.99834 0.00821468
1411 1.39678 1.5008 0.00332816 4.59426 4.99806 0.00821385
1412 1.40133 1.50073 0.00332655 4.75636 4.99789 0.00820981
1413 1.30897 1.50059 0.00332696 4.82383 4.99776 0.00820493
1414 1.60465 1.50066 0.00332542 5.25426 4.99794 0.00820113
1415 1.96686 1.50099 0.00333937 5.1699 4.99807 0.00819623
1416 1.45366 1.50096 0.00333717 4.41375 4.99765 0.00820083
1417 1.90628 1.50125 0.00334706 4.70347 4.99745 0.00819767
1418 1.65831 1.50136 0.00334654 4.60133 4.99717 0.00819665
1419 1.508 1.50136 0.00334418 4.26978 4.99665 0.00820689
1420 1.47818 1.50134 0.00334186 4.75947 4.99649 0.00820281
1421 1.54977 1.50138 0.00333968 5.00575 4.99649 0.00819704
1422 1.39386 1.5013 0.00333819 5.19861 4.99664 0.00819251
1423 1.51876 1.50132 0.00333587 5.27914 4.99683 0.00818916
1424 1.53547 1.50134 0.00333361 4.799 4.9967 0.00818458
1425 1.45081 1.5013 0.00333146 4.8058 4.99656 0.00817993
1426 1.31635 1.50117 0.00333165 5.07968 4.99662 0.0081744
1427 1.3276 1.50105 0.00333153 5.06705 4.99667 0.00816882
1428 1.49229 1.50105 0.00332921 5.41739 4.99696 0.00816841
1429 1.29751 1.5009 0.00332992 4.82042 4.99684 0.00816363
1430 1.6803 1.50103 0.00332996 5.26792 4.99703 0.00816012
1431 1.45679 1.501 0.00332777 5.08113 4.99709 0.00815463
1432 1.53946 1.50103 0.00332556 4.18461 4.99652 0.00816866
1433 1.70696 1.50117 0.00332634 5.61056 4.99695 0.0081742
1434 1.42442 1.50112 0.00332445 4.46106 4.99658 0.00817704
1435 1.81575 1.50134 0.00332936 4.63032 4.99632 0.00817532
1436 1.54572 1.50137 0.00332719 4.30913 4.99584 0.00818363
1437 1.38629 1.50129 0.00332583 4.76275 4.99568 0.00817954
1438 1.50175 1.50129 0.00332352 4.86576 4.99559 0.00817435
1439 1.38218 1.5012 0.00332224 4.81089 4.99546 0.00816968
1440 1.47641 1.50119 0.00331998 5.00361 4.99547 0.00816401
1441 1.39836 1.50111 0.00331844 4.87569 4.99538 0.00815876
1442 1.61502 1.50119 0.00331708 5.38744 4.99566 0.00815763
1443 1.46601 1.50117 0.00331487 5.18448 4.99579 0.00815303
1444 1.60389 1.50124 0.00331334 4.64622 4.99554 0.00815098
1445 1.47785 1.50122 0.00331108 5.00763 4.99555 0.00814534
1446 1.56931 1.50127 0.00330913 5.65049 4.99601 0.00815229
1447 1.48483 1.50126 0.00330686 5.21576 4.99616 0.00814807
1448 1.42337 1.50121 0.00330501 5.06242 4.9962 0.00814257
1449 1.50029 1.50121 0.00330273 4.67848 4.99598 0.00813991
1450 1.51886 1.50122 0.00330047 4.58069 4.9957 0.00813933
1451 1.27062 1.50106 0.00330202 4.711 4.9955 0.00813609
1452 1.42587 1.50101 0.00330016 5.26552 4.99569 0.00813261
1453 1.49774 1.501 0.00329788 5.23823 4.99585 0.00812872
1454 1.41824 1.50095 0.00329611 4.22812 4.99533 0.00814027
1455 1.42398 1.5009 0.00329427 5.22738 4.99549 0.00813624
1456 1.38931 1.50082 0.00329289 4.6589 4.99525 0.00813393
1457 1.53206 1.50084 0.0032907 4.98929 4.99525 0.00812835
1458 1.5785 1.50089 0.00328888 5.09529 4.99532 0.00812306
1459 1.73619 1.50105 0.00329058 4.6363 4.99507 0.00812122
1460 1.40409 1.50099 0.00328899 4.60214 4.9948 0.00812012
1461 1.66062 1.5011 0.00328856 5.03216 4.99483 0.0081146
1462 1.46965 1.50108 0.00328638 4.816 4.99471 0.00810997
1463 1.65905 1.50118 0.0032859 5.07668 4.99476 0.00810462
1464 1.59298 1.50125 0.00328426 4.60759 4.9945 0.0081034
1465 1.47312 1.50123 0.00328207 5.18964 4.99463 0.00809896
1466 1.44396 1.50119 0.00328006 4.67684 4.99441 0.00809634
1467 1.37364 1.5011 0.00327898 4.89998 4.99435 0.00809107
1468 1.51089 1.50111 0.00327675 4.48763 4.99401 0.00809292
1469 1.4442 1.50107 0.00327475 4.69911 4.9938 0.0080899
1470 1.65658 1.50117 0.00327423 4.95665 4.99378 0.00808444
1471 1.60852 1.50125 0.00327282 5.44734 4.99409 0.00808482
1472 1.69384 1.50138 0.00327321 5.44414 4.99439 0.00808511
1473 1.57499 1.50143 0.00327137 4.67864 4.99418 0.00808246
1474 1.6154 1.50151 0.00327006 4.76242 4.99402 0.00807851
1475 1.4921 1.5015 0.00326785 4.73329 4.99385 0.00807496
1476 1.4227 1.50145 0.00326607 5.30679 4.99406 0.00807228
1477 1.6983 1.50158 0.00326658 5.33941 4.99429 0.0080702
1478 1.53479 1.5016 0.00326445 5.10575 4.99437 0.00806509
1479 1.2956 1.50146 0.00326521 5.0111 4.99438 0.00805964
1480 1.57033 1.50151 0.00326334 5.29177 4.99458 0.0080567
1481 1.48919 1.5015 0.00326114 4.65335 4.99435 0.00805455
1482 1.63236 1.50159 0.00326014 4.63999 4.99411 0.00805267
1483 1.57554 1.50164 0.00325832 5.13692 4.99421 0.00804781
1484 1.23406 1.50146 0.00326111 5.1803 4.99433 0.00804336
1485 1.61625 1.50154 0.00325983 4.72639 4.99415 0.00803997
1486 1.42394 1.50148 0.00325806 5.05798 4.99419 0.00803467
1487 1.38693 1.50141 0.00325678 4.83389 4.99409 0.00802999
1488 1.28602 1.50126 0.0032578 5.2107 4.99423 0.00802591
1489 1.49534 1.50126 0.00325562 4.51669 4.99391 0.00802693
1490 1.57552 1.50131 0.00325381 4.85062 4.99381 0.00802212
1491 1.51608 1.50132 0.00325165 5.26097 4.99399 0.00801874
1492 1.49452 1.50131 0.00324947 4.51648 4.99367 0.00801975
1493 1.86146 1.50155 0.00325624 5.8801 4.99427 0.00803634
1494 1.44445 1.50152 0.00325428 4.81079 4.99414 0.0080319
1495 1.38685 1.50144 0.00325301 5.18438 4.99427 0.00802753
1496 1.55988 1.50148 0.00325107 5.40369 4.99455 0.00802683
1497 1.54563 1.50151 0.00324903 5.13526 4.99464 0.00802202
1498 1.57458 1.50156 0.00324723 4.53575 4.99433 0.00802251
1499 1.48944 1.50155 0.00324507 4.99443 4.99433 0.00801716
1500 1.64115 1.50164 0.00324424 5.15585 4.99444 0.00801253
1501 1.48072 1.50163 0.00324211 4.60542 4.99418 0.00801139
1502 1.45813 1.5016 0.00324008 4.84374 4.99408 0.00800668
1503 1.39346 1.50153 0.00323872 5.37744 4.99434 0.00800541
1504 1.47628 1.50151 0.00323661 4.76393 4.99418 0.00800156
1505 1.43968 1.50147 0.00323472 4.39824 4.99379 0.00800604
1506 1.4703 1.50145 0.00323264 5.24329 4.99395 0.00800243
1507 1.44961 1.50141 0.00323068 4.83931 4.99385 0.00799778
1508 1.52168 1.50143 0.00322856 5.3927 4.99411 0.00799685
1509 1.75967 1.5016 0.00323096 5.11016 4.99419 0.00799192
1510 1.43335 1.50155 0.00322913 4.74756 4.99403 0.00798829
1511 1.43491 1.50151 0.0032273 4.60752 4.99377 0.0079871
1512 1.34589 1.50141 0.0032268 4.94679 4.99374 0.00798188
1513 1.48291 1.50139 0.00322469 5.07638 4.9938 0.00797679
1514 1.86053 1.50163 0.00323128 4.63172 4.99356 0.00797511
1515 1.42118 1.50158 0.00322958 5.00543 4.99356 0.00796984
1516 1.37978 1.5015 0.00322845 4.90244 4.9935 0.00796481
1517 1.80293 1.5017 0.00323244 4.81041 4.99338 0.00796047
1518 1.494 1.50169 0.00323031 4.60207 4.99313 0.0079594
1519 1.408 1.50163 0.00322877 5.17002 4.99324 0.00795501
1520 1.58542 1.50169 0.00322712 5.15979 4.99335 0.00795053
1521 1.42102 1.50163 0.00322543 4.43771 4.99299 0.0079537
1522 1.37064 1.50155 0.00322446 4.93713 4.99295 0.00794856
1523 1.61766 1.50162 0.00322325 5.22484 4.9931 0.00794479
1524 1.53148 1.50164 0.00322119 5.23968 4.99326 0.00794123
1525 1.36283 1.50155 0.00322036 4.84693 4.99317 0.0079366
1526 1.51775 1.50156 0.00321827 5.51185 4.99351 0.00793868
1527 1.41931 1.50151 0.00321661 4.61519 4.99326 0.00793734
1528 1.41917 1.50145 0.00321496 4.99204 4.99326 0.00793215
1529 1.6051 1.50152 0.00321357 4.88557 4.99319 0.00792727
1530 1.49494 1.50152 0.00321147 5.43659 4.99348 0.00792739
1531 1.34687 1.50142 0.00321096 5.44414 4.99377 0.00792767
1532 1.63798 1.50151 0.0032101 5.3419 4.994 0.00792576
1533 1.38538 1.50143 0.0032089 4.87231 4.99392 0.00792098
1534 1.71272 1.50157 0.00320977 4.90169 4.99386 0.00791604
1535 1.18469 1.50136 0.00321431 4.40056 4.99347 0.00792032
1536 1.47448 1.50134 0.00321227 4.94002 4.99344 0.00791524
1537 1.37015 1.50126 0.00321131 5.00624 4.99345 0.00791009
1538 1.91273 1.50153 0.00322035 5.2 4.99358 0.00790609
1539 1.61068 1.5016 0.00321904 5.1837 4.99371 0.00790192
1540 1.48542 1.50159 0.00321697 5.16133 4.99381 0.00789753
1541 1.62819 1.50167 0.00321593 5.61549 4.99422 0.00790271
1542 1.62388 1.50175 0.00321482 4.75805 4.99406 0.00789907
1543 1.7021 1.50188 0.00321536 4.99896 4.99407 0.00789395
1544 1.70034 1.50201 0.00321585 5.14959 4.99417 0.00788948
1545 1.55369 1.50204 0.00321394 4.86517 4.99409 0.00788481
1546 1.4598 1.50201 0.00321197 5.3303 4.9943 0.00788271
1547 1.4391 1.50197 0.00321015 5.29059 4.99449 0.00787994
1548 1.31515 1.50185 0.00321035 4.58759 4.99423 0.00787923
1549 1.37169 1.50177 0.00320938 4.91701 4.99418 0.0078743
1550 1.72697 1.50191 0.00321059 4.74021 4.99402 0.00787093
1551 1.37929 1.50183 0.0032095 4.73231 4.99385 0.00786766
1552 1.39378 1.50176 0.00320818 4.73918 4.99368 0.0078643
1553 1.50898 1.50177 0.00320612 4.95816 4.99366 0.00785927
1554 1.49894 1.50177 0.00320406 4.92892 4.99362 0.00785432
1555 1.44143 1.50173 0.00320223 5.09695 4.99369 0.00784955
1556 1.3973 1.50166 0.00320088 4.73396 4.99352 0.00784628
1557 1.4097 1.5016 0.00319937 4.77007 4.99338 0.00784255
1558 1.47122 1.50158 0.00319737 4.69888 4.99319 0.0078398
1559 1.60308 1.50165 0.00319598 5.40217 4.99345 0.00783916
1560 1.46032 1.50162 0.00319404 5.57637 4.99382 0.00784304
1561 1.29626 1.50149 0.00319471 4.43931 4.99347 0.00784606
1562 1.4816 1.50148 0.00319269 4.9532 4.99344 0.00784107
1563 1.56293 1.50152 0.00319088 5.39422 4.9937 0.00784025
1564 1.42725 1.50147 0.0031892 5.17719 4.99382 0.00783611
1565 1.4347 1.50142 0.00318744 5.31849 4.99402 0.00783385
1566 1.3182 1.50131 0.00318756 5.49956 4.99435 0.0078355
1567 1.7235 1.50145 0.00318868 5.73395 4.99482 0.00784471
1568 1.54253 1.50148 0.00318675 4.84504 4.99472 0.00784029
1569 1.42917 1.50143 0.00318505 5.38696 4.99497 0.00783928
1570 1.5881 1.50149 0.0031835 5.41143 4.99524 0.00783877
1571 1.51049 1.50149 0.00318148 4.77047 4.9951 0.00783509
1572 1.6628 1.50159 0.00318111 4.69516 4.9949 0.00783242
1573 1.48075 1.50158 0.00317911 4.961 4.99488 0.00782747
1574 1.65911 1.50168 0.00317867 4.96304 4.99486 0.00782252
1575 1.5024 1.50168 0.00317665 4.81988 4.99475 0.00781835
1576 1.55835 1.50172 0.00317484 4.97967 4.99474 0.00781339
1577 1.56703 1.50176 0.00317309 5.38079 4.99499 0.00781227
1578 1.30889 1.50164 0.00317344 4.89162 4.99492 0.00780759
1579 1.62966 1.50172 0.00317246 4.51976 4.99462 0.00780845
1580 1.58925 1.50177 0.00317094 5.06969 4.99467 0.00780365
1581 1.45277 1.50174 0.00316908 5.09775 4.99473 0.00779898
1582 1.59311 1.5018 0.00316761 4.70059 4.99455 0.00779627
1583 1.56359 1.50184 0.00316585 5.01659 4.99456 0.00779135
1584 1.51018 1.50184 0.00316385 4.94217 4.99453 0.0077865
1585 1.59151 1.5019 0.00316236 4.80944 4.99441 0.00778247
1586 1.63975 1.50199 0.00316156 4.99157 4.99441 0.00777756
1587 1.46842 1.50197 0.00315964 5.01251 4.99442 0.00777266
1588 1.53428 1.50199 0.00315771 4.55937 4.99415 0.0077726
1589 1.53141 1.502 0.00315578 4.83852 4.99405 0.00776832
1590 1.51381 1.50201 0.0031538 5.12159 4.99413 0.00776385
1591 1.48165 1.502 0.00315185 4.84339 4.99403 0.00775955
1592 1.39484 1.50193 0.00315059 5.13153 4.99412 0.00775515
1593 1.67218 1.50204 0.00315042 4.92214 4.99408 0.00775041
1594 1.7453 1.50219 0.00315214 4.96537 4.99406 0.00774557
1595 1.42956 1.50215 0.00315049 4.64612 4.99384 0.00774379
1596 1.3002 1.50202 0.00315106 5.63082 4.99424 0.00774922
1597 1.43487 1.50198 0.00314937 5.00973 4.99425 0.00774437
1598 1.49804 1.50197 0.0031474 4.87828 4.99418 0.00773986
1599 1.79439 1.50216 0.00315074 4.70114 4.99399 0.00773719
1600 1.49164 1.50215 0.00314878 4.93175 4.99395 0.00773245
1601 1.40868 1.50209 0.00314735 4.47209 4.99363 0.00773449
1602 1.55416 1.50213 0.00314555 4.61746 4.99339 0.00773323
1603 1.55249 1.50216 0.00314375 5.2621 4.99356 0.00773022
1604 1.42954 1.50211 0.00314211 4.95993 4.99354 0.00772543
1605 1.32444 1.502 0.0031421 4.67477 4.99334 0.00772317
1606 1.53387 1.50202 0.00314021 5.04758 4.99337 0.00771843
1607 1.69257 1.50214 0.00314049 5.12359 4.99346 0.00771405
1608 1.67642 1.50225 0.00314041 4.60766 4.99322 0.00771298
1609 1.51888 1.50226 0.00313848 4.60869 4.99298 0.00771189
1610 1.49745 1.50225 0.00313653 5.80099 4.99348 0.00772342
1611 1.6887 1.50237 0.00313672 5.02553 4.9935 0.00771865
1612 1.38466 1.5023 0.00313562 5.0899 4.99356 0.0077141
1613 1.32448 1.50219 0.00313561 4.78938 4.99343 0.00771035
1614 1.36456 1.5021 0.00313483 4.87478 4.99336 0.00770592
1615 1.58522 1.50215 0.00313331 5.10947 4.99343 0.00770149
1616 1.60142 1.50221 0.00313197 5.45318 4.99371 0.00770198
1617 1.5126 1.50222 0.00313004 4.94202 4.99368 0.00769728
1618 1.62078 1.50229 0.00312897 4.77635 4.99355 0.00769369
1619 1.47998 1.50228 0.00312706 5.41021 4.99381 0.00769324
1620 1.31345 1.50216 0.00312731 5.03689 4.99383 0.00768854
1621 1.7915 1.50234 0.00313047 4.99217 4.99383 0.00768379
1622 1.51954 1.50235 0.00312856 5.12013 4.99391 0.00767945
1623 1.67898 1.50246 0.00312852 4.52662 4.99362 0.00768012
1624 1.41933 1.50241 0.00312701 5.11595 4.9937 0.00767576
1625 1.73806 1.50256 0.00312845 5.20502 4.99383 0.00767213
1626 1.30735 1.50244 0.00312883 4.89022 4.99376 0.00766768
1627 1.53468 1.50246 0.00312697 5.05055 4.9938 0.00766304
1628 1.53772 1.50248 0.00312512 4.37967 4.99342 0.00766762
1629 1.40665 1.50242 0.00312376 5.18537 4.99354 0.00766382
1630 1.46004 1.50239 0.00312195 4.60849 4.9933 0.00766276
1631 1.48999 1.50239 0.00312004 4.86066 4.99322 0.00765849
1632 1.35235 1.50229 0.00311949 5.10445 4.99329 0.0076541
1633 1.45077 1.50226 0.00311774 5.29043 4.99347 0.00765157
1634 1.78395 1.50243 0.00312059 4.66748 4.99327 0.00764949
1635 1.47859 1.50242 0.00311872 5.14943 4.99337 0.00764541
1636 1.69594 1.50254 0.00311905 5.00945 4.99338 0.00764074
1637 1.53693 1.50256 0.00311722 4.90955 4.99333 0.00763624
1638 1.55913 1.50259 0.00311551 5.36794 4.99355 0.007635
1639 1.4551 1.50256 0.00311374 4.80364 4.99344 0.00763122
1640 1.59999 1.50262 0.00311241 5.42561 4.9937 0.00763112
1641 1.44427 1.50259 0.00311071 5.2206 4.99384 0.00762772
1642 1.36822 1.50251 0.0031099 4.88798 4.99378 0.00762335
1643 1.70678 1.50263 0.00311049 4.88557 4.99371 0.00761899
1644 1.56377 1.50267 0.00310882 4.62618 4.99349 0.00761764
1645 1.52707 1.50268 0.00310696 5.03273 4.99351 0.00761304
1646 1.54149 1.50271 0.00310516 4.89671 4.99345 0.00760864
1647 1.43689 1.50267 0.00310354 5.09857 4.99351 0.00760429
1648 1.71546 1.5028 0.00310434 4.93046 4.99348 0.00759977
1649 1.47661 1.50278 0.0031025 4.65439 4.99327 0.00759794
1650 1.54424 1.5028 0.00310072 4.61605 4.99304 0.00759678
1651 1.41249 1.50275 0.00309932 5.02041 4.99306 0.00759219
1652 1.52636 1.50276 0.00309748 4.94342 4.99303 0.00758766
1653 1.56915 1.5028 0.00309586 5.52829 4.99335 0.00758997
1654 1.79107 1.50298 0.0030989 4.85189 4.99327 0.00758587
1655 1.50115 1.50298 0.00309702 5.00196 4.99327 0.00758128
1656 1.59515 1.50303 0.00309565 4.58948 4.99303 0.00758063
1657 1.57794 1.50308 0.00309411 4.63487 4.99281 0.00757913
1658 1.50002 1.50308 0.00309225 5.30948 4.993 0.00757697
1659 1.4967 1.50307 0.00309039 4.58249 4.99276 0.00757644
1660 1.36641 1.50299 0.00308962 5.20854 4.99289 0.00757299
1661 1.45182 1.50296 0.00308791 4.86978 4.99281 0.00756879
1662 1.42023 1.50291 0.00308646 4.44881 4.99248 0.00757132
1663 1.42607 1.50286 0.00308495 4.9767 4.99248 0.00756677
1664 1.5746 1.50291 0.00308339 5.2658 4.99264 0.007564
1665 1.83193 1.5031 0.00308787 4.9936 4.99264 0.00755946
1666 1.31542 1.50299 0.00308807 5.52543 4.99296 0.00756169
1667 1.63996 1.50307 0.00308731 5.33518 4.99316 0.00755994
1668 1.34066 1.50298 0.003087 4.97019 4.99315 0.00755542
1669 1.47356 1.50296 0.0030852 4.85513 4.99307 0.00755134
1670 1.31927 1.50285 0.00308531 4.61878 4.99284 0.00755014
1671 1.41704 1.5028 0.00308389 5.7424 4.99329 0.00755895
1672 1.37835 1.50272 0.00308294 4.95488 4.99327 0.00755446
1673 1.42152 1.50267 0.00308148 4.91215 4.99322 0.0075501
1674 1.57703 1.50272 0.00307996 4.86208 4.99314 0.00754599
1675 1.33674 1.50262 0.00307972 5.27839 4.99331 0.00754341
1676 1.5464 1.50265 0.00307799 4.97116 4.9933 0.00753892
1677 1.38328 1.50257 0.00307698 4.59301 4.99306 0.0075382
1678 1.7514 1.50272 0.00307872 4.5482 4.9928 0.00753837
1679 1.69152 1.50284 0.00307894 5.01307 4.99281 0.00753389
1680 1.44865 1.5028 0.00307727 4.39864 4.99245 0.0075377
1681 1.4034 1.50274 0.00307601 4.56812 4.9922 0.00753745
1682 1.30718 1.50263 0.00307638 4.73194 4.99205 0.00753455
1683 1.40865 1.50257 0.00307506 4.98748 4.99204 0.00753008
1684 1.71854 1.5027 0.00307591 5.58411 4.9924 0.00753381
1685 1.58929 1.50275 0.00307451 5.90123 4.99294 0.00754863
1686 1.52546 1.50277 0.00307271 5.37204 4.99316 0.00754751
1687 1.54063 1.50279 0.00307097 4.57315 4.99291 0.00754714
1688 1.34543 1.50269 0.00307057 4.62221 4.99269 0.00754586
1689 1.36795 1.50261 0.00306979 4.34459 4.99231 0.00755115
1690 1.52119 1.50263 0.00306799 4.67043 4.99212 0.00754908
1691 1.38952 1.50256 0.00306691 5.14513 4.99221 0.00754516
1692 1.57682 1.5026 0.00306541 4.64009 4.992 0.00754357
1693 1.44702 1.50257 0.00306377 4.89882 4.99195 0.00753931
1694 1.41812 1.50252 0.00306237 5.03209 4.99197 0.0075349
1695 1.53194 1.50254 0.00306061 4.90265 4.99192 0.00753064
1696 1.43246 1.5025 0.00305908 4.67811 4.99173 0.00752847
1697 1.52682 1.50251 0.00305731 4.39633 4.99138 0.00753221
1698 1.6827 1.50262 0.00305736 4.72364 4.99122 0.00752942
1699 1.62459 1.50269 0.0030564 5.59303 4.99158 0.00753332
1700 1.34659 1.5026 0.00305598 5.08903 4.99163 0.00752911
1701 1.67949 1.5027 0.00305595 5.02687 4.99166 0.00752471
1702 1.32839 1.5026 0.00305587 4.84262 4.99157 0.00752079
1703 1.64616 1.50268 0.00305524 5.44125 4.99183 0.00752101
1704 1.65451 1.50277 0.00305475 4.748 4.99169 0.00751796
1705 1.68886 1.50288 0.00305491 5.2591 4.99185 0.00751519
1706 1.69756 1.50299 0.00305525 4.75742 4.99171 0.00751204
1707 1.52216 1.50301 0.00305348 4.73925 4.99156 0.00750909
1708 1.67767 1.50311 0.0030534 5.18996 4.99168 0.00750559
1709 1.60193 1.50317 0.00305216 4.73651 4.99153 0.00750269
1710 1.35689 1.50308 0.00305158 5.29916 4.99171 0.00750045
1711 1.37535 1.50301 0.00305071 5.76344 4.99216 0.00750963
1712 1.63294 1.50308 0.00304987 4.93576 4.99212 0.00750531
1713 1.34383 1.50299 0.0030495 4.67055 4.99194 0.00750328
1714 1.42623 1.50294 0.00304805 4.75987 4.9918 0.00750012
1715 1.56411 1.50298 0.00304648 4.83804 4.99171 0.00749628
1716 1.29826 1.50286 0.00304705 4.87883 4.99165 0.0074922
1717 1.49083 1.50285 0.00304528 4.61762 4.99143 0.007491
1718 1.26789 1.50272 0.00304658 4.75577 4.99129 0.0074879
1719 1.37208 1.50264 0.00304575 5.01893 4.99131 0.00748356
1720 1.51977 1.50265 0.003044 4.96838 4.99129 0.00747922
1721 1.35659 1.50257 0.00304341 4.41386 4.99096 0.0074824
1722 1.52964 1.50258 0.00304168 5.05003 4.99099 0.00747813
1723 1.23379 1.50243 0.00304392 4.89957 4.99094 0.00747398
1724 1.46149 1.5024 0.00304224 4.64565 4.99074 0.00747233
1725 1.57931 1.50245 0.00304081 4.92546 4.9907 0.00746809
1726 1.54749 1.50247 0.00303916 4.73252 4.99055 0.00746526
1727 1.47093 1.50245 0.00303745 5.07654 4.9906 0.0074611
1728 1.43456 1.50241 0.00303595 5.04129 4.99063 0.00745684
1729 1.36056 1.50233 0.0030353 4.94314 4.9906 0.00745258
1730 1.54816 1.50236 0.00303366 4.45444 4.99029 0.00745471
1731 1.56427 1.50239 0.00303212 4.76909 4.99017 0.0074515
