# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with Gaussian transition probability
# Total number of throws (sampled points): M = 2000
# Number of blocks: N = 2000
# Throws per block: L = 1
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Gaussian proposal standard deviation: sigma = 0.75
# Acceptance rate: A = accepted/attempted = 0.494
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Gaussian proposal standard deviation: sigma = 1.9
# Acceptance rate: A = accepted/attempted = 0.4985
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
383 1.27629 1.28264 0.0459389 4.31034 6.48592 0.143454
384 1.27629 1.28263 0.0458191 3.15034 6.47723 0.143343
385 1.57691 1.28339 0.0457063 2.75547 6.46757 0.143297
386 2.3979 1.28628 0.0456791 2.75547 6.45795 0.143248
387 2.3979 1.28915 0.0456514 2.75547 6.44838 0.143198
388 2.79669 1.29304 0.045699 2.86484 6.43915 0.143126
389 2.79669 1.2969 0.045745 2.86484 6.42996 0.143053
390 3.13953 1.30163 0.0458715 2.86484 6.42082 0.142979
391 4.24267 1.30915 0.0463682 3.45423 6.41323 0.142814
392 4.24267 1.31663 0.0468513 3.45423 6.40568 0.142649
393 4.54555 1.32485 0.0474487 3.45423 6.39817 0.142484
394 4.03804 1.33173 0.0478264 3.45423 6.3907 0.142318
395 3.55792 1.33737 0.048037 4.94923 6.38705 0.142004
396 3.7326 1.34342 0.0482958 4.94923 6.38342 0.141692
397 4.06165 1.35026 0.0486581 4.94923 6.37981 0.14138
398 4.06165 1.35708 0.0490115 4.80295 6.37585 0.14108
399 4.06165 1.36386 0.0493562 5.95903 6.3748 0.14073
400 4.06165 1.3706 0.0496924 3.56447 6.36777 0.140554
401 4.06165 1.37731 0.0500206 3.56447 6.36078 0.140377
402 3.10152 1.3816 0.05008 3.56447 6.35383 0.1402
403 2.33873 1.38397 0.050012 3.56447 6.34691 0.140023
404 1.2837 1.38373 0.0498887 5.95796 6.34594 0.139679
405 1.2837 1.38348 0.049766 5.95796 6.34499 0.139337
406 1.3756 1.38346 0.0496432 4.9216 6.34148 0.139038
407 0.739526 1.38188 0.0495464 4.62907 6.33727 0.138759
408 0.739526 1.3803 0.0494499 5.78382 6.33592 0.138426
409 0.739526 1.37874 0.0493537 5.78382 6.33457 0.138093
410 0.739526 1.37718 0.0492578 3.91268 6.32866 0.137883
411 0.739526 1.37563 0.0491623 1.99823 6.31812 0.13795
412 0.739526 1.37408 0.0490672 1.99823 6.30764 0.138013
413 0.739526 1.37255 0.0489723 1.99823 6.2972 0.138074
414 0.739526 1.37102 0.0488778 1.99823 6.28682 0.138131
415 0.739526 1.3695 0.0487836 1.99823 6.27649 0.138184
416 0.739526 1.36798 0.0486898 5.403 6.27439 0.137868
417 0.990397 1.36708 0.0485813 6.75003 6.27553 0.137541
418 1.41887 1.3672 0.0484651 3.10298 6.26794 0.137422
419 1.41887 1.36732 0.0483494 2.65116 6.2593 0.137365
420 1.41887 1.36745 0.0482343 3.70614 6.25323 0.137172
421 0.471742 1.36532 0.0481666 3.70614 6.24718 0.13698
422 0.471742 1.3632 0.048099 3.70614 6.24115 0.136787
423 0.471742 1.36109 0.0480314 5.52477 6.23946 0.136474
424 0.471742 1.359 0.0479639 5.00219 6.23654 0.136183
425 0.827845 1.35775 0.0478672 3.98421 6.23124 0.135965
426 0.827845 1.3565 0.0477709 3.98421 6.22597 0.135748
427 0.753082 1.35509 0.0476799 3.98421 6.22072 0.135532
428 0.735617 1.35364 0.0475903 1.92287 6.21068 0.135587
429 1.15058 1.35317 0.0474816 1.92287 6.20068 0.13564
430 0.849984 1.352 0.0473855 1.92287 6.19073 0.135689
431 0.919622 1.35099 0.0472861 2.30257 6.18171 0.135674
432 0.919622 1.35 0.0471871 2.30257 6.17273 0.135657
433 0.919622 1.349 0.0470885 2.30257 6.16379 0.135638
434 0.919622 1.34801 0.0469903 2.96424 6.15642 0.135526
435 0.919622 1.34703 0.0468925 2.96424 6.14908 0.135413
436 1.57835 1.34756 0.0467878 2.96424 6.14178 0.135299
437 1.73198 1.34844 0.0466889 2.96424 6.13451 0.135185
438 1.83468 1.34955 0.0465954 2.96424 6.12727 0.13507
439 1.90791 1.35082 0.0465065 2.96424 6.12006 0.134955
440 1.70451 1.35162 0.0464077 2.3424 6.11148 0.134921
441 2.36854 1.35393 0.0463597 2.3424 6.10293 0.134886
442 2.36854 1.35623 0.0463116 2.3424 6.09442 0.134849
443 2.4174 1.35862 0.046269 2.3424 6.08596 0.134811
444 2.496 1.36118 0.0462357 2.3424 6.07752 0.134771
445 2.496 1.36373 0.0462021 2.3424 6.06913 0.134729
446 2.496 1.36627 0.0461683 2.3424 6.06077 0.134686
447 2.60542 1.36904 0.0461482 2.3424 6.05246 0.134642
448 2.60542 1.3718 0.0461277 3.72056 6.04725 0.134442
449 2.60542 1.37455 0.0461068 3.72056 6.04207 0.134242
450 2.59311 1.37726 0.0460839 4.06443 6.03767 0.134015
451 2.59311 1.37995 0.0460605 4.84953 6.03504 0.133744
452 2.59311 1.38264 0.0460368 5.31673 6.03345 0.133457
453 1.49086 1.38288 0.0459357 5.31673 6.03187 0.133172
454 1.49086 1.38312 0.045835 5.31673 6.03029 0.132887
455 1.49086 1.38335 0.0457348 5.31673 6.02872 0.132604
456 2.03816 1.38479 0.045657 4.63975 6.02568 0.132348
457 1.6852 1.38545 0.0455617 4.56145 6.02247 0.132097
458 1.6852 1.3861 0.0454668 4.56145 6.01928 0.131847
459 1.6852 1.38675 0.0453723 5.14905 6.01739 0.131573
460 1.6852 1.3874 0.0452782 4.97784 6.01513 0.131306
461 1.29175 1.38719 0.0451804 4.97784 6.01288 0.13104
462 1.29175 1.38699 0.045083 3.17644 6.00674 0.1309
463 0.526333 1.38513 0.0450239 2.75188 5.99971 0.130806
464 0.526333 1.38328 0.0449648 4.9627 5.99747 0.130543
465 0.511281 1.3814 0.0449072 5.45512 5.99631 0.130267
466 1.10118 1.3808 0.0448148 5.40097 5.99503 0.129994
467 1.10118 1.3802 0.0447227 5.40097 5.99376 0.129721
468 1.10118 1.3796 0.044631 3.71397 5.98889 0.129536
469 1.10118 1.37901 0.0445397 3.60804 5.98381 0.129359
470 1.10118 1.37842 0.0444488 2.91074 5.97727 0.129249
471 1.02425 1.37767 0.0443607 4.10055 5.97329 0.129036
472 1.02425 1.37692 0.0442729 2.86938 5.96671 0.12893
473 1.53445 1.37725 0.0441805 2.86938 5.96016 0.128823
474 2.05165 1.37868 0.0441101 2.86938 5.95364 0.128717
475 1.71408 1.37938 0.0440228 3.82768 5.94917 0.128523
476 1.71408 1.38008 0.0439359 3.82768 5.94471 0.12833
477 1.71408 1.38078 0.0438493 1.6692 5.93575 0.128374
478 2.41649 1.38295 0.0438111 3.05875 5.92973 0.128247
479 2.41649 1.38511 0.0437727 3.21149 5.92405 0.128105
480 2.41649 1.38726 0.0437342 4.40008 5.92088 0.127877
481 2.7105 1.39001 0.0437298 4.40008 5.91772 0.12765
482 2.7105 1.39275 0.0437249 4.40008 5.91457 0.127424
483 2.7105 1.39548 0.0437195 4.40008 5.91143 0.127198
484 2.7105 1.39819 0.0437136 4.40008 5.90831 0.126974
485 1.97263 1.39938 0.0436395 4.47416 5.90535 0.126746
486 1.97263 1.40056 0.0435656 4.47416 5.90241 0.126519
487 1.97263 1.40173 0.0434919 4.47416 5.89947 0.126293
488 1.97263 1.4029 0.0434184 4.47416 5.89655 0.126068
489 1.91384 1.40395 0.0433421 4.47416 5.89365 0.125843
490 2.53443 1.40625 0.0433151 4.47416 5.89075 0.12562
491 2.34717 1.40817 0.0432692 3.82006 5.88653 0.125435
492 2.34717 1.41008 0.0432233 4.21232 5.88313 0.125226
493 2.34717 1.41198 0.0431774 4.21232 5.87974 0.125017
494 2.34717 1.41387 0.0431315 3.93782 5.87581 0.124826
495 1.82335 1.4147 0.0430522 3.20718 5.87042 0.12469
496 1.82335 1.41552 0.0429733 4.30718 5.86727 0.124478
497 1.70364 1.4161 0.0428906 2.26814 5.86002 0.124439
498 1.70364 1.41668 0.0428083 2.26814 5.85281 0.124398
499 1.40901 1.41667 0.0427224 2.26814 5.84563 0.124356
500 1.84211 1.41752 0.0426454 3.89537 5.84173 0.124168
501 1.84211 1.41836 0.0425686 3.89537 5.83784 0.123981
502 1.16399 1.41786 0.0424868 2.52455 5.83124 0.12391
503 0.742734 1.41652 0.0424234 5.6383 5.83086 0.123664
504 0.742734 1.41518 0.0423603 5.6383 5.83048 0.123419
505 0.742734 1.41385 0.0422973 6.10576 5.83102 0.123175
506 0.742734 1.41252 0.0422344 10.7435 5.84073 0.123314
507 0.742734 1.4112 0.0421718 9.75927 5.84846 0.123313
508 0.742734 1.40988 0.0421092 9.75927 5.85616 0.123311
509 0.742734 1.40857 0.0420468 9.75927 5.86383 0.123307
510 2.37092 1.41046 0.0420067 9.75927 5.87146 0.123302
511 1.89073 1.4114 0.041935 10.1094 5.87976 0.123339
512 1.89073 1.41234 0.0418635 10.1094 5.88802 0.123375
513 1.89073 1.41327 0.0417922 10.1094 5.89625 0.123409
514 1.89073 1.4142 0.0417211 9.16495 5.90261 0.123333
515 1.70533 1.41476 0.0416439 9.26715 5.90914 0.123266
516 2.00439 1.41591 0.0415788 9.26715 5.91565 0.123199
517 2.00439 1.41704 0.0415139 9.26715 5.92213 0.123131
518 1.38941 1.41699 0.0414337 8.27942 5.92668 0.122978
519 1.38941 1.41694 0.0413538 8.27942 5.93121 0.122824
520 0.844049 1.41584 0.0412889 7.57246 5.93437 0.122628
521 0.844049 1.41474 0.0412242 9.63571 5.94147 0.122599
522 0.766637 1.4135 0.0411639 9.63571 5.94855 0.122568
523 0.461304 1.41168 0.0411254 6.76965 5.95012 0.122344
524 0.461304 1.40986 0.0410869 6.76965 5.95169 0.12212
525 0.461304 1.40806 0.0410484 6.76965 5.95324 0.121897
526 0.461304 1.40626 0.0410098 8.03646 5.9572 0.12173
527 0.892221 1.40528 0.0409435 6.78671 5.95878 0.121509
528 0.892221 1.40431 0.0408774 6.78671 5.96035 0.121288
529 0.892221 1.40334 0.0408116 6.78671 5.96191 0.121069
530 1.03172 1.40264 0.0407405 6.78671 5.96346 0.12085
531 0.91513 1.40172 0.0406741 4.56588 5.96083 0.120651
532 0.819706 1.40063 0.0406123 4.56588 5.95821 0.120453
533 0.674541 1.39926 0.0405589 4.56588 5.9556 0.120255
534 1.67519 1.39978 0.0404862 5.08289 5.95396 0.120041
535 1.67519 1.4003 0.0404137 5.54741 5.9532 0.119819
536 1.67519 1.40081 0.0403415 4.98721 5.9514 0.119608
537 1.67519 1.40132 0.0402696 4.98721 5.94961 0.119399
538 1.698 1.40187 0.0401984 6.5226 5.95067 0.119182
539 1.698 1.40242 0.0401276 6.51718 5.95172 0.118965
540 1.698 1.40297 0.0400569 7.0795 5.95381 0.118763
541 1.698 1.40351 0.0399865 8.18519 5.95793 0.118615
542 1.06261 1.40288 0.0399176 8.18519 5.96204 0.118467
543 1.06261 1.40226 0.039849 6.26286 5.9626 0.11825
544 0.74757 1.40105 0.0397939 6.31945 5.96325 0.118034
545 0.74757 1.39986 0.0397389 7.17977 5.96549 0.117839
546 0.74757 1.39866 0.039684 8.30201 5.96977 0.1177
547 1.93296 1.39964 0.0396234 6.08517 5.96998 0.117485
548 1.93296 1.40061 0.039563 6.08517 5.97019 0.117271
549 2.06319 1.40182 0.0395093 6.08517 5.9704 0.117057
550 2.06319 1.40302 0.0394558 6.08517 5.9706 0.116844
551 2.21459 1.40449 0.0394116 5.17532 5.96916 0.116641
552 2.21459 1.40596 0.0393675 3.931 5.96547 0.116488
553 0.622169 1.40454 0.0393218 4.43955 5.96271 0.11631
554 0.622169 1.40313 0.0392762 3.74807 5.95871 0.116169
555 1.48463 1.40328 0.0392056 3.74086 5.95472 0.116028
556 1.48463 1.40342 0.0391353 2.40307 5.94833 0.115995
557 1.61863 1.40381 0.0390669 2.40307 5.94196 0.115961
558 1.61863 1.4042 0.0389987 2.40307 5.93562 0.115927
559 1.9657 1.4052 0.0389419 2.48417 5.92945 0.115884
560 2.6018 1.40734 0.038931 2.48417 5.92329 0.11584
561 3.17622 1.41049 0.0389892 2.48417 5.91716 0.115796
562 3.17622 1.41363 0.0390464 5.72679 5.91683 0.11559
563 3.52376 1.41738 0.0391568 5.72679 5.91649 0.115385
564 3.52376 1.42111 0.0392653 4.73892 5.9144 0.1152
565 3.00325 1.42391 0.0392956 4.45258 5.91181 0.115025
566 3.00325 1.42671 0.0393253 3.4293 5.90743 0.114905
567 2.96782 1.42942 0.0393498 3.16553 5.90259 0.114804
568 3.05731 1.43229 0.0393849 3.16553 5.89777 0.114703
569 2.85905 1.4348 0.0393955 3.16553 5.89297 0.114602
570 2.75925 1.43712 0.0393949 5.17589 5.89171 0.114408
571 2.75925 1.43944 0.039394 4.62542 5.88949 0.114229
572 1.42323 1.43941 0.039325 5.55736 5.88891 0.11403
573 1.42323 1.43938 0.0392564 5.55736 5.88834 0.113832
574 1.19824 1.43896 0.0391902 5.55736 5.88776 0.113635
575 1.19824 1.43854 0.0391242 5.27459 5.88669 0.113443
576 0.677052 1.43722 0.0390786 3.00005 5.88168 0.113356
577 0.65572 1.43586 0.0390343 3.00005 5.87669 0.11327
578 0.657845 1.43452 0.0389899 3.00005 5.87171 0.113183
579 0.657845 1.43318 0.0389457 3.00005 5.86675 0.113096
580 0.657845 1.43184 0.0389014 3.00005 5.86181 0.113009
581 0.675626 1.43054 0.0388562 2.83669 5.8566 0.112935
582 0.675626 1.42924 0.0388111 5.64056 5.85623 0.112741
583 0.537639 1.42771 0.0387746 5.11329 5.85496 0.112555
584 0.537639 1.42619 0.0387382 4.92121 5.85336 0.112373
585 0.537639 1.42467 0.0387017 4.92121 5.85176 0.112192
586 0.537639 1.42315 0.0386652 4.92121 5.85018 0.112012
587 0.537639 1.42165 0.0386288 2.88724 5.84513 0.111935
588 0.537639 1.42014 0.0385923 2.83197 5.84 0.111862
589 0.537639 1.41864 0.0385559 3.2419 5.83559 0.111759
590 0.537639 1.41715 0.0385194 3.2419 5.8312 0.111656
591 0.537639 1.41566 0.038483 7.06508 5.83328 0.111486
592 0.537639 1.41418 0.0384465 6.6408 5.83465 0.111306
593 0.537639 1.4127 0.0384101 6.6408 5.83601 0.111127
594 0.537639 1.41123 0.0383737 6.6408 5.83736 0.110948
595 0.537639 1.40976 0.0383372 8.09144 5.84115 0.110826
596 0.537639 1.4083 0.0383008 8.09144 5.84493 0.110704
597 0.537639 1.40684 0.0382644 8.09144 5.84869 0.110582
598 0.341334 1.40506 0.0382419 6.96008 5.85055 0.110413
599 0.341334 1.40328 0.0382193 6.96008 5.8524 0.110244
600 1.46094 1.40338 0.0381557 6.96008 5.85425 0.110076
601 1.46094 1.40347 0.0380922 7.63872 5.85722 0.109933
602 1.1986 1.40313 0.0380304 7.63872 5.86017 0.10979
603 1.1986 1.40279 0.0379688 8.86167 5.86515 0.10972
604 1.1986 1.40246 0.0379074 6.58442 5.86634 0.109545
605 1.1986 1.40212 0.0378462 6.38633 5.8672 0.109367
606 2.07859 1.40323 0.0378002 7.01891 5.8691 0.109203
607 2.07859 1.40435 0.0377543 5.7815 5.86896 0.109023
608 2.07859 1.40546 0.0377084 4.09657 5.86604 0.108883
609 2.46716 1.4072 0.0376868 4.06037 5.86308 0.108744
610 2.46716 1.40894 0.0376651 4.06037 5.86012 0.108606
611 2.65318 1.41097 0.0376585 4.3865 5.85771 0.108455
612 2.65318 1.413 0.0376516 4.86705 5.85609 0.10829
613 1.91945 1.41383 0.0375993 6.90059 5.8578 0.108126
614 0.959719 1.41309 0.0375453 6.90059 5.85949 0.107963
615 0.959719 1.41235 0.0374914 7.31423 5.86186 0.107814
616 0.959719 1.41162 0.0374377 7.31423 5.86422 0.107664
617 0.959719 1.41089 0.0373842 7.31423 5.86657 0.107515
618 0.959719 1.41016 0.0373307 8.24746 5.87042 0.10741
619 0.959719 1.40943 0.0372775 8.24746 5.87426 0.107305
620 0.959719 1.4087 0.0372244 8.24746 5.87809 0.107201
621 0.546308 1.40731 0.0371903 6.91824 5.87976 0.107041
622 0.546308 1.40593 0.0371563 3.51967 5.87597 0.106936
623 0.546308 1.40455 0.0371223 5.93305 5.87606 0.106764
624 0.546308 1.40317 0.0370882 4.80666 5.87435 0.106607
625 0.780257 1.40218 0.0370422 4.80666 5.87264 0.10645
626 0.780257 1.40118 0.0369964 3.3085 5.86854 0.106359
627 0.780257 1.40019 0.0369506 3.3085 5.86446 0.106267
628 0.780257 1.39921 0.0369049 3.3085 5.86039 0.106176
629 0.780257 1.39822 0.0368593 4.22664 5.85779 0.106039
630 0.936202 1.39749 0.0368081 4.22664 5.8552 0.105902
631 1.06118 1.39696 0.0367536 4.22664 5.85262 0.105766
632 1.02322 1.39637 0.0367001 4.97805 5.85124 0.105607
633 0.519857 1.39498 0.0366683 4.97805 5.84986 0.105449
634 0.519857 1.3936 0.0366364 4.61859 5.84792 0.105301
635 1.08597 1.39312 0.0365819 4.61859 5.84598 0.105153
636 2.13724 1.39429 0.036543 6.13814 5.84644 0.104988
637 1.49543 1.39444 0.036486 6.13814 5.8469 0.104824
638 1.49543 1.3946 0.0364291 6.85127 5.84847 0.104672
639 1.49543 1.39476 0.0363724 6.85127 5.85004 0.104519
640 1.49543 1.39492 0.0363158 6.85127 5.85161 0.104368
641 1.49543 1.39507 0.0362595 7.90598 5.85481 0.104254
642 1.49543 1.39523 0.0362033 7.90598 5.85801 0.104141
643 1.41354 1.39526 0.0361469 7.90598 5.86119 0.104027
644 1.46173 1.39536 0.0360909 7.90598 5.86437 0.103914
645 1.29573 1.39521 0.0360353 7.10994 5.8663 0.103771
646 0.663449 1.39408 0.0359973 6.76355 5.86769 0.103619
647 0.783043 1.39313 0.035954 4.60494 5.86573 0.103477
648 0.783043 1.39219 0.0359108 4.60494 5.86379 0.103336
649 0.783043 1.39125 0.0358677 2.85835 5.85916 0.103281
650 0.783043 1.39032 0.0358247 1.93995 5.85313 0.103298
651 0.747063 1.38933 0.0357833 2.48694 5.84796 0.103268
652 0.747063 1.38834 0.0357419 2.48694 5.8428 0.103239
653 0.398597 1.38683 0.0357193 3.4422 5.83913 0.103146
654 0.439824 1.38538 0.035694 3.4422 5.83546 0.103053
655 0.439824 1.38393 0.0356687 2.63131 5.83057 0.103012
656 0.439824 1.3825 0.0356434 4.82044 5.82903 0.102866
657 0.86105 1.3817 0.0355979 2.7612 5.82436 0.102816
658 0.86105 1.38091 0.0355526 3.69877 5.82113 0.10271
659 0.86105 1.38012 0.0355074 1.00053 5.81382 0.102815
660 0.86105 1.37934 0.0354623 1.00053 5.80652 0.102918
661 0.900123 1.37861 0.035416 1.00053 5.79925 0.103019
662 0.900123 1.37789 0.0353698 1.00053 5.792 0.103118
663 0.900123 1.37717 0.0353238 1.00053 5.78478 0.103216
664 0.900123 1.37645 0.0352779 1.00053 5.77757 0.103312
665 0.294603 1.37482 0.0352623 2.39841 5.77249 0.103281
666 0.294603 1.3732 0.0352467 2.07205 5.76693 0.103276
667 0.294603 1.37158 0.0352309 4.39768 5.76488 0.103141
668 0.521028 1.37031 0.0352012 3.84372 5.762 0.103027
669 0.521028 1.36904 0.0351715 3.84372 5.75914 0.102913
670 0.682199 1.36801 0.0351339 3.84372 5.75628 0.102799
671 0.682199 1.36699 0.0350964 3.84372 5.75343 0.102685
672 1.17414 1.36671 0.0350453 3.8887 5.75065 0.10257
673 1.17414 1.36642 0.0349943 3.8887 5.74789 0.102454
674 1.17414 1.36613 0.0349435 4.15355 5.74552 0.10233
675 1.17414 1.36585 0.0348929 4.15355 5.74316 0.102205
676 1.17414 1.36557 0.0348424 4.15355 5.74081 0.102081
677 1.17414 1.36528 0.034792 4.15355 5.73847 0.101957
678 1.09636 1.36489 0.0347429 4.31898 5.73637 0.101828
679 1.09636 1.36449 0.034694 4.31898 5.73428 0.101699
680 1.09636 1.3641 0.0346452 4.31898 5.7322 0.101571
681 1.09636 1.3637 0.0345965 5.86738 5.7324 0.101422
682 1.05097 1.36325 0.0345488 5.86738 5.7326 0.101273
683 1.05097 1.36279 0.0345012 6.15688 5.73322 0.101127
684 0.941254 1.36217 0.0344562 6.15688 5.73384 0.100981
685 0.674508 1.36117 0.0344205 6.15688 5.73446 0.100835
686 1.09197 1.36078 0.0343726 6.15688 5.73507 0.10069
687 0.88675 1.36009 0.0343294 6.15688 5.73569 0.100545
688 0.800511 1.35927 0.0342891 6.15688 5.7363 0.100401
689 0.800511 1.35846 0.0342489 6.15688 5.73691 0.100257
690 0.800511 1.35765 0.0342088 6.15688 5.73752 0.100113
691 0.800511 1.35685 0.0341688 5.26731 5.73684 0.0999706
692 0.800511 1.35604 0.0341289 4.25234 5.73469 0.0998491
693 0.800511 1.35524 0.034089 4.25234 5.73255 0.0997279
694 0.800511 1.35444 0.0340492 4.25234 5.73042 0.0996069
695 0.800511 1.35364 0.0340095 4.25234 5.72829 0.0994862
696 0.538447 1.35247 0.0339808 4.25234 5.72617 0.0993658
697 0.538447 1.35131 0.0339521 5.36125 5.72565 0.0992245
698 0.538447 1.35014 0.0339235 5.36125 5.72513 0.0990836
699 0.562685 1.34901 0.0338936 5.36076 5.72461 0.0989432
700 1.66138 1.34946 0.0338481 5.36076 5.72409 0.0988031
701 1.66138 1.34991 0.0338027 5.36076 5.72357 0.0986634
702 1.66138 1.35035 0.0337574 5.36076 5.72305 0.0985241
703 1.87553 1.3511 0.0337177 5.36076 5.72254 0.0983852
704 1.47256 1.35127 0.0336702 5.36076 5.72202 0.0982467
705 1.47256 1.35144 0.0336228 6.36439 5.72293 0.0981115
706 1.47256 1.35161 0.0335756 6.58797 5.72416 0.0979801
707 1.47256 1.35178 0.0335285 6.58797 5.72538 0.097849
708 1.47256 1.35195 0.0334816 3.54927 5.72231 0.097759
709 2.01996 1.3529 0.0334476 4.5405 5.72064 0.0976353
710 2.01996 1.35384 0.0334136 4.5405 5.71898 0.0975118
711 1.93671 1.35466 0.0333767 5.89091 5.71922 0.0973749
712 2.22531 1.35588 0.0333522 5.89091 5.71946 0.0972383
713 2.22531 1.3571 0.0333277 7.85388 5.72246 0.097148
714 1.51786 1.35732 0.0332818 8.0606 5.72573 0.0970671
715 1.51786 1.35755 0.0332359 7.74016 5.72855 0.0969722
716 1.63412 1.35793 0.0331917 6.59245 5.72975 0.0968442
717 1.63412 1.35832 0.0331476 6.59245 5.73096 0.0967165
718 1.63412 1.3587 0.0331037 6.56875 5.73212 0.0965887
719 1.61515 1.35906 0.0330595 6.56875 5.73329 0.0964613
720 1.61515 1.35942 0.0330155 7.19697 5.73532 0.0963487
721 0.868503 1.35873 0.0329767 6.53935 5.73644 0.0962214
722 0.868503 1.35806 0.032938 6.70298 5.73777 0.0960974
723 1.31376 1.35799 0.0328925 7.41963 5.7401 0.0959926
724 1.31376 1.35793 0.0328471 6.18929 5.74072 0.0958619
725 1.91301 1.3587 0.0328107 6.05614 5.74116 0.0957306
726 1.00602 1.35821 0.032769 6.28916 5.74191 0.0956016
727 1.27223 1.35809 0.0327241 6.28916 5.74266 0.095473
728 1.27223 1.35798 0.0326794 6.28916 5.74341 0.0953447
729 0.972895 1.35745 0.0326388 7.1205 5.7453 0.0952326
730 0.972895 1.35692 0.0325983 7.1205 5.74719 0.0951207
731 0.972895 1.3564 0.0325579 7.1205 5.74907 0.0950091
732 0.824078 1.35567 0.0325215 6.14772 5.74961 0.0948807
733 0.824078 1.35494 0.0324852 4.51568 5.74793 0.0947662
734 1.16689 1.35469 0.032442 5.38679 5.74743 0.0946382
735 1.16689 1.35443 0.0323988 5.38679 5.74694 0.0945107
736 1.03806 1.354 0.0323576 5.33172 5.74638 0.0943839
737 1.22568 1.35383 0.0323141 5.33172 5.74582 0.0942574
738 1.22568 1.35365 0.0322708 5.33172 5.74526 0.0941312
739 1.21989 1.35347 0.0322276 5.33172 5.7447 0.0940054
740 1.21989 1.35329 0.0321845 5.33172 5.74414 0.09388
741 1.21989 1.35311 0.0321416 4.15493 5.74199 0.0937777
742 1.18254 1.35288 0.032099 4.15493 5.73986 0.0936757
743 1.18254 1.35265 0.0320566 4.15493 5.73772 0.0935738
744 0.628765 1.35168 0.0320283 4.15493 5.73559 0.0934722
745 0.588664 1.35066 0.0320017 4.15493 5.73347 0.0933708
746 0.588664 1.34964 0.0319751 4.15493 5.73136 0.0932695
747 0.588664 1.34862 0.0319485 4.15493 5.72925 0.0931685
748 0.588664 1.3476 0.0319219 4.15493 5.72714 0.0930676
749 0.588664 1.34659 0.0318954 4.15493 5.72504 0.092967
750 0.588664 1.34558 0.0318688 4.15493 5.72295 0.0928666
751 0.588664 1.34457 0.0318423 4.15493 5.72086 0.0927663
752 0.588664 1.34356 0.0318158 4.15493 5.71878 0.0926663
753 0.30191 1.34218 0.0318037 4.15493 5.7167 0.0925664
754 0.705097 1.34134 0.0317727 3.5088 5.71377 0.09249
755 0.705097 1.34049 0.0317418 3.5088 5.71085 0.0924135
756 0.628821 1.33955 0.0317137 3.5088 5.70794 0.0923372
757 0.628821 1.33861 0.0316857 3.5088 5.70504 0.0922608
758 0.628821 1.33768 0.0316577 3.5088 5.70214 0.0921846
759 0.628821 1.33674 0.0316298 3.51278 5.69925 0.0921082
760 0.628821 1.33581 0.0316019 5.1368 5.69851 0.0919899
761 0.255734 1.33439 0.0315922 4.80266 5.69734 0.0918765
762 0.255734 1.33298 0.0315825 4.24518 5.69543 0.0917757
763 0.255734 1.33156 0.0315726 5.8923 5.69569 0.0916557
764 0.255734 1.33016 0.0315627 5.8923 5.69595 0.091536
765 1.12217 1.32988 0.0315226 5.8923 5.6962 0.0914166
766 1.12217 1.32961 0.0314826 5.8923 5.69646 0.0912975
767 1.79556 1.33022 0.0314474 6.08072 5.69696 0.0911798
768 1.79556 1.33083 0.0314122 6.08072 5.69746 0.0910624
769 1.79556 1.33143 0.0313772 4.09599 5.69538 0.0909677
770 1.59894 1.33178 0.0313383 4.09599 5.6933 0.0908733
771 1.59894 1.33212 0.0312996 3.2743 5.69016 0.0908095
772 0.981311 1.33167 0.0312623 4.88683 5.68912 0.0906978
773 1.45755 1.33183 0.0312223 5.48342 5.68886 0.0905808
774 1.45755 1.332 0.0311823 3.00842 5.68539 0.0905299
775 1.45774 1.33216 0.0311425 3.78823 5.68294 0.0904462
776 1.45774 1.33232 0.0311028 3.78823 5.6805 0.0903625
777 1.45774 1.33248 0.0310631 7.37621 5.68269 0.0902726
778 1.16171 1.33226 0.0310239 6.98984 5.68437 0.0901721
779 1.16171 1.33204 0.0309849 5.4821 5.68411 0.0900566
780 0.832278 1.3314 0.0309518 5.4821 5.68385 0.0899415
781 0.743449 1.33065 0.0309213 5.4821 5.68359 0.0898266
782 0.743449 1.3299 0.0308908 5.4821 5.68333 0.0897121
783 1.77015 1.33046 0.0308565 4.59049 5.68193 0.0896083
784 1.50775 1.33069 0.0308179 3.66183 5.67936 0.089531
785 1.50775 1.33091 0.0307795 3.91437 5.67711 0.0894451
786 1.50775 1.33114 0.0307411 4.05706 5.67505 0.089355
787 0.946698 1.33065 0.0307059 4.97105 5.67415 0.0892459
788 0.946698 1.33016 0.0306708 4.80223 5.67305 0.0891394
789 0.946698 1.32968 0.0306357 4.80223 5.67194 0.0890332
790 0.865521 1.32909 0.0306026 3.61553 5.66934 0.0889586
791 0.865521 1.3285 0.0305695 1.56981 5.66416 0.0889971
792 1.28931 1.32845 0.0305309 1.56981 5.65899 0.0890348
793 1.28931 1.3284 0.0304924 1.56981 5.65383 0.0890719
