# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 10000000
# Number of blocks: N = 10000
# Throws per block: L = 1000
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.507619
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.497368
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
129 1.24866 1.51171 0.0121781 5.00071 4.99176 0.0259435
130 1.65361 1.5128 0.0121333 4.85667 4.99072 0.0257641
131 1.3362 1.51145 0.0121155 5.25687 4.99276 0.0256473
132 1.42031 1.51076 0.0120432 4.98284 4.99268 0.0254523
133 1.59801 1.51142 0.0119703 5.18749 4.99415 0.0253027
134 1.45319 1.51098 0.0118886 4.49818 4.99044 0.0253844
135 1.65882 1.51208 0.0118509 5.0604 4.99096 0.025201
136 1.49311 1.51194 0.0117643 4.64908 4.98845 0.025141
137 1.65021 1.51295 0.0117216 4.7268 4.98654 0.0250298
138 1.32668 1.5116 0.0117144 4.53709 4.98328 0.0250603
139 1.45 1.51115 0.0116382 5.50638 4.98705 0.0251624
140 1.28062 1.50951 0.0116715 4.4695 4.98335 0.025254
141 1.43031 1.50895 0.0116021 4.97084 4.98326 0.0250744
142 1.38751 1.50809 0.0115518 5.70206 4.98832 0.0254066
143 1.54714 1.50836 0.011474 5.41801 4.99133 0.0254066
144 1.33593 1.50717 0.0114567 5.1621 4.99251 0.0252575
145 1.50913 1.50718 0.0113775 4.44973 4.98877 0.0253604
146 1.43314 1.50667 0.0113106 5.04641 4.98916 0.0251892
147 1.37939 1.50581 0.0112668 4.23547 4.98404 0.0255373
148 1.54862 1.5061 0.0111941 5.74329 4.98917 0.0258778
149 1.54771 1.50637 0.0111222 4.55633 4.98626 0.0258671
150 1.33329 1.50522 0.0111079 4.81017 4.98509 0.0257209
151 1.43943 1.50479 0.0110427 4.84786 4.98418 0.0255662
152 1.61675 1.50552 0.0109945 4.59431 4.98161 0.0255266
153 1.52662 1.50566 0.0109233 5.31233 4.98378 0.0254512
154 1.54466 1.50591 0.0108551 4.61241 4.98136 0.0254001
155 1.30413 1.50461 0.0108631 4.31962 4.9771 0.0255943
156 1.65148 1.50555 0.0108343 4.54435 4.97432 0.0255805
157 1.48509 1.50542 0.0107658 4.99906 4.97448 0.0254176
158 1.40052 1.50476 0.0107181 4.74145 4.973 0.0252992
159 1.62347 1.5055 0.0106766 4.37103 4.96922 0.0254231
160 1.55113 1.50579 0.0106135 4.92711 4.96896 0.0252651
161 1.57616 1.50623 0.0105564 5.13316 4.96997 0.0251284
162 1.56539 1.50659 0.0104974 5.36681 4.97242 0.0250926
163 1.46465 1.50633 0.0104359 5.59126 4.97622 0.0252255
164 1.381 1.50557 0.0104002 5.19709 4.97757 0.0251074
165 1.36961 1.50475 0.0103698 5.50191 4.98075 0.0251563
166 1.42722 1.50428 0.0103177 4.69196 4.97901 0.0250647
167 1.54285 1.50451 0.0102584 4.86596 4.97833 0.0249234
168 1.36242 1.50366 0.0102321 4.98254 4.97835 0.0247746
169 1.35762 1.5028 0.010208 4.8663 4.97769 0.0246365
170 1.35922 1.50196 0.0101829 5.22312 4.97913 0.0245336
171 1.67899 1.50299 0.010176 5.04427 4.97952 0.0243927
172 1.62926 1.50373 0.0101432 5.13775 4.98044 0.0242679
173 1.40543 1.50316 0.0101004 4.26996 4.97633 0.0244743
