# Mean radius calculation for 1s and 2p (m=0) Hydrogen state - Metropolis algorithm with uniform transition probability
# Total number of throws (sampled points): M = 2000
# Number of blocks: N = 2000
# Throws per block: L = 1
# 1s state ----------
# Initial position: (x,y,z) = (0, 0, 0)
# Uniform proposal half-width (cube side = 2a): a = 1.2
# Acceptance rate: A = accepted/attempted = 0.5235
# 2p state ----------
# Initial position: (x,y,z) = (0, 0, 1)
# Uniform proposal half-width (cube side = 2a): a = 3
# Acceptance rate: A = accepted/attempted = 0.509
# Columns:
# 1) block index
# 2) block average for 1s state
# 3) progressive average <r> for 1s state
# 4) progressive statistical uncertainty for 1s state
# 5) block average for 2p state
# 6) progressive average <r> for 2p state
# 7) progressive statistical uncertainty for 2p state
385 3.49225 1.50527 0.0414271 3.90891 4.84269 0.112557
386 3.49225 1.51041 0.041639 3.90891 4.84027 0.112291
387 3.32202 1.5151 0.0417943 2.70081 4.83474 0.112137
388 3.32202 1.51975 0.0419457 2.70081 4.82924 0.111983
389 2.6133 1.52256 0.0419321 3.61334 4.82611 0.111738
390 2.6133 1.52536 0.0419178 3.61334 4.823 0.111495
391 2.6133 1.52814 0.041903 6.65373 4.82769 0.111308
392 2.61986 1.53093 0.0418886 6.04356 4.83079 0.111067
393 2.16117 1.53253 0.0418127 6.04356 4.83387 0.110827
394 2.62944 1.53532 0.0417992 5.49246 4.83555 0.110558
395 2.14276 1.53685 0.0417216 5.49246 4.83721 0.11029
396 2.14276 1.53838 0.0416443 4.14913 4.83547 0.110025
397 1.5611 1.53844 0.0415393 4.14913 4.83374 0.109761
398 1.97354 1.53953 0.0414492 4.14913 4.83202 0.109498
399 1.97354 1.54062 0.0413595 4.14913 4.83031 0.109237
400 1.09029 1.5395 0.0412713 1.5142 4.82202 0.109278
401 1.45575 1.53929 0.0411688 1.5142 4.81377 0.109317
402 1.45575 1.53908 0.0410668 4.72601 4.81355 0.109045
403 1.45575 1.53887 0.0409653 4.72601 4.81334 0.108774
404 1.60679 1.53904 0.0408641 2.97824 4.80879 0.1086
405 1.60679 1.53921 0.0407634 4.3919 4.80776 0.108336
406 2.33165 1.54116 0.0407097 4.3919 4.80674 0.108074
407 1.99055 1.54226 0.0406246 6.07568 4.80986 0.107853
408 1.9254 1.5432 0.0405357 6.00219 4.81278 0.107628
409 1.791 1.54381 0.0404411 6.00219 4.81569 0.107404
410 0.921515 1.54229 0.0403708 6.00219 4.81858 0.107181
411 0.921515 1.54078 0.0403008 4.22395 4.81714 0.10693
412 0.569811 1.53842 0.0402719 4.22395 4.8157 0.106679
413 0.569811 1.53608 0.0402427 4.22395 4.81426 0.10643
414 0.569811 1.53374 0.0402131 4.2973 4.81301 0.10618
415 1.46619 1.53358 0.0401164 4.2973 4.81177 0.105931
416 1.34309 1.53312 0.0400225 4.14676 4.81017 0.105689
417 0.734338 1.53121 0.0399723 4.32568 4.80901 0.105441
418 0.734338 1.5293 0.0399221 2.69984 4.80397 0.10531
419 0.734338 1.5274 0.0398719 2.69984 4.79894 0.105178
420 0.734338 1.52552 0.0398217 2.69984 4.79395 0.105046
421 0.734338 1.52364 0.0397714 2.69984 4.78897 0.104914
422 0.0949063 1.52025 0.0398212 3.2604 4.78535 0.104728
423 0.527709 1.51791 0.0397962 3.2604 4.78174 0.104542
424 1.09555 1.51691 0.0397147 3.2604 4.77816 0.104357
425 0.711747 1.51501 0.0396664 3.2604 4.77459 0.104173
426 0.711747 1.51313 0.0396181 3.2604 4.77103 0.103989
427 0.711747 1.51125 0.0395697 3.2604 4.76749 0.103805
428 0.711747 1.50938 0.0395214 5.10042 4.76827 0.103565
429 0.711747 1.50752 0.0394729 3.70808 4.7658 0.103353
430 0.461684 1.50509 0.0394561 3.66594 4.76324 0.103144
431 0.461684 1.50267 0.0394388 3.81091 4.76103 0.102928
432 1.11421 1.50177 0.0393577 3.81091 4.75883 0.102713
433 1.1512 1.50096 0.039275 4.96834 4.75932 0.102477
434 1.1512 1.50016 0.0391927 1.79096 4.75248 0.102469
435 1.1512 1.49935 0.0391107 1.79096 4.74567 0.10246
436 0.893598 1.49797 0.0390456 1.79096 4.73889 0.102449
437 0.893598 1.49658 0.0389807 1.79096 4.73215 0.102436
438 0.716186 1.4948 0.0389324 2.71051 4.72753 0.102306
439 1.18798 1.4941 0.0388499 2.71051 4.72294 0.102177
440 2.17452 1.49565 0.0387924 2.71051 4.71836 0.102047
441 2.17452 1.49719 0.0387349 2.71051 4.71381 0.101917
442 2.17452 1.49872 0.0386775 2.71051 4.70928 0.101787
443 2.17452 1.50025 0.0386203 2.71051 4.70477 0.101657
444 1.46206 1.50016 0.0385333 2.71051 4.70027 0.101527
445 1.46206 1.50007 0.0384467 2.71051 4.6958 0.101397
446 1.653 1.50042 0.0383619 4.5363 4.69544 0.10117
447 2.15841 1.50189 0.0383043 3.74357 4.69332 0.100966
448 2.18493 1.50341 0.0382491 3.74357 4.6912 0.100763
449 1.22567 1.50279 0.0381688 3.33412 4.68817 0.100584
450 0.671262 1.50095 0.0381287 3.33412 4.68516 0.100405
451 0.671262 1.49911 0.0380885 5.64384 4.68729 0.100205
452 1.26584 1.49859 0.0380077 5.94819 4.69008 0.100022
453 0.955783 1.49739 0.0379426 4.0457 4.68866 0.0998108
454 1.35646 1.49708 0.0378602 4.0457 4.68724 0.0996007
455 1.30231 1.49665 0.0377793 4.0457 4.68583 0.0993916
456 1.74927 1.49721 0.0377005 4.0457 4.68443 0.0991833
457 1.69568 1.49764 0.0376204 4.0457 4.68303 0.0989759
458 1.15639 1.4969 0.0375456 2.75348 4.67882 0.0988494
459 1.15639 1.49616 0.037471 2.75348 4.67462 0.098723
460 0.886543 1.49483 0.0374129 4.80413 4.6749 0.0985085
461 0.886543 1.49351 0.037355 6.41885 4.67869 0.0983674
462 0.886543 1.4922 0.0372972 7.55484 4.68491 0.0983514
463 0.886543 1.49089 0.0372396 6.36037 4.68853 0.0982055
464 1.2252 1.49032 0.0371636 6.36037 4.69213 0.0980598
465 0.794122 1.48882 0.0371138 6.36037 4.69572 0.0979145
466 0.794122 1.48733 0.0370641 6.36037 4.69929 0.0977694
467 0.794122 1.48584 0.0370144 6.36037 4.70285 0.0976246
468 0.820556 1.48442 0.0369626 6.36037 4.70639 0.0974802
469 0.820556 1.48301 0.0369108 6.04296 4.70924 0.0973138
470 1.13132 1.48226 0.0368398 3.61594 4.70692 0.0971344
471 1.11667 1.48148 0.0367697 3.61594 4.7046 0.0969557
472 0.639782 1.4797 0.036735 5.80651 4.70693 0.0967782
473 0.639782 1.47792 0.0367003 5.42699 4.70846 0.0965854
474 0.639782 1.47616 0.0366654 5.42699 4.70997 0.0963933
475 0.639782 1.47439 0.0366305 5.42699 4.71148 0.096202
476 0.639782 1.47264 0.0365955 8.03765 4.71847 0.0962537
477 2.07341 1.4739 0.0365404 8.03765 4.72543 0.0963034
478 2.73649 1.47654 0.0365594 8.03765 4.73236 0.0963512
479 2.73649 1.47917 0.0365777 7.60672 4.73836 0.0963369
480 2.83009 1.48199 0.0366098 8.56784 4.74634 0.0964665
481 3.71883 1.48664 0.0368284 8.56784 4.75428 0.096593
482 2.95503 1.48968 0.0368779 5.90581 4.75667 0.096422
483 2.95503 1.49272 0.0369263 5.90581 4.75905 0.0962516
484 3.44092 1.49674 0.0370692 5.90581 4.76142 0.0960817
485 3.10473 1.50006 0.0371409 5.90581 4.76378 0.0959124
486 2.86011 1.50286 0.0371699 5.97949 4.76628 0.0957476
487 3.10265 1.50614 0.0372387 5.97949 4.76877 0.0955832
488 3.10265 1.50941 0.037306 4.8557 4.76895 0.0953873
489 3.80524 1.51411 0.0375245 3.38146 4.76611 0.0952343
490 3.7039 1.51858 0.0377136 3.38146 4.76329 0.0950818
491 3.55614 1.52273 0.0378648 4.11173 4.76196 0.0948972
492 3.85408 1.52747 0.0380837 4.11173 4.76064 0.0947133
493 5.17449 1.53486 0.0387196 4.11173 4.75932 0.0945302
494 4.98262 1.54184 0.0392664 4.11173 4.75801 0.0943478
495 4.16842 1.54715 0.0395446 4.11173 4.7567 0.094166
496 3.79819 1.55169 0.0397249 4.11173 4.7554 0.093985
497 3.79819 1.55621 0.0399017 4.35879 4.75461 0.0937991
498 3.79819 1.56071 0.0400752 4.35879 4.75381 0.0936139
499 4.44481 1.56649 0.0404103 4.35879 4.75302 0.0934295
500 3.28968 1.56994 0.0404764 4.35879 4.75223 0.0932457
501 3.38828 1.57356 0.0405582 4.35879 4.75145 0.0930628
502 3.11687 1.57664 0.0405939 4.30975 4.75057 0.0928814
503 2.73586 1.57894 0.0405786 4.30975 4.74969 0.0927007
504 1.70932 1.5792 0.0404989 5.07114 4.75033 0.0925187
505 1.59071 1.57923 0.0404186 5.05118 4.75092 0.0923373
506 1.59071 1.57925 0.0403386 5.05118 4.75152 0.0921565
507 1.59071 1.57927 0.040259 2.89867 4.74786 0.0920472
508 1.59071 1.57929 0.0401797 2.89867 4.74422 0.0919379
509 1.9006 1.57992 0.0401056 5.13526 4.74499 0.0917603
510 2.12356 1.58099 0.0400411 5.13526 4.74575 0.0915834
511 3.44251 1.58463 0.0401284 5.13526 4.74652 0.0914072
512 3.7742 1.58891 0.0402776 4.92657 4.74687 0.0912291
513 3.7742 1.59317 0.0404241 4.28462 4.74597 0.0910556
514 4.30486 1.59845 0.0406888 4.28462 4.74507 0.0908827
515 3.73766 1.6026 0.0408216 3.71161 4.74306 0.0907282
516 3.3779 1.60604 0.0408874 5.11398 4.74378 0.0905551
517 2.94492 1.60863 0.0408904 7.06812 4.74828 0.0904915
518 2.94492 1.61121 0.0408928 6.39085 4.75145 0.0903723
519 2.94492 1.61378 0.0408948 6.68858 4.75518 0.0902752
520 2.94492 1.61634 0.0408962 4.75149 4.75517 0.0901014
521 3.41941 1.6198 0.0409641 4.75149 4.75517 0.0899283
522 3.41941 1.62325 0.0410307 4.75149 4.75516 0.0897559
523 3.85791 1.62752 0.0411744 4.24919 4.75419 0.0895893
524 3.79308 1.63165 0.041303 5.32405 4.75528 0.0894248
525 3.79308 1.63577 0.0414294 4.04372 4.75392 0.0892646
526 3.79308 1.63987 0.0415534 4.04372 4.75257 0.089105
527 3.1077 1.64266 0.0415679 4.04372 4.75123 0.0889459
528 3.41652 1.64602 0.0416249 3.80645 4.74944 0.0887953
529 3.41652 1.64936 0.0416808 3.80645 4.74766 0.0886452
530 3.82474 1.65347 0.041804 4.11898 4.74647 0.0884858
531 4.09889 1.65807 0.0419786 2.408 4.74207 0.0884287
532 4.46709 1.66335 0.042231 2.408 4.73768 0.0883713
533 4.56943 1.6688 0.0425029 2.60083 4.73367 0.0882964
534 3.71247 1.67263 0.0425955 2.60083 4.72968 0.0882213
535 3.16006 1.67541 0.0426066 2.60083 4.7257 0.0881462
536 3.16006 1.67818 0.0426171 2.60083 4.72173 0.0880708
537 3.97039 1.68245 0.0427513 2.60083 4.71778 0.0879953
538 3.97039 1.6867 0.0428832 2.60083 4.71385 0.0879197
539 2.95976 1.68906 0.0428687 3.04663 4.71076 0.0878109
540 2.73725 1.69101 0.0428332 3.04663 4.70767 0.0877023
541 2.73725 1.69294 0.0427977 4.41274 4.70713 0.0875418
542 2.87125 1.69511 0.0427739 4.41274 4.70659 0.0873818
543 2.07007 1.6958 0.0427006 6.42687 4.70975 0.0872782
544 1.53388 1.69551 0.0426231 6.42687 4.71291 0.0871748
545 1.53388 1.69521 0.0425459 6.42687 4.71606 0.0870715
546 1.53388 1.69491 0.0424689 6.42687 4.71919 0.0869684
547 1.04965 1.69374 0.0424076 5.7162 4.72101 0.0868284
548 1.04965 1.69256 0.0423465 5.72003 4.72283 0.086689
549 1.04965 1.69139 0.0422855 6.78887 4.7266 0.0866127
550 1.04965 1.69022 0.0422247 8.95306 4.73428 0.0867959
551 1.04965 1.68906 0.042164 10.5559 4.74485 0.0872801
552 1.08055 1.68796 0.042102 12.1851 4.75833 0.0881583
553 1.08055 1.68686 0.0420401 12.1851 4.77176 0.0890177
554 1.08055 1.68576 0.0419784 10.3754 4.78187 0.0894307
555 0.990387 1.68451 0.0419214 9.97775 4.79123 0.089759
556 0.990387 1.68326 0.0418646 10.3952 4.80131 0.0901626
557 0.990387 1.68202 0.0418079 10.5803 4.81169 0.0905966
558 0.990387 1.68078 0.0417513 11.6267 4.8239 0.0912551
559 2.1212 1.68157 0.041684 11.6267 4.83607 0.091901
560 0.975108 1.68031 0.0416286 9.92819 4.84516 0.0921863
561 1.11814 1.6793 0.0415664 8.3453 4.8514 0.0922331
562 1.71867 1.67937 0.0414924 7.04408 4.8553 0.0921514
563 1.54352 1.67913 0.0414194 7.04408 4.85919 0.0920697
564 0.979471 1.67789 0.0413645 7.04408 4.86307 0.091988
565 0.979471 1.67666 0.0413097 7.04408 4.86693 0.0919061
566 1.08128 1.6756 0.0412501 7.04408 4.87077 0.0918242
567 0.698767 1.67388 0.0412133 7.04408 4.87461 0.0917422
568 0.698767 1.67216 0.0411765 7.24829 4.87878 0.0916758
569 0.698767 1.67045 0.0411396 5.54604 4.87996 0.0915221
570 0.698767 1.66875 0.0411027 5.54604 4.88113 0.0913689
571 0.698767 1.66705 0.0410658 5.54604 4.88229 0.0912161
572 1.07138 1.66601 0.0410072 5.54604 4.88345 0.0910639
573 0.732599 1.66438 0.040968 5.54604 4.88461 0.0909122
574 1.015 1.66325 0.0409122 5.54604 4.88576 0.090761
575 1.015 1.66212 0.0408565 5.54604 4.88691 0.0906103
576 0.842726 1.6607 0.0408103 5.54604 4.88805 0.0904601
577 0.842726 1.65928 0.0407642 8.08322 4.89359 0.0904728
578 0.842726 1.65787 0.0407181 8.22862 4.89936 0.0905003
579 0.74955 1.6563 0.040678 8.23405 4.90512 0.0905272
580 0.407984 1.65415 0.0406648 8.23405 4.91086 0.0905531
581 0.407984 1.652 0.0406514 6.8742 4.91424 0.0904602
582 0.389577 1.64983 0.0406394 5.31287 4.91492 0.0903073
583 0.389577 1.64767 0.0406272 7.29256 4.919 0.0902444
584 0.389577 1.64552 0.0406147 8.09491 4.92444 0.0902538
585 0.389577 1.64337 0.0406021 7.01688 4.92802 0.0901703
586 0.389577 1.64123 0.0405891 7.01688 4.93158 0.0900869
587 0.389577 1.6391 0.040576 7.01688 4.93513 0.0900034
588 0.389577 1.63697 0.0405626 7.388 4.9393 0.089947
589 0.655309 1.63531 0.040528 7.19753 4.94314 0.089876
590 0.655309 1.63365 0.0404933 7.19753 4.94696 0.0898048
591 0.655309 1.63199 0.0404586 4.73057 4.94659 0.0896535
592 0.655309 1.63034 0.0404239 1.85216 4.94137 0.0896544
593 0.655309 1.6287 0.0403892 1.85216 4.93616 0.0896546
594 0.655309 1.62706 0.0403544 1.85216 4.93097 0.089654
595 1.02934 1.62605 0.040299 1.85216 4.92579 0.0896526
596 1.02934 1.62505 0.0402438 1.85216 4.92063 0.0896505
597 1.02934 1.62405 0.0401888 1.85216 4.91549 0.0896477
598 1.02934 1.62306 0.0401338 1.85216 4.91037 0.0896441
599 1.7895 1.62334 0.0400677 1.85216 4.90527 0.0896399
600 1.7895 1.62361 0.0400018 1.85216 4.90018 0.0896349
601 1.11249 1.62276 0.0399443 1.85216 4.89511 0.0896292
602 1.11249 1.62192 0.0398869 1.85216 4.89005 0.0896229
603 1.11249 1.62107 0.0398296 1.85216 4.88501 0.0896159
604 0.933763 1.61993 0.0397799 1.85216 4.87999 0.0896082
605 1.6959 1.62006 0.0397143 1.85216 4.87499 0.0895998
606 1.6959 1.62018 0.0396489 2.84061 4.87163 0.0895148
607 1.93146 1.6207 0.0395869 2.84061 4.86828 0.0894298
608 1.53606 1.62056 0.039522 2.84061 4.86495 0.0893449
609 1.51333 1.62038 0.0394574 2.84061 4.86162 0.08926
610 1.51333 1.62021 0.039393 1.31027 4.8558 0.0893035
611 1.51333 1.62003 0.0393289 1.31027 4.85 0.0893459
612 1.45253 1.61976 0.0392655 3.44681 4.84771 0.0892292
613 1.45253 1.61948 0.0392024 3.44681 4.84542 0.0891128
614 1.81547 1.6198 0.0391398 3.44681 4.84314 0.0889967
615 1.35753 1.61938 0.0390784 3.44681 4.84087 0.0888809
616 1.35753 1.61895 0.0390173 3.44681 4.83861 0.0887654
617 1.35753 1.61853 0.0389563 2.49025 4.8348 0.0887031
618 1.35753 1.61811 0.0388955 6.84624 4.83806 0.0886192
619 1.33209 1.61764 0.0388353 6.84624 4.8413 0.0885354
620 1.77068 1.61789 0.0387734 5.96341 4.84311 0.088411
621 1.77068 1.61814 0.0387117 4.18926 4.84206 0.0882748
622 1.77068 1.61838 0.0386502 4.18926 4.84101 0.088139
623 2.41196 1.61966 0.0386091 4.59589 4.84062 0.0879983
624 2.41196 1.62093 0.0385681 5.64111 4.8419 0.0878665
625 2.41196 1.62219 0.0385272 7.06107 4.84545 0.0877977
626 1.79252 1.62246 0.0384665 7.06107 4.84899 0.0877287
627 1.79252 1.62273 0.0384061 6.76492 4.85205 0.087642
628 1.79252 1.62301 0.0383458 6.76492 4.85509 0.0875553
629 1.79252 1.62327 0.0382858 6.76492 4.85813 0.0874687
630 1.37187 1.62288 0.038227 8.3442 4.86366 0.0875049
631 1.33259 1.62242 0.0381692 8.3442 4.86918 0.0875401
632 1.33259 1.62196 0.0381115 8.3442 4.87468 0.0875742
633 1.95213 1.62248 0.0380548 8.3442 4.88016 0.0876074
634 2.19889 1.62339 0.0380056 8.3442 4.88562 0.0876396
635 1.2841 1.62285 0.0379495 6.82909 4.88868 0.087555
636 1.19208 1.62218 0.0378958 7.13644 4.89222 0.0874886
637 1.69656 1.62229 0.0378365 9.05552 4.89875 0.0875953
638 1.69656 1.62241 0.0377773 7.65483 4.90307 0.0875645
639 1.58115 1.62234 0.0377182 7.65483 4.90738 0.0875334
640 0.690649 1.62089 0.0376873 7.65483 4.91167 0.0875019
641 0.690649 1.61944 0.0376565 7.65483 4.91595 0.08747
642 0.690649 1.61799 0.0376256 6.15442 4.91788 0.087355
643 0.564577 1.61635 0.0376027 6.15442 4.9198 0.0872402
644 1.20144 1.61571 0.0375498 3.63437 4.91781 0.0871275
645 0.602124 1.61414 0.0375245 3.1737 4.9151 0.0870343
646 0.602124 1.61257 0.0374991 3.1737 4.91241 0.0869413
647 0.602124 1.61101 0.0374736 3.1737 4.90972 0.0868484
648 0.602124 1.60945 0.0374481 3.1737 4.90704 0.0867557
649 0.602124 1.6079 0.0374226 3.1737 4.90437 0.086663
650 1.17145 1.60723 0.037371 3.44682 4.90213 0.0865587
651 2.01157 1.60785 0.0373187 3.44682 4.89989 0.0864545
652 2.01157 1.60847 0.0372666 5.3641 4.9006 0.0863247
653 2.01157 1.60909 0.0372146 2.54512 4.897 0.0862679
654 2.01157 1.6097 0.0371628 4.50502 4.8964 0.086138
655 2.17509 1.61056 0.037116 4.50502 4.8958 0.0860084
656 2.17509 1.61142 0.0370694 3.07604 4.89303 0.085922
657 2.17509 1.61228 0.0370229 3.32133 4.89063 0.0858245
658 2.17509 1.61314 0.0369764 3.32133 4.88825 0.0857271
659 2.17509 1.61399 0.0369301 2.89972 4.88523 0.0856501
660 2.17509 1.61484 0.0368839 4.87083 4.88521 0.0855202
661 1.33019 1.61441 0.0368306 4.87083 4.88519 0.0853908
662 1.33019 1.61398 0.0367774 4.87083 4.88517 0.0852617
663 0.932837 1.61295 0.0367363 4.87083 4.88514 0.085133
664 1.0726 1.61214 0.03669 2.82112 4.88204 0.0850615
665 0.953796 1.61115 0.0366481 2.82112 4.87894 0.08499
666 0.336597 1.60924 0.0366431 1.28302 4.87354 0.0850339
667 0.336597 1.60733 0.0366378 1.28302 4.86815 0.0850768
668 0.336597 1.60543 0.0366323 3.81418 4.86658 0.084964
669 0.336597 1.60353 0.0366267 3.92541 4.86517 0.0848485
670 0.336597 1.60164 0.0366208 2.50427 4.86165 0.0847951
671 0.336597 1.59975 0.0366148 3.75217 4.85999 0.0846847
672 0.336597 1.59787 0.0366085 4.7429 4.85982 0.0845588
673 0.336597 1.596 0.0366021 4.7429 4.85964 0.0844332
674 0.336597 1.59413 0.0365955 5.87313 4.86115 0.0843213
675 0.336597 1.59227 0.0365887 5.78383 4.86251 0.0842074
676 0.336597 1.59041 0.0365817 5.78383 4.86388 0.0840938
677 1.48191 1.59025 0.036528 5.78383 4.86524 0.0839804
678 1.63448 1.59032 0.0364741 5.78383 4.86659 0.0838674
679 1.63448 1.59038 0.0364204 4.92195 4.86667 0.0837439
680 1.11925 1.58969 0.0363734 4.65197 4.86636 0.0836212
681 1.11925 1.589 0.0363266 4.65197 4.86604 0.0834989
682 1.11925 1.58831 0.0362798 2.37636 4.86239 0.0834563
683 1.11925 1.58762 0.0362331 2.37636 4.85875 0.0834135
684 1.11925 1.58694 0.0361866 2.37636 4.85512 0.0833705
685 1.6094 1.58697 0.0361338 3.51597 4.85317 0.0832716
686 1.70107 1.58714 0.0360814 5.74714 4.85447 0.0831603
687 1.74178 1.58736 0.0360296 6.30477 4.85658 0.083066
688 1.74178 1.58759 0.0359779 4.35729 4.85586 0.0829484
689 1.74178 1.58781 0.0359263 4.35729 4.85513 0.0828311
690 1.74178 1.58803 0.0358749 4.82654 4.85509 0.0827109
691 1.74178 1.58825 0.0358236 3.7106 4.85343 0.0826078
692 2.24842 1.58921 0.0357846 3.7106 4.85178 0.0825048
693 2.24842 1.59016 0.0357455 4.25938 4.85093 0.0823901
694 2.24842 1.59111 0.0357066 4.25938 4.85008 0.0822757
695 2.24842 1.59205 0.0356677 4.25938 4.84923 0.0821617
696 1.7108 1.59222 0.0356168 4.25938 4.84838 0.0820479
697 1.7108 1.59239 0.0355661 4.25938 4.84753 0.0819345
698 1.49994 1.59226 0.0355154 4.25938 4.84669 0.0818213
699 1.49994 1.59213 0.0354648 4.25938 4.84585 0.0817085
700 1.69508 1.59228 0.0354144 4.25938 4.84501 0.081596
701 1.27533 1.59183 0.0353667 4.25938 4.84418 0.0814838
702 1.64349 1.5919 0.0353164 4.29521 4.8434 0.0813714
703 0.765672 1.59072 0.0352857 4.29521 4.84262 0.0812593
704 0.765672 1.58955 0.035255 3.67395 4.84096 0.0811608
705 0.415718 1.58789 0.0352443 3.05176 4.83842 0.0810853
706 0.520117 1.58637 0.0352268 3.64047 4.83672 0.0809882
707 0.520117 1.58487 0.0352093 3.64047 4.83503 0.0808912
708 1.02063 1.58407 0.0351686 3.64047 4.83334 0.0807945
709 1.02063 1.58327 0.0351279 3.64047 4.83166 0.080698
710 1.38063 1.58299 0.0350796 5.4065 4.83247 0.0805883
711 0.244777 1.58111 0.0350807 5.30164 4.83313 0.0804776
712 0.244777 1.57923 0.0350817 2.34204 4.82963 0.0804406
713 0.244777 1.57736 0.0350824 2.34204 4.82614 0.0804035
714 0.724153 1.57616 0.0350536 4.60235 4.82583 0.0802914
715 0.724153 1.57497 0.0350248 4.50084 4.82537 0.0801803
716 0.182823 1.57303 0.0350298 4.50084 4.82492 0.0800695
717 0.182823 1.57109 0.0350347 4.50084 4.82447 0.0799591
718 0.956925 1.57023 0.0349963 4.86119 4.82452 0.0798476
719 0.429417 1.56865 0.0349836 6.29158 4.82656 0.0797626
720 0.429417 1.56706 0.0349708 6.29158 4.82859 0.0796777
721 0.429417 1.56549 0.0349579 6.15328 4.83043 0.0795884
722 0.429417 1.56391 0.0349448 4.69849 4.83025 0.0794783
723 0.616938 1.5626 0.0349211 4.69849 4.83007 0.0793685
724 0.616938 1.5613 0.0348972 5.94132 4.8316 0.0792736
725 0.616938 1.55999 0.0348734 5.94132 4.83313 0.079179
726 0.616938 1.5587 0.0348496 7.89871 4.83735 0.0791825
727 0.616938 1.5574 0.0348257 5.37649 4.8381 0.079077
728 0.616938 1.55611 0.0348018 5.61141 4.83916 0.0789755
729 0.616938 1.55482 0.0347779 5.61141 4.84022 0.0788742
730 0.616938 1.55353 0.034754 5.61141 4.84127 0.0787731
731 0.645081 1.55229 0.0347286 2.9839 4.83873 0.0787063
732 0.645081 1.55105 0.0347033 2.39236 4.83539 0.0786697
733 0.909322 1.55018 0.034667 5.10782 4.83576 0.0785632
734 0.909322 1.5493 0.0346307 5.10782 4.83613 0.078457
735 0.909322 1.54843 0.0345945 4.20415 4.83527 0.0783549
736 0.909322 1.54757 0.0345584 4.20415 4.83442 0.0782531
737 0.720428 1.54644 0.0345297 5.78969 4.83571 0.0781576
738 0.720428 1.54532 0.0345011 5.78969 4.83701 0.0780623
739 0.41409 1.54379 0.0344884 5.78969 4.83829 0.0779672
740 0.41409 1.54227 0.0344755 6.97365 4.84118 0.0779153
741 0.41409 1.54074 0.0344626 6.97365 4.84406 0.0778632
742 0.41409 1.53923 0.0344496 7.9327 4.84822 0.0778696
743 0.707023 1.53811 0.0344215 7.9327 4.85237 0.0778754
744 0.707023 1.53699 0.0343933 7.18325 4.8555 0.0778338
745 0.962594 1.53622 0.0343558 4.48964 4.85501 0.0777308
746 1.59266 1.53629 0.0343098 4.48964 4.85452 0.077628
747 1.59266 1.53637 0.0342639 6.12585 4.85623 0.0775427
748 1.51261 1.53634 0.0342181 6.12585 4.85792 0.0774576
749 2.23204 1.53727 0.034185 3.69439 4.85637 0.0773697
750 2.0192 1.53791 0.0341454 3.27715 4.85426 0.0772952
751 2.0192 1.53855 0.0341059 3.27715 4.85216 0.0772207
752 1.96371 1.53911 0.0340652 6.38131 4.8542 0.0771448
753 1.8071 1.53947 0.0340218 6.38131 4.85623 0.077069
754 1.8071 1.53982 0.0339785 8.18068 4.86063 0.0770929
755 1.72275 1.54007 0.0339344 8.18068 4.86503 0.0771162
756 1.72827 1.54032 0.0338904 6.73345 4.8675 0.0770537
757 1.72827 1.54056 0.0338465 8.53766 4.87235 0.0771045
758 1.72827 1.54081 0.0338027 8.53766 4.87719 0.0771543
759 1.45979 1.54071 0.0337583 9.40692 4.88316 0.0772834
760 1.13147 1.54017 0.0337181 9.40692 4.88911 0.0774108
761 1.7497 1.54044 0.0336749 9.41969 4.89506 0.0775379
762 1.92054 1.54094 0.0336344 8.66436 4.90001 0.0775939
763 1.80921 1.54129 0.0335921 8.66436 4.90494 0.0776491
764 2.2534 1.54222 0.0335611 8.66436 4.90986 0.0777033
765 2.2534 1.54315 0.0335301 7.10184 4.91273 0.0776546
766 1.35045 1.5429 0.0334872 7.2849 4.91582 0.0776149
767 1.3391 1.54264 0.0334446 9.49835 4.9218 0.0777436
768 1.3391 1.54237 0.0334021 6.39533 4.92372 0.077666
769 1.3391 1.54211 0.0333597 3.87557 4.92235 0.0775769
770 1.21514 1.54168 0.033319 5.36104 4.92292 0.0774782
771 1.79953 1.54202 0.0332774 2.88147 4.92028 0.0774229
772 1.06465 1.5414 0.0332401 4.73089 4.92003 0.077323
773 0.955524 1.54064 0.0332057 3.24816 4.91787 0.0772532
774 0.955524 1.53989 0.0331714 3.24816 4.91571 0.0771834
775 0.955524 1.53913 0.0331371 3.24816 4.91356 0.0771138
776 1.09328 1.53856 0.0330994 3.24816 4.91141 0.0770443
777 1.09328 1.53798 0.0330617 3.70887 4.90987 0.0769606
778 1.09328 1.53741 0.0330241 3.70887 4.90832 0.0768771
779 1.09328 1.53684 0.0329866 2.48584 4.90521 0.0768413
780 1.09328 1.53627 0.0329492 2.48584 4.90211 0.0768054
781 1.61299 1.53637 0.0329072 5.11728 4.90239 0.0767075
782 1.61299 1.53647 0.0328652 5.11728 4.90266 0.0766098
783 2.10394 1.53719 0.0328312 5.11728 4.90293 0.0765124
784 2.10394 1.53792 0.0327973 6.0248 4.90437 0.0764282
785 1.73138 1.53816 0.0327564 7.40454 4.90755 0.0763972
786 1.73138 1.53841 0.0327156 7.40454 4.91073 0.076366
787 1.48334 1.53834 0.0326741 8.2615 4.91498 0.0763877
788 2.33508 1.53935 0.0326483 6.14231 4.91654 0.0763066
789 2.33508 1.54036 0.0326224 6.14231 4.9181 0.0762256
