# European option pricing by Monte Carlo direct sampling of S(T)
# Total number of throws (option price simulations): M = 1000000
# Number of blocks: N = 1000
# Throws per block: L = 1000
# Initial time: t0 = 0
# Final time (expiry date): T = 1
# Initial spot price of the underlying: S0 = 100
# Strike price: K = 100
# Risk-free interest rate: r = 0.1
# Market volatility: sigma = 0.25
# Discount factor: exp(-rT) = 0.904837
# Columns:
# 1) block index
# 2) progressive mean of the call option price
# 3) progressive statistical uncertainty
# 4) progressive mean of the put option price
# 5) progressive statistical uncertainty
1 15.7375 0 5.50927 0
2 15.4157 0.321776 5.48222 0.0270449
3 15.2814 0.229225 5.4596 0.0274865
4 15.2701 0.162482 5.5771 0.1191
5 15.0083 0.290475 5.56701 0.0928047
6 14.9337 0.248613 5.54237 0.0796825
7 15.0223 0.228007 5.52919 0.0686204
8 15.1611 0.241352 5.53265 0.0595275
9 15.1115 0.218556 5.51015 0.0571184
10 15.0817 0.197732 5.54663 0.06278
11 15.0003 0.196505 5.58604 0.0691202
12 15.0214 0.180618 5.50538 0.102408
13 15.045 0.167805 5.45621 0.106265
14 15.0392 0.155464 5.43069 0.101636
15 14.9702 0.160352 5.46113 0.0993924
16 14.9757 0.150099 5.46301 0.0929922
17 14.8863 0.16697 5.49885 0.0944166
18 14.9503 0.16994 5.50089 0.0890402
19 14.9448 0.16084 5.50694 0.0844405
20 14.9222 0.154252 5.49142 0.0815957
21 14.9246 0.146743 5.48983 0.0776293
22 14.9498 0.142152 5.47903 0.0748012
23 14.9184 0.139416 5.49205 0.0726514
24 14.9126 0.133605 5.50424 0.0706193
25 14.915 0.128173 5.49623 0.0682075
26 14.934 0.124597 5.49527 0.0655388
27 14.9584 0.122358 5.49053 0.0632423
28 14.9834 0.120512 5.47888 0.0620457
29 14.9902 0.116486 5.47845 0.0598695
30 14.9864 0.112602 5.47778 0.0578433
31 14.9892 0.108947 5.48719 0.056731
32 15.0195 0.109731 5.48839 0.0549427
33 15.0006 0.108015 5.486 0.0533053
34 15.0104 0.10525 5.48019 0.0520392
35 15.0066 0.10227 5.46779 0.0520289
36 14.9784 0.103326 5.48221 0.0525789
37 14.9845 0.100683 5.48199 0.0511386
38 14.9989 0.0990511 5.47593 0.0501427
39 15.0039 0.0966046 5.4699 0.0492105
40 15.0018 0.0941816 5.46923 0.0479691
41 14.9777 0.0949668 5.4668 0.0468474
42 14.9854 0.0929986 5.46092 0.046095
43 15.0048 0.092849 5.46182 0.0450192
44 15.0258 0.0931314 5.45733 0.0442134
45 15.0112 0.0922145 5.46283 0.0435683
46 14.992 0.0921952 5.47662 0.0447876
47 14.9914 0.0902148 5.48425 0.0444833
48 14.9806 0.0889661 5.4786 0.0439111
49 14.9524 0.0915995 5.47322 0.0433418
50 14.9575 0.0898986 5.47459 0.0424884
51 14.9619 0.0882275 5.46679 0.0423706
52 14.9619 0.0865142 5.46729 0.0415508
53 14.9604 0.084879 5.46625 0.0407726
54 14.9531 0.083617 5.47009 0.0401945
55 14.9689 0.0836063 5.4722 0.0395133
56 14.9481 0.0846991 5.4783 0.0392773
57 14.9539 0.0834006 5.4811 0.0386833
58 14.9481 0.0821561 5.47614 0.0383324
59 14.9646 0.0824154 5.46942 0.0382712
60 14.9475 0.0827997 5.46959 0.0376283
61 14.9364 0.0821874 5.47411 0.0372809
62 14.9388 0.080886 5.46864 0.0370793
63 14.938 0.0795962 5.4661 0.0365746
64 14.9519 0.0795775 5.4623 0.0361986
65 14.9672 0.0798283 5.45955 0.0357435
66 14.9615 0.0788212 5.46314 0.0353807
67 14.9692 0.0780236 5.46141 0.0348915
68 14.9669 0.0769048 5.46189 0.0343779
69 14.9689 0.0758097 5.45713 0.0342084
70 14.964 0.0748791 5.45484 0.0337938
71 14.9742 0.0745166 5.454 0.033325
72 14.9988 0.0774973 5.45023 0.0330747
73 15.0105 0.0773099 5.44919 0.0326349
74 15.0134 0.0763127 5.44561 0.0323903
75 15.0141 0.0752921 5.44324 0.0320432
76 15.011 0.074361 5.43512 0.0326444
77 15.0097 0.0733996 5.43536 0.0322186
78 15.0147 0.0726203 5.42869 0.0324943
79 15.0122 0.0717392 5.43072 0.0321444
80 15.0162 0.0709519 5.43356 0.0318669
81 15.0192 0.070136 5.43567 0.0315416
82 15.0114 0.0697128 5.43781 0.031228
83 15.0098 0.0688869 5.4385 0.0308572
84 15.0063 0.0681512 5.4423 0.0307241
85 14.9998 0.0676613 5.44388 0.0304014
86 14.9937 0.067145 5.44293 0.0300608
87 14.9844 0.0670114 5.44588 0.0298594
88 14.9816 0.0663048 5.44055 0.0299966
89 14.9827 0.0655634 5.44071 0.0296581
90 14.981 0.0648523 5.44227 0.0293678
91 14.9748 0.0644314 5.44942 0.0299123
92 14.9735 0.0637404 5.45095 0.0296249
93 14.9743 0.0630561 5.45028 0.0293124
94 14.9757 0.062397 5.44872 0.0290408
95 14.98 0.0618845 5.44228 0.0294453
96 14.9891 0.0619144 5.4407 0.0291801
97 15.0031 0.0628617 5.44091 0.0288785
98 15.0026 0.0622194 5.44045 0.0285861
99 14.9993 0.0616739 5.44154 0.0283169
100 14.9914 0.0615667 5.44982 0.0292296
101 14.9915 0.0609541 5.44984 0.0289388
102 14.9965 0.0605605 5.44995 0.0286539
103 15.001 0.060144 5.4507 0.0283844
104 15.0047 0.059677 5.45006 0.0281175
105 15.0121 0.0595679 5.44784 0.0279365
106 15.0165 0.0591669 5.44405 0.0279302
107 15.0043 0.0598665 5.44998 0.0282965
108 14.9969 0.0597762 5.45387 0.0283008
109 15.0038 0.0596234 5.45028 0.0282685
110 15.0142 0.0599929 5.44945 0.0280227
111 15.0144 0.0594505 5.44755 0.0278341
112 15.0121 0.0589629 5.44601 0.0276274
113 15.0099 0.058482 5.44537 0.0273891
114 15.0206 0.0589489 5.44191 0.0273686
115 15.0109 0.0592386 5.44087 0.0271491
116 15.0166 0.0590025 5.44098 0.0269143
117 15.0113 0.0587296 5.44058 0.0266862
118 15.014 0.0582916 5.4403 0.0264606
119 15.0134 0.0578027 5.44358 0.0264415
120 15.0168 0.0574189 5.44547 0.0262884
121 15.0165 0.0569435 5.44406 0.0261084
122 15.0138 0.0565361 5.4473 0.0260952
123 15.024 0.0569912 5.44675 0.0258879
124 15.0297 0.0568106 5.44581 0.0256955
125 15.0248 0.0565621 5.44602 0.0254899
126 15.0198 0.0563339 5.44914 0.0254788
127 15.0208 0.0558971 5.45169 0.0254054
128 15.0177 0.0555442 5.45067 0.0252269
129 15.0074 0.0560647 5.45049 0.0250313
130 15.0138 0.0560008 5.45003 0.0248422
131 15.0125 0.0555879 5.45225 0.0247515
132 15.0197 0.0556298 5.45082 0.0246046
133 15.0213 0.0552344 5.45237 0.0244675
134 15.0291 0.0553679 5.45511 0.0244384
135 15.0271 0.0549898 5.45503 0.0242568
136 15.0293 0.0546259 5.45583 0.0240909
137 15.0359 0.0546298 5.454 0.0239843
138 15.0473 0.0554143 5.45671 0.0239639
139 15.0532 0.0553319 5.45616 0.0237972
140 15.0477 0.055216 5.45731 0.0236547
141 15.0436 0.054974 5.45708 0.0234875
142 15.0449 0.0546022 5.45556 0.0233712
143 15.0488 0.0543562 5.4556 0.0232072
144 15.055 0.0543374 5.45339 0.0231513
145 15.0592 0.0541249 5.45001 0.0232374
146 15.062 0.0538254 5.44868 0.0231162
147 15.0641 0.053498 5.44762 0.022983
148 15.0687 0.0533319 5.4444 0.0230521
149 15.0688 0.0529729 5.44521 0.022911
150 15.0705 0.052646 5.44324 0.0228426
151 15.0669 0.0524236 5.4426 0.0226999
152 15.0612 0.0523819 5.4461 0.0228208
153 15.0608 0.0520404 5.44895 0.02285
154 15.0573 0.0518193 5.44862 0.0227037
155 15.0588 0.0515061 5.45008 0.0226038
156 15.0549 0.05132 5.45322 0.0226776
157 15.0553 0.0509936 5.45431 0.022559
158 15.0496 0.050989 5.45392 0.0224193
159 15.0513 0.0506946 5.45016 0.0225929
160 15.0506 0.050381 5.45234 0.022557
161 15.0392 0.0513638 5.45548 0.0226357
162 15.0327 0.0514598 5.45619 0.0225068
163 15.0352 0.0512061 5.45558 0.0223768
164 15.0331 0.0509345 5.45731 0.0223073
165 15.0344 0.0506407 5.45832 0.0221947
166 15.0315 0.0504178 5.45817 0.0220611
167 15.0327 0.0501299 5.45719 0.0219502
168 15.0279 0.0500599 5.45658 0.0218279
169 15.0302 0.0498129 5.45536 0.0217327
170 15.0293 0.0495275 5.45453 0.0216204
171 15.0307 0.0492595 5.45422 0.0214957
172 15.0317 0.0489817 5.45148 0.0215455
173 15.0307 0.0487074 5.44926 0.0215353
174 15.0376 0.048914 5.4493 0.0214112
175 15.0367 0.048643 5.4495 0.0212895
176 15.0371 0.0483673 5.44917 0.0211708
177 15.0378 0.0480994 5.45073 0.0211088
178 15.0387 0.047837 5.45047 0.0209915
179 15.0424 0.0477129 5.44923 0.0209105
180 15.038 0.0476586 5.44862 0.020803
181 15.033 0.0476528 5.44999 0.0207328
182 15.0296 0.0475109 5.45021 0.0206197
183 15.0294 0.047251 5.45166 0.020558
184 15.0267 0.047075 5.45318 0.0205022
