           1    -7.32646    -7.32646           0
           2     -7.3363    -7.33138  0.00348031
           3    -7.33007    -7.33094  0.00234738
           4    -7.42814    -7.35524   0.0211164
           5    -7.51533    -7.38726   0.0332488
           6    -7.54657    -7.41381   0.0368127
           7    -7.59164    -7.43922   0.0393551
           8    -7.59282    -7.45842   0.0388379
           9    -7.56692    -7.47047   0.0363456
          10     -7.5392    -7.47734   0.0333546
          11    -7.62591    -7.49085   0.0329434
          12    -7.60113    -7.50004   0.0314539
          13    -7.56483    -7.50502   0.0294266
          14    -7.51946    -7.50606   0.0273427
          15    -7.38728    -7.49814   0.0266418
          16    -7.46223    -7.49589    0.025071
          17    -7.43766    -7.49247   0.0238291
          18    -7.42332    -7.48863   0.0228128
          19    -7.36918    -7.48234   0.0224617
          20    -7.40131    -7.47829   0.0217009
          21    -7.32461    -7.47097   0.0218666
          22    -7.43675    -7.46941   0.0209279
          23    -7.51201    -7.47127   0.0200998
          24    -7.58951    -7.47619   0.0198569
          25    -7.59553    -7.48097   0.0196281
          26    -7.53228    -7.48294   0.0189721
          27    -7.46309    -7.48221   0.0182837
          28    -7.49524    -7.48267   0.0176366
          29    -7.52024    -7.48397    0.017076
          30     -7.5236    -7.48529   0.0165578
          31    -7.55391     -7.4875    0.016171
          32    -7.59707    -7.49093    0.016024
          33     -7.5815    -7.49367   0.0157717
          34    -7.54408    -7.49515   0.0153774
          35    -7.50571    -7.49545    0.014941
          36    -7.51149     -7.4959   0.0145326
          37    -7.52215    -7.49661   0.0141571
          38    -7.51143      -7.497     0.01379
          39    -7.54281    -7.49817   0.0134863
          40     -7.4746    -7.49758    0.013162
          41    -7.47064    -7.49693   0.0128574
          42    -7.53595    -7.49786   0.0125848
          43    -7.38291    -7.49518   0.0125728
          44    -7.40685    -7.49318   0.0124463
          45    -7.40807    -7.49128   0.0123126
          46    -7.44019    -7.49017   0.0120949
          47    -7.41388    -7.48855    0.011946
          48      -7.461    -7.48798   0.0117109
          49    -7.51478    -7.48852   0.0114847
          50     -7.5272     -7.4893    0.011281
          51    -7.51969    -7.48989   0.0110756
          52    -7.60347    -7.49208   0.0110759
          53    -7.58976    -7.49392   0.0110192
          54    -7.49197    -7.49388   0.0108152
          55    -7.60982    -7.49599    0.010822
          56     -7.5841    -7.49757   0.0107425
          57    -7.60787     -7.4995    0.010727
          58    -7.57968    -7.50088   0.0106307
          59    -7.61389     -7.5028   0.0106217
          60    -7.57616    -7.50402   0.0105148
          61    -7.60198    -7.50563   0.0104643
          62    -7.53241    -7.50606   0.0103045
          63     -7.6368    -7.50813   0.0103478
          64    -7.52459    -7.50839   0.0101893
          65    -7.56088     -7.5092   0.0100645
          66    -7.55539     -7.5099  0.00993627
          67    -7.55659     -7.5106  0.00981238
          68    -7.59177    -7.51179  0.00974042
          69    -7.62439    -7.51342  0.00973498
          70    -7.66592     -7.5156  0.00983666
          71    -7.55437    -7.51615  0.00971325
          72    -7.51523    -7.51613  0.00957836
          73    -7.51668    -7.51614  0.00944715
          74    -7.44646     -7.5152  0.00936629
          75    -7.55517    -7.51573  0.00925656
          76    -7.53358    -7.51597  0.00913774
          77    -7.47706    -7.51546  0.00903303
          78    -7.52422    -7.51557  0.00891792
          79    -7.51548    -7.51557  0.00880504
          80     -7.4835    -7.51517   0.0087041
          81    -7.50619    -7.51506  0.00859734
          82    -7.54973    -7.51548  0.00850289
          83    -7.51948    -7.51553  0.00840058
          84     -7.3871      -7.514  0.00843857
          85     -7.4215    -7.51291  0.00840918
          86    -7.48801    -7.51262  0.00831638
          87    -7.52081    -7.51272  0.00822133
          88    -7.54586     -7.5131  0.00813652
          89    -7.54701    -7.51348  0.00805402
          90     -7.5093    -7.51343  0.00796466
          91    -7.53402    -7.51366  0.00788035
          92    -7.57859    -7.51436  0.00782624
          93    -7.65241    -7.51585  0.00788161
          94    -7.70434    -7.51785  0.00804881
          95    -7.75963     -7.5204  0.00835677
          96    -7.71722    -7.52245  0.00851751
          97    -7.60864    -7.52334  0.00847592
          98    -7.58356    -7.52395  0.00841168
          99    -7.51777    -7.52389  0.00832694
         100    -7.42322    -7.52288  0.00830431
         101    -7.44599    -7.52212  0.00825691
         102    -7.48795    -7.52178  0.00818275
         103    -7.52763    -7.52184  0.00810351
         104    -7.48774    -7.52151  0.00803222
         105    -7.42476    -7.52059   0.0080084
         106    -7.45775       -7.52  0.00795476
         107    -7.45761    -7.51942  0.00790176
         108    -7.50398    -7.51927  0.00782989
         109    -7.47017    -7.51882    0.007771
         110     -7.5166     -7.5188  0.00770038
         111    -7.57887    -7.51934     0.00765
         112     -7.5839    -7.51992  0.00760338
         113    -7.57915    -7.52044  0.00755415
         114    -7.59854    -7.52113  0.00751888
         115    -7.47484    -7.52073  0.00746426
         116    -7.51571    -7.52068  0.00740004
         117    -7.52392    -7.52071  0.00733684
         118    -7.51784    -7.52069  0.00727471
         119    -7.49097    -7.52044  0.00721786
         120    -7.44469    -7.51981  0.00718526
         121    -7.40387    -7.51885  0.00718948
         122     -7.4918    -7.51863  0.00713397
         123    -7.54072    -7.51881  0.00707823
         124    -7.60766    -7.51952  0.00705733
         125    -7.55476     -7.5198   0.0070065
         126    -7.56079    -7.52013  0.00695843
         127    -7.51258    -7.52007   0.0069039
         128    -7.51143       -7.52  0.00685029
         129     -7.4698    -7.51961  0.00680823
         130    -7.43217    -7.51894  0.00678901
         131    -7.46611    -7.51854  0.00674915
         132     -7.5375    -7.51868  0.00669955
         133    -7.55834    -7.51898  0.00665581
         134    -7.48586    -7.51873  0.00661073
         135    -7.38129    -7.51771   0.0066397
         136    -7.40032    -7.51685  0.00664675
         137    -7.42894    -7.51621  0.00662913
         138    -7.54373    -7.51641   0.0065841
         139    -7.46541    -7.51604  0.00654694
         140    -7.43551    -7.51547   0.0065254
         141    -7.45941    -7.51507  0.00649122
         142    -7.51833    -7.51509  0.00644555
         143    -7.50342    -7.51501  0.00640099
         144    -7.50916    -7.51497  0.00635667
         145    -7.50724    -7.51492  0.00631305
         146     -7.5057    -7.51485  0.00627013
         147    -7.49626    -7.51473  0.00622875
         148    -7.57527    -7.51514  0.00620008
         149    -7.59504    -7.51567  0.00618162
         150    -7.51857    -7.51569  0.00614044
         151    -7.55672    -7.51596  0.00610578
         152     -7.5787    -7.51638  0.00607955
         153    -7.59118    -7.51686  0.00605944
         154     -7.5901    -7.51734  0.00603872
         155    -7.59605    -7.51785  0.00602108
         156    -7.56412    -7.51814  0.00598978
         157     -7.5542    -7.51837  0.00595603
         158    -7.66731    -7.51932  0.00599247
         159    -7.68678    -7.52037  0.00604662
         160    -7.69408    -7.52146  0.00610552
         161    -7.70965    -7.52262  0.00617848
         162    -7.68392    -7.52362  0.00622005
         163    -7.65243    -7.52441  0.00623189
         164    -7.51001    -7.52432  0.00619451
         165    -7.50743    -7.52422  0.00615781
         166    -7.53486    -7.52428  0.00612105
         167     -7.4791    -7.52401  0.00609037
         168    -7.50589    -7.52391  0.00605508
         169    -7.56585    -7.52415  0.00602433
         170    -7.53109     -7.5242  0.00598903
         171    -7.60981     -7.5247   0.0059749
         172    -7.59723    -7.52512  0.00595502
         173    -7.65951    -7.52589  0.00597105
         174    -7.60226    -7.52633  0.00595285
         175     -7.5707    -7.52659  0.00592422
         176    -7.54795    -7.52671  0.00589181
         177     -7.5597    -7.52689  0.00586147
         178    -7.55188    -7.52703  0.00583022
         179    -7.58186    -7.52734  0.00580569
         180    -7.46754    -7.52701  0.00578293
         181    -7.49687    -7.52684  0.00575338
         182    -7.47931    -7.52658  0.00572769
         183    -7.51876    -7.52654  0.00569655
         184    -7.51272    -7.52646  0.00566609
         185    -7.60503    -7.52689  0.00565135
         186    -7.63009    -7.52744  0.00564814
         187    -7.64173    -7.52805  0.00565091
         188    -7.57737    -7.52832  0.00562694
         189    -7.55224    -7.52844  0.00559859
         190    -7.61557     -7.5289  0.00558787
         191    -7.63872    -7.52948  0.00558812
         192    -7.62964       -7.53  0.00558331
         193    -7.65547    -7.53065   0.0055921
         194    -7.67767    -7.53141   0.0056144
         195    -7.70305    -7.53229  0.00565418
         196    -7.65937    -7.53293  0.00566239
         197    -7.58064    -7.53318  0.00563882
         198    -7.63682     -7.5337  0.00563459
         199    -7.64529    -7.53426  0.00563411
         200     -7.6877    -7.53503  0.00565793
         201    -7.75232    -7.53611  0.00573213
         202    -7.72057    -7.53702  0.00577603
         203    -7.74655    -7.53805  0.00583907
         204    -7.67221    -7.53871  0.00584737
         205    -7.65596    -7.53928  0.00584675
         206    -7.61646    -7.53966  0.00583036
         207    -7.56432    -7.53978  0.00580341
         208    -7.62574    -7.54019   0.0057902
         209    -7.57922    -7.54038  0.00576551
         210    -7.62268    -7.54077  0.00575136
         211    -7.65954    -7.54133  0.00575158
         212     -7.7004    -7.54208  0.00577318
         213    -7.54845    -7.54211  0.00574615
         214    -7.53874     -7.5421  0.00571932
         215    -7.55969    -7.54218  0.00569331
         216    -7.55285    -7.54223  0.00566717
         217    -7.52734    -7.54216  0.00564146
         218    -7.55747    -7.54223  0.00561602
         219    -7.56021    -7.54231  0.00559098
         220    -7.59582    -7.54256  0.00557085
         221    -7.66218     -7.5431  0.00557188
         222    -7.58352    -7.54328  0.00554976
         223    -7.63059    -7.54367  0.00553867
         224     -7.6406     -7.5441  0.00553082
         225    -7.63885    -7.54452  0.00552224
         226    -7.61827    -7.54485  0.00550744
         227    -7.51634    -7.54473  0.00548461
         228     -7.5188    -7.54461  0.00546173
         229     -7.5145    -7.54448  0.00543946
         230    -7.48197    -7.54421   0.0054226
         231    -7.55332    -7.54425  0.00539927
         232    -7.64326    -7.54467  0.00539284
         233    -7.61221    -7.54496  0.00537748
         234    -7.64303    -7.54538   0.0053708
         235     -7.6241    -7.54572  0.00535838
         236    -7.64342    -7.54613  0.00535165
         237    -7.58368    -7.54629  0.00533141
         238    -7.49865    -7.54609  0.00531277
         239    -7.53698    -7.54605  0.00529067
         240    -7.49251    -7.54583  0.00527333
         241    -7.55689    -7.54588  0.00525165
         242    -7.59645    -7.54608   0.0052341
         243    -7.61197    -7.54636  0.00521958
         244    -7.62215    -7.54667  0.00520743
         245    -7.62223    -7.54697   0.0051953
         246    -7.55501    -7.54701  0.00517428
         247    -7.59678    -7.54721  0.00515725
         248    -7.58346    -7.54735  0.00513853
         249    -7.53441     -7.5473  0.00511816
         250    -7.60505    -7.54753  0.00510289
         251    -7.67509    -7.54804   0.0051078
         252    -7.71416     -7.5487   0.0051299
         253    -7.68688    -7.54925  0.00513861
         254    -7.75539    -7.55006  0.00518207
         255    -7.69328    -7.55062   0.0051921
         256    -7.67465     -7.5511  0.00519437
         257    -7.63718    -7.55144  0.00518495
         258    -7.61003    -7.55167  0.00516982
         259    -7.60476    -7.55187  0.00515392
         260    -7.70764    -7.55247  0.00516881
         261    -7.71525    -7.55309  0.00518649
         262    -7.58947    -7.55323  0.00516855
         263    -7.62515    -7.55351  0.00515613
         264    -7.67838    -7.55398  0.00515825
         265    -7.64294    -7.55432   0.0051497
         266    -7.65241    -7.55468  0.00514353
         267     -7.5942    -7.55483  0.00512639
         268    -7.57896    -7.55492  0.00510805
         269    -7.57148    -7.55498  0.00508944
         270    -7.63292    -7.55527  0.00507877
         271    -7.60171    -7.55544  0.00506291
         272    -7.49418    -7.55522  0.00504931
         273    -7.46324    -7.55488  0.00504204
         274    -7.45024     -7.5545  0.00503808
         275    -7.52361    -7.55439  0.00502101
         276    -7.58662     -7.5545  0.00500418
         277    -7.52096    -7.55438  0.00498758
         278    -7.50291     -7.5542  0.00497307
         279    -7.50567    -7.55402  0.00495829
         280    -7.48032    -7.55376  0.00494756
         281    -7.51456    -7.55362  0.00493192
         282    -7.45563    -7.55327  0.00492666
         283    -7.47076    -7.55298  0.00491787
         284    -7.43469    -7.55257  0.00491816
         285    -7.46545    -7.55226  0.00491039
         286    -7.51789    -7.55214   0.0048947
         287    -7.55388    -7.55215  0.00487764
         288    -7.68321     -7.5526  0.00488189
         289    -7.71334    -7.55316  0.00489658
         290    -7.67818    -7.55359  0.00489863
         291    -7.66871    -7.55398  0.00489775
         292    -7.69834    -7.55448  0.00490586
         293    -7.68865    -7.55494  0.00491045
         294    -7.65018    -7.55526  0.00490442
         295    -7.66306    -7.55563  0.00490139
         296    -7.68399    -7.55606  0.00490398
         297    -7.74342    -7.55669  0.00492787
         298    -7.82257    -7.55758  0.00499145
         299    -7.78563    -7.55835  0.00503269
         300    -7.69501     -7.5588  0.00503649
         301    -7.70708    -7.55929  0.00504379
         302    -7.72165    -7.55983  0.00505566
         303    -7.61088       -7.56  0.00504178
         304    -7.54971    -7.55997  0.00502531
         305      -7.603    -7.56011  0.00501081
         306    -7.54121    -7.56005  0.00499482
         307    -7.55661    -7.56003  0.00497856
         308    -7.54384    -7.55998  0.00496267
         309    -7.46797    -7.55968  0.00495554
         310    -7.45741    -7.55935  0.00495052
         311    -7.51622    -7.55921  0.00493655
         312    -7.51737    -7.55908  0.00492255
         313    -7.55002    -7.55905  0.00490691
         314    -7.61708    -7.55924  0.00489476
         315    -7.60197    -7.55937   0.0048811
         316    -7.59781    -7.55949  0.00486717
         317    -7.60515    -7.55964  0.00485394
         318    -7.60324    -7.55978  0.00484062
         319    -7.58112    -7.55984   0.0048259
         320    -7.63734    -7.56008  0.00481689
         321    -7.56009    -7.56008  0.00480189
         322    -7.51759    -7.55995  0.00478879
         323    -7.51365    -7.55981  0.00477611
         324    -7.52231    -7.55969  0.00476277
         325    -7.52658    -7.55959   0.0047492
         326    -7.60457    -7.55973  0.00473664
         327    -7.63579    -7.55996  0.00472786
         328    -7.60345    -7.56009  0.00471531
         329    -7.54393    -7.56005  0.00470123
         330    -7.57298    -7.56008  0.00468715
         331    -7.52311    -7.55997  0.00467432
         332     -7.5155    -7.55984  0.00466216
         333     -7.4399    -7.55948  0.00466205
         334     -7.4183    -7.55906  0.00466721
         335    -7.38501    -7.55854  0.00468211
         336    -7.45748    -7.55824  0.00467783
         337    -7.48407    -7.55802  0.00466912
         338    -7.46726    -7.55775  0.00466302
         339    -7.41995    -7.55734  0.00466695
         340    -7.43622    -7.55698   0.0046668
         341     -7.3935     -7.5565  0.00467767
         342    -7.46986    -7.55625  0.00467085
         343    -7.52208    -7.55615  0.00465829
         344    -7.53267    -7.55608  0.00464525
         345    -7.54889    -7.55606  0.00463184
         346    -7.56324    -7.55608   0.0046185
         347    -7.59565     -7.5562  0.00460659
         348    -7.59622    -7.55631  0.00459479
         349    -7.62777    -7.55652  0.00458618
         350    -7.58678     -7.5566   0.0045739
         351    -7.59676    -7.55672   0.0045623
         352    -7.67846    -7.55706  0.00456242
         353    -7.59473    -7.55717  0.00455075
         354    -7.58357    -7.55725   0.0045385
         355    -7.63448    -7.55746  0.00453093
         356    -7.65474    -7.55774  0.00452643
         357    -7.64928    -7.55799  0.00452101
         358    -7.70226     -7.5584  0.00452631
         359    -7.69069    -7.55876  0.00452868
         360    -7.56651    -7.55879  0.00451615
         361    -7.54429    -7.55875  0.00450382
         362    -7.59751    -7.55885  0.00449265
         363     -7.5889    -7.55894  0.00448103
         364    -7.71403    -7.55936  0.00448893
         365    -7.71808     -7.5598  0.00449765
         366    -7.73789    -7.56028   0.0045116
         367    -7.75269    -7.56081  0.00452967
         368     -7.7584    -7.56134  0.00454907
         369    -7.64457    -7.56157  0.00454233
         370    -7.56532    -7.56158  0.00453007
         371    -7.57815    -7.56162  0.00451808
         372    -7.50505    -7.56147  0.00450849
         373    -7.47521    -7.56124  0.00450233
         374    -7.44844    -7.56094  0.00450038
         375    -7.57181    -7.56097  0.00448848
         376    -7.62478    -7.56114  0.00447975
         377    -7.64737    -7.56137   0.0044737
         378    -7.71547    -7.56177   0.0044804
         379    -7.67631    -7.56208  0.00447876
         380    -7.63992    -7.56228  0.00447166
         381     -7.7056    -7.56266  0.00447571
         382    -7.68577    -7.56298  0.00447559
         383    -7.71786    -7.56338  0.00448213
         384    -7.66113    -7.56364  0.00447768
         385     -7.6721    -7.56392  0.00447491
         386    -7.66737    -7.56419  0.00447133
         387    -7.65642    -7.56443  0.00446612
         388    -7.58348    -7.56448  0.00445488
         389    -7.50948    -7.56433  0.00444567
         390    -7.42722    -7.56398  0.00444815
         391    -7.46812    -7.56374  0.00444353
         392    -7.50586    -7.56359  0.00443465
         393    -7.56685     -7.5636  0.00442337
         394    -7.59425    -7.56368  0.00441283
         395    -7.62026    -7.56382  0.00440398
         396    -7.55716     -7.5638  0.00439289
         397    -7.54774    -7.56376  0.00438201
         398    -7.51828    -7.56365  0.00437249
         399    -7.56531    -7.56365  0.00436154
         400    -7.59833    -7.56374  0.00435149
         401    -7.56127    -7.56373  0.00434065
         402    -7.58111    -7.56378  0.00433006
         403    -7.54836    -7.56374  0.00431949
         404    -7.58125    -7.56378  0.00430901
         405    -7.59471    -7.56386  0.00429905
         406    -7.57511    -7.56389  0.00428855
         407    -7.51069    -7.56375  0.00428001
         408    -7.55775    -7.56374  0.00426954
         409     -7.4834    -7.56354  0.00426362
         410    -7.51004    -7.56341  0.00425522
         411    -7.51791     -7.5633   0.0042463
         412    -7.49666    -7.56314  0.00423908
         413    -7.46039    -7.56289   0.0042361
         414    -7.49064    -7.56272  0.00422947
