           1    -5.27319    -5.27319           0
           2    -5.34338    -5.30829   0.0248161
           3    -5.38485    -5.33381   0.0266073
           4    -5.48508    -5.37163   0.0383511
           5     -5.5487    -5.40704   0.0440989
           6    -5.60977    -5.44083   0.0479771
           7    -5.57955    -5.46065   0.0450303
           8    -5.56065    -5.47315   0.0410998
           9    -5.50516     -5.4767   0.0366868
          10    -5.58013    -5.48705   0.0344451
          11    -5.51151    -5.48927   0.0313855
          12    -5.51844     -5.4917    0.028864
          13    -5.43795    -5.48757   0.0269382
          14    -5.60767    -5.49614   0.0263446
          15    -5.51133    -5.49716   0.0246077
          16    -5.49196    -5.49683   0.0230719
          17    -5.59714    -5.50273   0.0224565
          18     -5.6376    -5.51023   0.0224241
          19    -5.66557     -5.5184   0.0226855
          20    -5.65253    -5.52511   0.0225207
          21    -5.60122    -5.52873    0.021738
          22    -5.55556    -5.52995   0.0207841
          23    -5.51351    -5.52924   0.0198927
          24    -5.59118    -5.53182   0.0192305
          25    -5.66827    -5.53728   0.0192203
          26     -5.7133    -5.54405   0.0196372
          27    -5.69968    -5.54981   0.0197378
          28    -5.64809    -5.55332   0.0193424
          29    -5.60936    -5.55525   0.0187717
          30    -5.54077    -5.55477   0.0181522
          31     -5.5488    -5.55458   0.0175677
          32    -5.54608    -5.55431   0.0170207
          33    -5.50575    -5.55284   0.0165684
          34    -5.48327    -5.55079    0.016207
          35    -5.58149    -5.55167   0.0157676
          36    -5.53111     -5.5511     0.01534
          37    -5.58876    -5.55212   0.0149591
          38    -5.54592    -5.55195   0.0145663
          39    -5.51953    -5.55112   0.0142166
          40    -5.55303    -5.55117   0.0138612
          41     -5.4953    -5.54981     0.01359
          42     -5.5075     -5.5488   0.0133037
          43    -5.45027    -5.54651   0.0131901
          44    -5.48027      -5.545    0.012976
          45    -5.45811    -5.54307   0.0128305
          46    -5.51256    -5.54241   0.0125687
          47    -5.49668    -5.54144   0.0123389
          48    -5.53536    -5.54131   0.0120825
          49    -5.45753     -5.5396   0.0119563
          50     -5.4919    -5.53865   0.0117551
          51    -5.51855    -5.53825   0.0115313
          52    -5.48989    -5.53732   0.0113469
          53    -5.54201    -5.53741   0.0111332
          54    -5.47101    -5.53618   0.0109947
          55    -5.58213    -5.53702   0.0108265
          56    -5.47969    -5.53599   0.0106815
          57    -5.59513    -5.53703   0.0105443
          58    -5.49875    -5.53637   0.0103832
          59    -5.53441    -5.53634   0.0102073
          60     -5.4129    -5.53428   0.0102423
          61    -5.42633    -5.53251   0.0102262
          62    -5.39637    -5.53031   0.0102943
          63    -5.46725    -5.52931   0.0101794
          64    -5.42077    -5.52762   0.0101607
          65    -5.38334     -5.5254   0.0102439
          66    -5.28741    -5.52179   0.0107046
          67    -5.26959    -5.51803   0.0111871
          68    -5.37296    -5.51589   0.0112241
          69    -5.54215    -5.51627   0.0110679
          70    -5.55072    -5.51677   0.0109207
          71    -5.53257    -5.51699   0.0107692
          72    -5.58143    -5.51788   0.0106567
          73      -5.631    -5.51943   0.0106228
          74    -5.54278    -5.51975   0.0104839
          75    -5.62825     -5.5212   0.0104435
          76    -5.57127    -5.52185   0.0103268
          77    -5.58391    -5.52266   0.0102241
          78    -5.52541     -5.5227   0.0100931
          79    -5.46457    -5.52196  0.00999213
          80    -5.34718    -5.51978   0.0101032
          81    -5.53689    -5.51999  0.00998072
          82    -5.57165    -5.52062  0.00987887
          83    -5.51857    -5.52059  0.00975987
          84    -5.48648    -5.52019  0.00965213
          85    -5.49009    -5.51983  0.00954506
          86    -5.57576    -5.52048   0.0094562
          87    -5.61311    -5.52155  0.00940726
          88    -5.57177    -5.52212  0.00931765
          89    -5.54357    -5.52236  0.00921607
          90    -5.54132    -5.52257  0.00911608
          91    -5.54034    -5.52276  0.00901799
          92    -5.58092     -5.5234   0.0089421
          93    -5.55678    -5.52376  0.00885315
          94    -5.56498    -5.52419  0.00876982
          95    -5.60215    -5.52501  0.00871581
          96    -5.55124    -5.52529   0.0086293
          97    -5.51851    -5.52522  0.00854062
          98    -5.51485    -5.52511  0.00845412
          99    -5.41412    -5.52399  0.00844274
         100    -5.30434    -5.52179  0.00863932
         101     -5.3449    -5.52004   0.0087295
         102    -5.40706    -5.51894  0.00871391
         103    -5.40757    -5.51785  0.00869613
         104    -5.42033    -5.51692  0.00866293
         105    -5.45059    -5.51628  0.00860342
         106    -5.46667    -5.51582  0.00853498
         107    -5.45634    -5.51526   0.0084733
         108    -5.47048    -5.51485  0.00840498
         109    -5.43578    -5.51412  0.00835911
         110    -5.42884    -5.51335  0.00831899
         111    -5.50658    -5.51328  0.00824427
         112    -5.61354    -5.51418  0.00821911
         113    -5.53947     -5.5144  0.00814942
         114    -5.54877    -5.51471  0.00808351
         115    -5.56707    -5.51516  0.00802603
         116    -5.54467    -5.51541  0.00796087
         117    -5.46354    -5.51497  0.00790517
         118    -5.60593    -5.51574  0.00787566
         119    -5.53721    -5.51592  0.00781155
         120    -5.53809    -5.51611  0.00774864
         121    -5.51449    -5.51609  0.00768461
         122     -5.5107    -5.51605  0.00762175
         123    -5.59305    -5.51668  0.00758545
         124    -5.62944    -5.51759  0.00757859
         125    -5.71044    -5.51913  0.00767339
         126    -5.58254    -5.51963  0.00762897
         127    -5.65489     -5.5207  0.00764288
         128    -5.57965    -5.52116  0.00759703
         129    -5.59023    -5.52169  0.00755699
         130    -5.63064    -5.52253  0.00754518
         131     -5.5156    -5.52248  0.00748777
         132    -5.53704    -5.52259  0.00743186
         133    -5.58249    -5.52304  0.00738961
         134    -5.55886    -5.52331   0.0073393
         135    -5.48221      -5.523  0.00729125
         136    -5.40668    -5.52215  0.00728762
         137    -5.37544    -5.52107  0.00731268
         138    -5.47858    -5.52077  0.00726617
         139    -5.35527    -5.51958   0.0073108
         140    -5.42441     -5.5189  0.00729011
         141     -5.4066     -5.5181  0.00728178
         142     -5.5436    -5.51828  0.00723272
         143    -5.58669    -5.51876  0.00719794
         144    -5.57484    -5.51915  0.00715849
         145    -5.61316     -5.5198  0.00713842
         146      -5.585    -5.52024  0.00710348
         147    -5.53539    -5.52035   0.0070559
         148    -5.54333     -5.5205  0.00700994
         149    -5.58231    -5.52092  0.00697515
         150    -5.58384    -5.52134  0.00694125
         151    -5.64097    -5.52213  0.00694035
         152    -5.63742    -5.52289  0.00693601
         153    -5.66258     -5.5238  0.00695051
         154    -5.51355    -5.52373   0.0069057
         155    -5.49619    -5.52355  0.00686343
         156    -5.45227     -5.5231  0.00683463
         157    -5.36762    -5.52211  0.00686246
         158    -5.32394    -5.52085   0.0069327
         159    -5.44919     -5.5204  0.00690373
         160    -5.46664    -5.52007  0.00686876
         161    -5.55044    -5.52026  0.00682868
         162    -5.51697    -5.52023  0.00678656
         163    -5.50789    -5.52016  0.00674535
         164    -5.39859    -5.51942  0.00674483
         165    -5.41426    -5.51878  0.00673399
         166    -5.58593    -5.51918  0.00670556
         167    -5.48423    -5.51898  0.00666868
         168    -5.50355    -5.51888  0.00662961
         169    -5.48283    -5.51867  0.00659382
         170     -5.3441    -5.51764  0.00663451
         171    -5.50831    -5.51759  0.00659593
         172    -5.41878    -5.51701  0.00658255
         173    -5.48244    -5.51681  0.00654754
         174    -5.43356    -5.51634  0.00652737
         175    -5.50056    -5.51625  0.00649069
         176     -5.5034    -5.51617  0.00645423
         177    -5.41323    -5.51559  0.00644391
         178    -5.46268    -5.51529  0.00641456
         179    -5.48967    -5.51515  0.00638032
         180    -5.51064    -5.51513  0.00634493
         181    -5.48366    -5.51495  0.00631225
         182    -5.39581     -5.5143  0.00631142
         183    -5.48188    -5.51412  0.00627942
         184    -5.52404    -5.51417  0.00624553
         185    -5.52039    -5.51421  0.00621186
         186    -5.58645     -5.5146  0.00619059
         187    -5.56763    -5.51488  0.00616398
         188    -5.47879    -5.51469  0.00613418
         189     -5.3813    -5.51398  0.00614219
         190    -5.26029    -5.51265   0.0062533
         191    -5.34147    -5.51175  0.00628446
         192    -5.27483    -5.51052  0.00637172
         193    -5.28332    -5.50934  0.00644653
         194    -5.41437    -5.50885  0.00643186
         195    -5.47606    -5.50868  0.00640107
         196    -5.45559    -5.50841  0.00637415
         197    -5.41001    -5.50791  0.00636133
         198     -5.4555    -5.50765  0.00633471
         199    -5.46074    -5.50741  0.00630726
         200    -5.47266    -5.50724  0.00627812
         201    -5.50347    -5.50722  0.00624691
         202    -5.38938    -5.50664  0.00624316
         203    -5.38879    -5.50605  0.00623934
         204    -5.39837    -5.50553  0.00623104
         205    -5.38271    -5.50493  0.00622938
         206    -5.54565    -5.50513  0.00620228
         207    -5.48514    -5.50503  0.00617307
         208    -5.38443    -5.50445  0.00617056
         209    -5.40395    -5.50397  0.00615974
         210     -5.4712    -5.50381  0.00613239
         211    -5.43615    -5.50349   0.0061117
         212    -5.45078    -5.50324  0.00608793
         213    -5.43028     -5.5029  0.00606898
         214     -5.4869    -5.50283  0.00604108
         215    -5.41812    -5.50243  0.00602581
         216    -5.33424    -5.50165  0.00604802
         217    -5.33355    -5.50088  0.00606956
         218    -5.38329    -5.50034  0.00606564
         219    -5.47245    -5.50021  0.00603928
         220    -5.41154    -5.49981  0.00602526
         221    -5.44735    -5.49957  0.00600267
         222    -5.42974    -5.49926  0.00598387
         223    -5.34624    -5.49857  0.00599625
         224    -5.46417    -5.49842  0.00597144
         225    -5.45108    -5.49821  0.00594861
         226    -5.40769    -5.49781  0.00593576
         227    -5.41919    -5.49746   0.0059197
         228    -5.42084    -5.49712  0.00590327
         229    -5.46303    -5.49697  0.00587937
         230    -5.31087    -5.49617  0.00590922
         231    -5.38305    -5.49568  0.00590389
         232    -5.31191    -5.49488  0.00593134
         233    -5.30491    -5.49407  0.00596166
         234    -5.32655    -5.49335  0.00597901
         235    -5.27962    -5.49244  0.00602234
         236    -5.33316    -5.49177  0.00603453
         237    -5.30702    -5.49099  0.00605921
         238    -5.26948    -5.49006  0.00610481
         239    -5.34964    -5.48947  0.00610747
         240    -5.25677     -5.4885  0.00615851
         241    -5.27816    -5.48763  0.00619449
         242    -5.30013    -5.48685  0.00621715
