           1     1.20535     1.20535           0
           2     1.22662     1.21598  0.00751987
           3     1.21598     1.21598  0.00501325
           4     1.16177     1.20243   0.0123238
           5     1.18595     1.19913   0.0102904
           6     1.16744     1.19385  0.00983779
           7     1.14705     1.18717   0.0104604
           8      1.1824     1.18657  0.00916976
           9     1.18791     1.18672   0.0081521
          10     1.18459     1.18651  0.00733966
          11     1.21381     1.18899  0.00707972
          12     1.27768     1.19638  0.00960137
          13     1.26612     1.20174   0.0102527
          14     1.23744     1.20429   0.0098323
          15     1.22662     1.20578  0.00928879
          16     1.24327     1.20813  0.00899886
          17     1.25295     1.21076  0.00884736
          18     1.31117     1.21634  0.00996037
          19     1.29371     1.22041   0.0102347
          20     1.32058     1.22542   0.0108797
          21     1.30273      1.2291   0.0109668
          22      1.2499     1.23005    0.010509
          23     1.30012     1.23309   0.0104844
          24     1.27663     1.23491   0.0102032
          25     1.27241     1.23641  0.00990474
          26     1.28518     1.23828  0.00969979
          27      1.2477     1.23863   0.0093468
          28     1.19546     1.23709   0.0091393
          29     1.21774     1.23642  0.00884846
          30     1.25746     1.23712  0.00858127
          31     1.20672     1.23614  0.00836031
          32     1.19576     1.23488  0.00819376
          33     1.18934      1.2335  0.00806085
          34     1.19677     1.23242  0.00789584
          35     1.23454     1.23248  0.00767047
          36     1.23532     1.23256  0.00745781
          37     1.20713     1.23187  0.00728785
          38     1.19817     1.23099  0.00714981
          39     1.20686     1.23037  0.00699321
          40      1.2063     1.22977  0.00684421
          41     1.21106     1.22931  0.00669246
          42     1.22661     1.22925  0.00653343
          43     1.25308      1.2298  0.00640495
          44     1.24044     1.23004  0.00626395
          45     1.20978     1.22959  0.00614091
          46     1.22578     1.22951  0.00600797
          47       1.248      1.2299  0.00589301
          48     1.21113     1.22951   0.0057832
          49     1.22052     1.22933  0.00566809
          50     1.20601     1.22886  0.00557387
          51     1.21407     1.22857  0.00547212
          52      1.2193     1.22839  0.00536979
          53      1.2415     1.22864  0.00527416
          54     1.19967      1.2281  0.00520372
          55     1.22118     1.22798  0.00511063
          56     1.21231      1.2277  0.00502702
          57     1.16986     1.22668   0.0050402
          58     1.17245     1.22575  0.00503927
          59     1.16757     1.22476  0.00504941
          60     1.17384     1.22391  0.00503608
          61     1.18961     1.22335  0.00498482
          62     1.23751     1.22358  0.00490965
          63     1.20986     1.22336  0.00483654
          64     1.18132      1.2227  0.00480538
          65     1.20032     1.22236  0.00474378
          66     1.23205     1.22251  0.00467417
          67     1.22401     1.22253  0.00460446
          68     1.21724     1.22245   0.0045374
          69     1.25745     1.22296   0.0044999
          70     1.27284     1.22367  0.00449169
          71     1.21048     1.22349  0.00443226
          72     1.19303     1.22306  0.00439084
          73     1.24105     1.22331   0.0043376
          74     1.22792     1.22337  0.00427944
          75     1.20862     1.22318   0.0042269
          76     1.23428     1.22332  0.00417381
          77     1.24727     1.22363  0.00413117
          78      1.2155     1.22353  0.00407953
          79     1.18575     1.22305  0.00405582
          80     1.19007     1.22264  0.00402602
          81     1.19751     1.22233  0.00398825
          82     1.19399     1.22198  0.00395456
          83     1.19277     1.22163  0.00392254
          84     1.20532     1.22144  0.00388065
          85      1.1852     1.22101  0.00385833
          86     1.19946     1.22076  0.00382159
          87     1.22542     1.22081  0.00377804
          88     1.21915     1.22079  0.00373516
          89      1.1755     1.22028   0.0037277
          90     1.21398     1.22021  0.00368694
          91     1.20281     1.22002  0.00365139
          92     1.19825     1.21979  0.00361936
          93     1.19467     1.21952   0.0035905
          94     1.22119     1.21953  0.00355235
          95     1.22141     1.21955  0.00351501
          96     1.19206     1.21927  0.00349004
          97      1.1862     1.21893  0.00347067
          98       1.225     1.21899   0.0034358
          99     1.21039      1.2189   0.0034022
         100     1.22738     1.21899  0.00336923
